PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;079;54;12;28079054_12_8;2022;03;79;V;31;V;92;V;21;V;39;V;16;V;28;V;27;V;62;V;45;V;27;V;16;V;18;V;33;V;58;V;40;V;20;V;38;V;23;V;12;V;32;V;18;V;32;V;48;V;34;V;21;V;26;V;40;V;37;V;36;V;30;V
28;079;54;12;28079054_12_8;2022;04;17;V;12;V;15;V;24;V;26;V;24;V;31;V;21;V;16;V;18;V;24;V;27;V;44;V;11;V;15;V;21;V;20;V;23;V;33;V;15;V;39;V;20;V;10;V;18;V;55;V;47;V;30;V;49;V;28;V;35;V;0;N
28;079;54;12;28079054_12_8;2022;05;19;V;20;V;22;V;22;V;31;V;22;V;23;V;16;V;32;V;36;V;42;V;32;V;37;V;30;V;12;V;27;V;37;V;49;V;35;V;35;V;24;V;14;V;14;V;20;V;17;V;21;V;32;V;24;V;23;V;12;V;39;V
28;079;54;12;28079054_12_8;2022;06;25;V;31;V;29;V;21;V;15;V;49;V;36;V;14;V;25;V;45;V;30;V;16;V;40;V;47;V;44;V;35;V;29;V;22;V;7;V;20;V;29;V;18;V;16;V;23;V;13;V;12;V;19;V;22;V;38;V;21;V;0;N
28;079;54;12;28079054_12_8;2022;07;19;V;13;V;10;V;31;V;39;V;21;V;19;V;38;V;26;V;20;V;44;V;29;V;46;V;42;V;36;V;18;V;19;V;22;V;21;V;36;V;36;V;25;V;37;V;24;V;22;V;21;V;16;V;24;V;32;V;15;V;18;V
28;079;54;12;28079054_12_8;2022;08;29;V;23;V;40;V;30;V;27;V;23;V;15;V;43;V;29;V;17;V;27;V;41;V;40;V;14;V;24;V;18;V;22;V;17;V;28;V;31;V;36;V;24;V;31;V;36;V;27;V;14;V;24;V;13;V;18;V;41;V;20;V
28;079;54;14;28079054_14_6;2022;01;17;V;12;V;8;V;27;V;47;V;32;V;26;V;16;V;42;V;29;V;25;V;23;V;26;V;23;V;27;V;22;V;17;V;18;V;17;V;27;V;30;V;41;V;38;V;23;V;30;V;30;V;28;V;31;V;34;V;30;V;22;V
28;079;54;14;28079054_14_6;2022;02;64;V;18;V;15;V;14;V;45;V;55;V;33;V;42;V;34;V;15;V;20;V;33;V;51;V;67;V;39;V;38;V;18;V;22;V;53;V;45;V;36;V;41;V;40;V;23;V;35;V;42;V;52;V;23;V;0;N;0;N;0;N
28;079;54;14;28079054_14_6;2022;03;30;V;53;V;21;V;70;V;55;V;69;V;53;V;57;V;40;V;43;V;54;V;63;V;71;V;55;V;35;V;43;V;64;V;46;V;52;V;77;V;62;V;77;V;60;V;50;V;47;V;64;V;56;V;55;V;56;V;48;V;62;V
28;079;54;14;28079054_14_6;2022;04;77;V;87;V;77;V;75;V;69;V;69;V;58;V;54;V;54;V;48;V;62;V;63;V;46;V;78;V;70;V;71;V;76;V;74;V;53;V;78;V;69;V;62;V;73;V;66;V;50;V;55;V;58;V;42;V;71;V;55;V;0;N
28;079;54;14;28079054_14_6;2022;05;60;V;60;V;64;V;66;V;65;V;74;V;71;V;76;V;73;V;79;V;68;V;78;V;74;V;70;V;70;V;53;V;44;V;47;V;65;V;70;V;75;V;75;V;76;V;65;V;71;V;70;V;54;V;73;V;72;V;78;V;56;V
28;079;54;14;28079054_14_6;2022;06;52;V;55;V;57;V;61;V;70;V;56;V;52;V;50;V;45;V;57;V;63;V;78;V;63;V;49;V;49;V;58;V;52;V;67;V;68;V;60;V;63;V;62;V;61;V;59;V;59;V;73;V;71;V;73;V;64;V;64;V;0;N
28;079;54;14;28079054_14_6;2022;07;72;V;64;V;69;V;64;V;60;V;67;V;78;V;76;V;86;V;86;V;69;V;84;V;83;V;78;V;78;V;87;V;84;V;85;V;72;V;83;V;68;V;74;V;70;V;61;V;70;V;64;V;66;V;67;V;59;V;55;V;60;V
28;079;54;14;28079054_14_6;2022;08;70;V;70;V;77;V;74;V;81;V;78;V;75;V;57;V;67;V;77;V;72;V;57;V;45;V;64;V;68;V;79;V;68;V;72;V;74;V;72;V;71;V;58;V;57;V;64;V;78;V;71;N;94;N;87;V;77;V;63;V;86;V
28;079;55;7;28079055_7_8;2022;01;25;V;42;V;58;V;50;V;5;N;15;V;46;V;50;V;22;V;25;V;41;V;30;V;27;V;22;V;19;V;25;V;41;V;46;V;76;V;62;V;13;V;15;V;10;V;18;V;16;V;27;V;26;V;24;V;22;V;28;V;53;V
28;079;55;7;28079055_7_8;2022;02;3;V;63;V;53;V;57;V;6;V;10;V;37;V;21;V;27;V;52;V;72;V;15;V;13;V;4;V;12;V;30;V;63;V;30;V;4;V;11;V;26;V;21;V;25;V;18;V;10;V;5;V;8;V;29;V;0;N;0;N;0;N
28;079;55;7;28079055_7_8;2022;03;25;V;6;V;26;V;3;V;5;V;2;V;7;V;12;V;18;V;15;V;5;V;9;V;3;V;8;V;9;V;6;V;3;V;4;V;3;V;2;V;5;V;4;V;4;V;4;V;3;V;2;V;4;V;19;V;4;V;4;V;19;V
28;079;55;7;28079055_7_8;2022;04;3;V;3;V;4;V;3;V;4;V;6;V;16;V;6;V;4;V;5;V;8;V;4;V;11;V;2;V;5;V;5;V;5;N;4;V;7;V;3;V;5;V;4;V;2;V;2;V;9;V;4;N;3;N;9;V;5;V;8;V;0;N
28;079;55;7;28079055_7_8;2022;05;4;V;3;V;2;V;2;V;6;V;3;V;2;V;2;V;7;V;5;V;8;V;6;V;7;V;8;V;2;V;7;V;9;V;9;V;8;V;6;V;3;V;1;V;5;V;3;V;2;V;3;V;6;V;5;V;5;V;2;V;7;V
28;079;55;7;28079055_7_8;2022;06;8;V;9;V;6;V;6;V;4;V;8;V;8;V;11;V;3;V;5;V;5;V;2;V;6;V;9;V;10;N;3;N;4;V;3;V;1;V;4;V;8;V;3;V;3;V;4;V;2;V;2;V;2;V;3;V;8;V;5;V;0;N
28;079;55;7;28079055_7_8;2022;07;2;V;2;V;1;V;5;V;6;V;2;V;2;V;2;V;4;V;3;V;7;V;4;V;7;V;5;V;4;V;3;V;3;V;4;V;3;V;6;V;5;V;5;V;4;V;5;V;7;V;2;V;2;V;7;V;4;V;2;V;5;V
28;079;55;7;28079055_7_8;2022;08;4;V;4;V;5;V;6;V;5;V;3;V;2;V;8;V;8;V;2;V;2;V;9;V;20;V;4;V;4;V;4;V;3;V;2;V;2;V;4;V;6;V;2;V;3;V;5;V;5;V;2;V;3;V;3;V;2;V;7;V;2;V
28;079;55;8;28079055_8_8;2022;01;46;V;51;V;55;V;40;V;37;N;37;V;47;V;60;V;26;V;32;V;41;V;48;V;51;V;50;V;51;V;54;V;60;V;62;V;75;V;56;V;37;V;45;V;39;V;46;V;50;V;54;V;50;V;56;V;57;V;59;V;60;V
28;079;55;8;28079055_8_8;2022;02;15;V;60;V;69;V;67;V;25;V;36;V;52;V;47;V;54;V;77;V;66;V;47;V;32;V;12;V;39;V;49;V;62;V;51;V;16;V;37;V;47;V;43;V;53;V;50;V;36;V;27;V;30;V;50;V;0;N;0;N;0;N
28;079;55;8;28079055_8_8;2022;03;50;V;25;V;55;V;14;V;22;V;12;V;24;V;32;V;49;V;41;V;34;V;22;V;17;V;36;V;38;V;29;V;10;V;20;V;20;V;14;V;28;V;18;V;23;V;26;V;19;V;19;V;25;V;36;V;31;V;27;V;36;V
28;079;55;8;28079055_8_8;2022;04;14;V;16;V;19;V;15;V;24;V;29;V;30;V;21;V;17;V;22;V;20;V;25;V;25;V;14;V;27;V;29;V;37;N;22;V;23;V;15;V;21;V;23;V;9;V;18;V;39;V;28;N;30;N;32;V;23;V;40;V;0;N
28;079;55;8;28079055_8_8;2022;05;26;V;20;V;13;V;16;V;21;V;18;V;15;V;21;V;40;V;37;V;37;V;30;V;36;V;31;V;15;V;23;V;30;V;37;V;32;V;25;V;28;V;14;V;19;V;16;V;11;V;10;V;20;V;25;V;24;V;9;V;26;V
28;079;55;8;28079055_8_8;2022;06;20;V;24;V;23;V;21;V;15;V;30;V;28;V;25;V;12;V;25;V;30;V;23;V;33;V;40;V;41;N;18;N;24;V;27;V;4;V;15;V;22;V;9;V;12;V;12;V;13;V;13;V;14;V;19;V;40;V;18;V;0;N
28;079;55;8;28079055_8_8;2022;07;14;V;14;V;8;V;29;V;37;V;14;V;10;V;19;V;30;V;25;V;34;V;30;V;46;V;38;V;37;V;27;V;33;V;25;V;15;V;34;V;34;V;25;V;36;V;39;V;26;V;17;V;12;V;26;V;26;V;11;V;29;V
28;079;55;8;28079055_8_8;2022;08;30;V;28;V;31;V;32;V;29;V;28;V;19;V;40;V;32;V;19;V;17;V;30;V;30;V;18;V;29;V;16;V;17;V;10;V;15;V;34;V;34;V;13;V;22;V;31;V;25;V;9;V;22;V;24;V;14;V;35;V;15;V
28;079;55;10;28079055_10_47;2022;01;21;V;24;V;35;V;38;N;6;N;11;V;19;V;24;V;16;V;9;V;12;V;11;V;14;V;17;V;22;V;26;V;26;V;25;V;23;V;23;V;10;V;17;V;16;V;17;V;16;V;20;V;24;V;20;V;19;V;20;V;34;N
28;079;55;10;28079055_10_47;2022;02;8;V;24;V;34;V;48;V;23;V;12;V;21;V;16;V;23;V;39;V;54;V;43;V;42;V;7;V;17;V;21;V;31;V;29;V;7;V;13;V;21;V;13;V;18;V;24;V;13;V;11;V;17;V;25;V;0;N;0;N;0;N
28;079;55;10;28079055_10_47;2022;03;29;V;19;V;20;V;5;V;6;V;7;V;9;V;16;V;22;V;25;V;12;V;10;V;9;V;99;V;462;V;143;V;31;V;10;V;20;N;21;V;13;V;7;V;11;V;12;V;21;V;17;V;31;V;65;V;77;V;32;V;23;V
28;079;55;10;28079055_10_47;2022;04;15;V;8;V;12;V;14;V;19;V;21;V;17;V;21;V;13;V;17;V;36;V;17;V;14;V;12;V;32;V;18;V;16;N;15;V;17;V;5;V;14;V;11;V;6;V;8;V;14;V;19;N;16;V;16;V;25;V;40;V;0;N
28;079;55;10;28079055_10_47;2022;05;36;V;18;V;10;V;17;V;17;V;15;V;14;V;12;V;21;V;27;V;28;V;28;V;31;V;29;V;27;V;22;V;22;V;21;V;39;V;39;V;26;V;36;V;16;N;19;N;15;N;9;V;9;V;17;V;27;V;24;V;29;V
28;079;55;10;28079055_10_47;2022;06;25;V;21;V;28;V;19;V;12;V;22;V;18;V;20;V;19;V;15;V;29;V;29;V;41;V;88;V;98;N;142;N;59;V;53;V;20;V;21;V;24;V;13;V;12;V;13;V;15;V;15;V;19;V;15;V;32;V;16;V;0;N
28;079;55;10;28079055_10_47;2022;07;21;V;56;V;62;V;24;V;30;V;67;V;9;V;29;V;22;V;17;V;23;V;27;V;38;V;44;N;51;V;29;N;36;V;34;V;28;V;35;V;32;N;41;V;24;V;34;V;45;V;29;V;18;V;33;V;33;V;83;N;45;N
28;079;55;10;28079055_10_47;2022;08;25;V;49;V;53;N;46;V;29;V;34;V;36;V;36;V;39;V;45;V;74;V;22;N;142;N;30;V;20;V;30;V;12;V;11;V;13;V;15;V;22;V;15;V;12;V;43;V;41;V;29;V;33;V;31;V;75;V;33;V;31;V
28;079;55;12;28079055_12_8;2022;01;85;V;115;V;144;V;117;V;45;N;60;V;117;V;136;V;60;V;70;V;104;V;95;V;91;V;84;V;80;V;93;V;123;V;132;V;191;V;151;V;57;V;68;V;54;V;74;V;75;V;96;V;89;V;93;V;90;V;102;V;141;V
28;079;55;12;28079055_12_8;2022;02;20;V;156;V;150;V;154;V;34;V;52;V;109;V;79;V;95;V;157;V;176;V;69;V;51;V;19;V;57;V;96;V;159;V;97;V;23;V;54;V;87;V;75;V;91;V;77;V;51;V;35;V;43;V;95;V;0;N;0;N;0;N
28;079;55;12;28079055_12_8;2022;03;89;V;34;V;96;V;19;V;29;V;15;V;35;V;50;V;76;V;63;V;42;V;35;V;21;V;49;V;51;V;38;V;14;V;27;V;24;V;17;V;36;V;23;V;29;V;32;V;23;V;22;V;31;V;65;V;37;V;32;V;65;V
28;079;55;12;28079055_12_8;2022;04;19;V;21;V;25;V;20;V;29;V;38;V;54;V;30;V;24;V;30;V;32;V;32;V;41;V;16;V;35;V;36;V;44;N;28;V;34;V;19;V;28;V;28;V;12;V;22;V;54;V;34;N;35;N;45;V;31;V;53;V;0;N
28;079;55;12;28079055_12_8;2022;05;33;V;24;V;16;V;20;V;30;V;23;V;17;V;24;V;50;V;45;V;49;V;39;V;47;V;44;V;18;V;33;V;43;V;51;V;44;V;34;V;32;V;16;V;27;V;20;V;14;V;14;V;29;V;32;V;31;V;13;V;37;V
28;079;55;12;28079055_12_8;2022;06;33;V;37;V;32;V;30;V;21;V;42;V;40;V;42;V;17;V;33;V;38;V;26;V;42;V;53;V;56;N;22;N;31;V;32;V;6;V;21;V;35;V;13;V;17;V;18;V;17;V;17;V;17;V;23;V;52;V;26;V;0;N
28;079;55;12;28079055_12_8;2022;07;17;V;17;V;10;V;37;V;46;V;18;V;13;V;22;V;37;V;29;V;45;V;35;V;57;V;46;V;43;V;31;V;37;V;31;V;19;V;43;V;41;V;32;V;42;V;47;V;36;V;20;V;15;V;37;V;32;V;13;V;37;V
28;079;55;12;28079055_12_8;2022;08;37;V;35;V;38;V;42;V;37;V;33;V;21;V;53;V;43;V;22;V;20;V;44;V;60;V;24;V;35;V;22;V;21;V;13;V;19;V;40;V;43;V;17;V;27;V;39;V;33;V;12;V;26;V;29;V;17;V;46;V;18;V
28;079;55;20;28079055_20_59;2022;01;1.3;V;1.3;V;2;V;3.4;V;1;N;0.8;V;1.5;V;1.9;V;1.3;V;0.9;V;1.7;N;2.3;N;3.2;V;3.1;V;2.8;V;3;V;4;V;4.6;V;5.6;V;8.7;V;2.4;V;0.9;V;0.8;V;1.1;V;1.3;V;1.3;V;1.8;V;1.8;V;1.3;V;1.5;V;2.4;V
28;079;55;20;28079055_20_59;2022;02;0.4;V;2.9;V;3.9;V;4;V;1.4;V;0.8;V;1.7;V;1.7;V;2;V;3.6;V;4.7;V;1.5;V;1.9;V;0.7;V;2.1;V;2.1;V;3.1;V;3;V;0.5;V;0.9;V;1.3;V;1.2;V;1.3;V;1.5;V;1.1;V;1;V;0.8;V;2.1;V;0;N;0;N;0;N
28;079;55;20;28079055_20_59;2022;03;2.1;V;1.4;V;3.2;V;0.4;V;0.5;V;0.3;V;0.7;V;1.4;V;2;V;1.9;V;1.6;V;1.2;V;0.6;V;5.3;N;5.1;V;3.9;V;1.1;V;2.1;V;2.4;V;1.8;V;3.3;V;2.7;V;3;V;3.4;V;2.3;V;1.2;V;2.2;V;3.9;V;5.1;V;2.7;V;6.1;V
28;079;55;20;28079055_20_59;2022;04;1.6;N;0.7;N;0.8;V;1.2;V;2.6;V;5.1;V;5.5;V;5;V;3.3;V;2.8;V;2.5;V;2.8;V;2.7;V;1.2;V;2.1;V;2.4;V;3.1;N;2.9;V;2.8;V;1;V;3.1;V;3.5;V;1.8;V;2.6;V;3.6;N;4.7;N;4.2;N;7.8;N;3.6;V;7.2;V;0;N
28;079;55;20;28079055_20_59;2022;05;3.8;V;3.7;V;1.8;V;1.5;V;2.9;V;1.5;V;1.8;V;2.3;V;3.3;N;3.3;V;4.2;V;5;N;24.6;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0.2;N;0.6;V;0.3;V;129.7;N;3;V;1.1;V;1.1;V
28;079;55;20;28079055_20_59;2022;06;1.4;V;0.9;V;1;V;0.6;V;0.5;N;0.1;N;0.2;V;0.3;V;0.7;V;6;V;4.7;V;2.5;V;2.7;V;2.8;V;10.6;N;1.6;N;1.2;V;1.6;V;0.3;V;1;V;1.3;V;0.5;V;0.7;V;0.9;V;0.4;V;0.7;V;0.6;V;0.7;V;2;V;1.2;V;0;N
28;079;55;20;28079055_20_59;2022;07;0.6;V;0.8;V;0.9;V;1.3;V;1.3;V;1.1;V;0.3;V;1.8;V;0.9;V;0.6;V;0.8;V;1.5;V;4;V;2;V;1.1;V;0.9;V;0.8;V;0.6;V;0.8;V;0.6;V;1.2;N;1.5;V;1;V;1.1;V;1.1;V;0.6;V;0.8;V;0.9;N;1.1;N;0.4;V;0.6;V
28;079;55;20;28079055_20_59;2022;08;0.8;V;1;V;1.4;V;1.5;V;1.1;V;0.9;V;0.6;V;1;V;1.2;V;0.8;V;0.7;V;1.4;V;1.5;V;0.5;V;0.9;V;0.7;V;1.1;V;0.3;V;0.6;V;0.9;V;1;V;0.3;V;1;V;1.4;V;0.9;V;0.2;V;0.6;V;0.4;V;0.5;V;1.3;V;0.9;V
28;079;55;30;28079055_30_59;2022;01;0.6;V;0.7;V;0.6;N;0.6;N;1.9;N;0.4;V;0.5;V;0.6;V;0.6;V;0.3;V;0.4;N;0.1;N;1.2;V;1.3;V;1.4;V;1.8;V;1.8;V;1.9;V;2.1;V;1.9;V;0.8;V;0.5;V;0.5;V;0.5;V;0.5;V;0.6;V;0.6;V;0.6;V;0.7;V;0.7;V;0.6;V
28;079;55;30;28079055_30_59;2022;02;0.2;V;0.7;V;0.8;V;0.7;V;0.4;V;0.5;V;0.7;V;0.6;V;0.6;V;0.7;V;0.7;V;0.6;V;0.6;V;0.4;V;0.6;V;0.6;V;0.8;V;0.7;V;0.3;N;0.6;V;0.6;V;0.8;N;0.5;V;0.6;V;0.5;N;0.5;V;0.4;V;0.6;V;0;N;0;N;0;N
28;079;55;30;28079055_30_59;2022;03;0.6;V;0.5;N;0.6;V;0.3;V;0.4;V;0.4;V;0.5;N;0.6;V;0.7;N;0.6;V;0.5;V;0.6;V;0.4;V;1.2;V;1.8;V;1.5;V;1;V;1.2;V;1.5;V;1.4;V;1.6;V;1.4;V;1.6;V;1.9;V;2.1;V;2.1;V;2.1;V;2.6;N;1.6;V;1.9;V;2.6;V
28;079;55;30;28079055_30_59;2022;04;2;N;0.7;N;0.8;V;0.7;V;0.9;V;1;V;1;V;0.9;V;0.7;V;0.7;V;1.1;V;0.6;V;0.8;V;0.9;V;0.8;V;0.6;V;0.8;N;0.8;V;0.9;V;0.8;V;0.9;V;0.9;V;1;V;1.4;V;2.5;N;2.7;N;3.1;N;5.7;N;3.1;N;2.4;N;0;N
28;079;55;30;28079055_30_59;2022;05;2.8;N;2.5;N;2.8;N;2.8;N;3.2;N;4;N;8.6;N;5.1;N;5.2;N;4.3;N;3.7;N;4.3;N;4.6;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0.1;N;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.3;V
28;079;55;30;28079055_30_59;2022;06;0.2;V;0.3;V;0.3;V;0.2;V;0.2;N;1.2;N;1.8;N;1.1;N;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;N;0.2;N;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V;0.2;V;0;N
28;079;55;30;28079055_30_59;2022;07;0.1;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;N;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;N;0.2;N;0.1;V;0.2;V
28;079;55;30;28079055_30_59;2022;08;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.2;V;0.1;V
28;079;55;35;28079055_35_59;2022;01;0.3;V;0.3;V;0.4;V;0.5;V;0.2;N;0.2;V;0.3;V;0.5;V;0.3;V;0.2;V;0.1;N;0.1;N;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.6;N;1.9;V;1.5;N;0.1;N;0.1;N;0.1;N;0.1;N;0.1;N;0.1;N;0.1;N;0.1;N;0.2;N;0.1;N
28;079;55;35;28079055_35_59;2022;02;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0;N;0;N;0;N
28;079;55;35;28079055_35_59;2022;03;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;55;35;28079055_35_59;2022;04;0.1;N;0.1;N;0.1;V;0.1;V;0.4;V;0.5;V;0.5;V;0.4;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.1;V;0.2;V;0.3;V;0.5;N;0.4;V;0.4;V;0.2;V;1.1;N;0.4;V;0.2;V;0.4;V;1;N;1;N;1;N;12.2;N;0.5;V;1.7;V;0;N
28;079;55;35;28079055_35_59;2022;05;0.7;V;0.7;V;0.3;V;0.1;V;0.4;V;0.3;V;0.5;V;0.6;V;0.8;V;0.6;V;0.8;N;0.9;V;1.8;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0;N;0.1;N;0.2;V;0.1;V;33.3;N;1;N;0.2;V;0.2;V
28;079;55;35;28079055_35_59;2022;06;0.2;V;0.1;V;0.1;V;0.1;V;0.1;N;0.1;N;0.1;V;0.1;N;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.4;V;0.2;N;0.1;N;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0;N
28;079;55;35;28079055_35_59;2022;07;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;N;0.1;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;N;0.2;N;0.1;V;0.1;V
28;079;55;35;28079055_35_59;2022;08;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V
28;079;56;6;28079056_6_48;2022;01;0.4;V;0.4;V;0.4;V;0.2;V;0.1;V;0.2;V;0.3;V;0.3;V;0.1;V;0.2;V;0.3;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.5;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.4;V;0.4;V;0.4;V;0.3;V;0.4;V
28;079;56;6;28079056_6_48;2022;02;0.2;V;0.5;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.3;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.3;V;0.3;V;0.1;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.1;V;0.1;V;0.2;V;0;N;0;N;0;N
28;079;56;6;28079056_6_48;2022;03;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.4;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;N
28;079;56;6;28079056_6_48;2022;04;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V;0.3;V;0.2;V;0.3;V;0.2;V;0.3;V;0.3;V;0.3;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.4;V;0.3;V;0.3;V;0.4;V;0.3;V;0.4;V;0;N
28;079;56;6;28079056_6_48;2022;05;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V
28;079;56;6;28079056_6_48;2022;06;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0;N
28;079;56;6;28079056_6_48;2022;07;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;N;0.1;N;0.1;N;0.1;N;0.2;N;0.1;N;0.1;N;0.1;N;0.1;N;0.2;N;0.3;N;0.1;N;0.1;N;0.1;N;0.1;N;0.1;N;0.1;N;0.1;N;0.1;N;0.1;N;0.1;N;0.2;N;0.4;N
28;079;56;6;28079056_6_48;2022;08;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;56;7;28079056_7_8;2022;01;60;V;55;V;79;V;43;V;7;V;28;V;35;V;36;V;12;V;36;V;51;V;45;V;64;V;58;V;51;V;43;V;84;V;84;V;92;V;47;V;36;V;37;V;23;V;31;V;21;V;53;V;80;V;88;V;61;V;53;V;62;V
28;079;56;7;28079056_7_8;2022;02;19;V;89;V;68;V;56;V;15;V;22;V;44;V;46;V;54;V;57;V;50;V;31;V;18;V;6;V;17;V;34;V;59;V;49;V;13;V;18;V;43;V;24;V;51;V;46;V;21;V;12;V;19;V;42;V;0;N;0;N;0;N
28;079;56;7;28079056_7_8;2022;03;41;V;7;V;42;V;11;V;19;V;7;V;15;V;11;V;25;V;26;V;11;V;6;V;6;V;13;V;36;V;34;V;9;V;14;V;15;V;4;V;13;V;8;V;14;V;23;V;17;V;8;V;10;V;24;V;12;V;26;V;13;V
28;079;56;7;28079056_7_8;2022;04;9;V;6;V;7;V;12;V;8;V;6;V;17;V;7;V;5;V;11;V;11;V;13;V;15;V;5;V;5;V;6;V;8;V;9;V;13;V;8;V;16;V;11;V;3;V;7;V;17;V;12;V;10;V;25;V;10;V;22;V;0;N
