idPerson,dateTime,idDateTime,idAccident,street,streetID,district,idDistrict,wikidata_URI,accident_type,weather_status,bicycle_is_electronic,person_type,age_range,sex,hospitalized,coordinate_x_utm,coordinate_y_utm,positive_alcohol
2019S013666,2019-02-20T10:30:00+02:00,201902201030000200,2019022010300002002019S013666,MANCHA,MANCHA,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Lateral collision,Clear,0,Driver,25 - 29,Man,1,443.240.362,4.470.333.673,0
2019S013729,2019-01-29T16:26:00+02:00,201901291626000200,2019012916260002002019S013729,PASEO. RECOLETOS,PASEORECOLETOS,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Fall,Light rain,0,Driver,45 - 49,Man,1,441.287.733,4.474.891.012,0
2019S013751,2019-02-27T10:25:00+02:00,201902271025000200,2019022710250002002019S013751,PASEO. FERNAN NUNEZ,PASEOFERNANNUNEZ,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Fall,Clear,0,Driver,50 - 54,Man,1,441.693.351,4.473.490.477,0
2019S013812,2019-02-27T18:40:00+02:00,201902271840000200,2019022718400002002019S013812,PASEO. GENERAL MARTINEZ CAMPOS,PASEOGENERALMARTINEZCAMPOS,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Scope,Clear,0,Driver,55 - 59,Man,0,440.940.647,4.476.279.170,0
2019S013863,2019-02-28T08:45:00+02:00,20190228845000200,201902288450002002019S013863,GTA. SINTRA,GTASINTRA,Barajas,BARAJAS,https://www.wikidata.org/wiki/Q807230,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,0,447.982.355,4.480.245.196,0
2019S013888,2019-02-28T07:30:00+02:00,20190228730000200,201902287300002002019S013888,PASEO. CASTELLANA,PASEOCASTELLANA,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Fall,Clear,0,Driver,18 - 20,Man,0,441.526.705,4.475.814.984,0
2019S013972,2019-03-02T04:00:00+02:00,20190302400000200,201903024000002002019S013972,PASEO. PRADO,PASEOPRADO,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Fall,Clear,0,Driver,50 - 54,Man,0,441.241.952,4.473.478.808,1
2019S013999,2019-03-01T13:00:00+02:00,201903011300000200,2019030113000002002019S013999,MODESTO LAFUENTE,MODESTOLAFUENTE,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Fall,Clear,0,Driver,50 - 54,Man,0,440.995.376,4.477.322.478,0
2019S014004,2019-03-01T20:45:00+02:00,201903012045000200,2019030120450002002019S014004,PASEO. PRADO,PASEOPRADO,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Frontal-lateral collision,Clear,0,Driver,18 - 20,Man,1,441.245.494,4.473.585.805,0
2019S014016,2019-03-01T12:30:00+02:00,201903011230000200,2019030112300002002019S014016,HACIENDA DE PAVONES,HACIENDADEPAVONES,Moratalaz,MORATALAZ,https://www.wikidata.org/wiki/Q2076109,Frontal-lateral collision,Clear,0,Driver,15 - 17,Man,0,446.715.696,4.472.212.970,0
2019S014113,2019-03-02T13:30:00+02:00,201903021330000200,2019030213300002002019S014113,PASEO. MOLINO,PASEOMOLINO,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Fall,Clear,0,Driver,25 - 29,Woman,1,441.068.131,4.471.370.787,0
2019S014125,2019-03-02T14:50:00+02:00,201903021450000200,2019030214500002002019S014125,RAIMUNDO FERNANDEZ VILLAVERDE,RAIMUNDOFERNANDEZVILLAVERDE,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Fall,Clear,0,Driver,35 - 39,Woman,0,441.308.611,4.477.508.063,0
2019S014153,2019-03-01T12:10:00+02:00,201903011210000200,2019030112100002002019S014153,RONDA. ATOCHA,RONDAATOCHA,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Fall,Clear,0,Driver,40 - 44,Man,0,441.014.613,4.473.170.420,0
2019S014196,2019-03-03T23:25:00+02:00,201903032325000200,2019030323250002002019S014196,PLAZA. EMPERADOR CARLOS V,PLAZAEMPERADORCARLOSV,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Lateral collision,Clear,0,Driver,55 - 59,Man,0,441.308.313,4.473.394.106,0
2019S014242,2019-03-03T20:55:00+02:00,201903032055000200,2019030320550002002019S014242,PRINCESA,PRINCESA,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Frontal-lateral collision,Clear,0,Driver,21 - 24,Woman,0,439.193.847,4.475.913.350,0
2019S014246,2019-02-22T20:05:00+02:00,201902222005000200,2019022220050002002019S014246,GENERAL RICARDOS,GENERALRICARDOS,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Scope,Clear,0,Driver,40 - 44,Man,1,439.037.379,4.472.005.259,0
2019S014256,2019-03-04T16:05:00+02:00,201903041605000200,2019030416050002002019S014256,ARROYO DE LA MEDIA LEGUA,ARROYODELAMEDIALEGUA,Moratalaz,MORATALAZ,https://www.wikidata.org/wiki/Q2076109,Frontal-lateral collision,Clear,0,Driver,18 - 20,Woman,0,444.341.363,4.473.488.371,0
2019S014263,2019-03-04T15:45:00+02:00,201903041545000200,2019030415450002002019S014263,ALFONSO XII,ALFONSOXII,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Lateral collision,Clear,0,Driver,21 - 24,Man,0,441.556.529,4.474.421.309,0
2019S014289,2019-03-04T11:35:00+02:00,201903041135000200,2019030411350002002019S014289,RETIRO,RETIRO,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Fall,Clear,0,Driver,40 - 44,Man,1,441.699.987,4.474.512.126,0
2019S014303,2019-03-04T12:45:00+02:00,201903041245000200,2019030412450002002019S014303,PASEO. CASTELLANA,PASEOCASTELLANA,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Lateral collision,Clear,0,Driver,30 - 34,Woman,0,441.392.866,4.477.183.998,0
2019S014327,2019-03-05T16:15:00+02:00,201903051615000200,2019030516150002002019S014327,TRESPADERNE,TRESPADERNE,Barajas,BARAJAS,https://www.wikidata.org/wiki/Q807230,Frontal-lateral collision,Clear,0,Driver,35 - 39,Man,0,450.732.648,4.478.205.665,0
2019S014416,2019-03-06T17:00:00+02:00,201903061700000200,2019030617000002002019S014416,ALBAIDA,ALBAIDA,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Frontal-lateral collision,Clear,0,Driver,45 - 49,Woman,1,447.895.416,4.476.056.155,0
2019S014478,2019-02-27T19:45:00+02:00,201902271945000200,2019022719450002002019S014478,MELILOTO,MELILOTO,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Frontal-lateral collision,Clear,0,Driver,18 - 20,Woman,0,434.670.955,4.471.204.892,0
2019S014661,2019-03-08T16:45:00+02:00,201903081645000200,2019030816450002002019S014661,PASEO. CASTELLANA,PASEOCASTELLANA,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Frontal-lateral collision,Clear,0,Driver,25 - 29,Man,0,441.361.177,4.477.530.003,0
2019S014722,2019-03-08T19:25:00+02:00,201903081925000200,2019030819250002002019S014722,AVDA. PARTENON,AVDAPARTENON,Barajas,BARAJAS,https://www.wikidata.org/wiki/Q807230,Frontal-lateral collision,Clear,0,Driver,21 - 24,Man,0,447.485.250,4.479.344.450,0
2019S015228,2019-03-10T14:58:00+02:00,201903101458000200,2019031014580002002019S015228,SANTA ADELA,SANTAADELA,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal collision,Clear,0,Driver,55 - 59,Man,1,444.961.775,4.481.296.613,0
2019S015228,2019-03-10T14:58:00+02:00,201903101458000200,2019031014580002002019S015228,SANTA ADELA,SANTAADELA,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal collision,Clear,0,Driver,55 - 59,Man,0,444.961.775,4.481.296.613,0
2019S015263,2019-03-10T19:20:00+02:00,201903101920000200,2019031019200002002019S015263,PASEO. ERMITA DEL SANTO,PASEOERMITADELSANTO,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Frontal collision,Clear,0,Driver,25 - 29,Woman,1,438.508.734,4.472.993.839,0
2019S015339,2019-03-10T22:00:00+02:00,201903102200000200,2019031022000002002019S015339,AVDA. PORTUGAL,AVDAPORTUGAL,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Fall,Clear,0,Driver,25 - 29,Woman,0,438.677.021,4.474.289.185,0
2019S015475,2019-03-11T21:30:00+02:00,201903112130000200,2019031121300002002019S015475,PLAZA. ESPANA,PLAZAESPANA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Scope,NULL,0,Driver,35 - 39,Woman,NULL,439.532.246,4.474.864.617,0
2019S015481,2019-03-11T21:00:00+02:00,201903112100000200,2019031121000002002019S015481,ALCALDE SAINZ DE BARANDA,ALCALDESAINZDEBARANDA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Fall,Clear,0,Driver,35 - 39,Woman,1,444.072.427,4.474.733.553,0
2019S015537,2019-03-11T20:15:00+02:00,201903112015000200,2019031120150002002019S015537,ALCOCER,ALCOCER,Villaverde,VILLAVERDE,https://www.wikidata.org/wiki/Q919536,Other,Clear,0,Driver,25 - 29,Woman,NULL,441.131.377,4.466.943.041,0
2019S015559,2019-03-12T09:10:00+02:00,20190312910000200,201903129100002002019S015559,CALLE JORGE MANRIQUE,CALLEJORGEMANRIQUE,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Scope,Clear,0,Driver,35 - 39,Man,0,441.816.229,4.477.138.012,0
2019S015623,2019-03-06T09:30:00+02:00,20190306930000200,201903069300002002019S015623,PLAZA. CARDENAL CISNEROS,PLAZACARDENALCISNEROS,Villa de Vallecas,VILLADEVALLECAS,https://www.wikidata.org/wiki/Q1947988,Fall,Intense rain,0,Driver,35 - 39,Man,0,438.445.878,4.476.816.389,0
2019S015708,2019-03-08T21:04:00+02:00,201903082104000200,2019030821040002002019S015708,PRINCIPE CARLOS,PRINCIPECARLOS,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal-lateral collision,Clear,0,Driver,10 - 14,Man,1,444.161.650,4.482.990.307,0
2019S015708,2019-03-08T21:04:00+02:00,201903082104000200,2019030821040002002019S015708,PRINCIPE CARLOS,PRINCIPECARLOS,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal-lateral collision,Clear,0,Passenger,10 - 14,Woman,1,444.161.650,4.482.990.307,0
2019S016088,2019-03-10T17:26:00+02:00,201903101726000200,2019031017260002002019S016088,AVDA. INGENIERO EMILIO HERRERA,AVDAINGENIEROEMILIOHERRERA,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal-lateral collision,Clear,0,Driver,15 - 17,Woman,0,444.625.649,4.482.499.912,0
2019S016157,2019-03-15T22:00:00+02:00,201903152200000200,2019031522000002002019S016157,BRAVO MURILLO,BRAVOMURILLO,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Lateral collision,Clear,0,Driver,21 - 24,Man,1,440.868.043,4.479.318.373,0
2019S016203,2019-03-15T19:45:00+02:00,201903151945000200,2019031519450002002019S016203,AVDA. CIUDAD DE BARCELONA,AVDACIUDADDEBARCELONA,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Fall,Clear,0,Driver,18 - 20,Man,1,443.021.113,4.472.306.545,0
2019S016220,2019-03-16T18:35:00+02:00,201903161835000200,2019031618350002002019S016220,ODONNELL,ODONNELL,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,0,443.120.467,4.474.721.384,0
2019S016322,2019-03-17T10:05:00+02:00,201903171005000200,2019031710050002002019S016322,SUECIA,SUECIA,San Blas,SANBLAS,https://www.wikidata.org/wiki/Q2001937,Fall,Clear,0,Driver,15 - 17,Man,0,448.162.497,4.474.704.831,0
2019S016338,2019-03-16T17:30:00+02:00,201903161730000200,2019031617300002002019S016338,ALMAGRO,ALMAGRO,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Scope,Clear,0,Driver,30 - 34,Man,0,441.282.216,4.475.842.460,0
2019S016359,2019-03-18T0:00:00+02:00,20190318000000200,201903180000002002019S016359,CUSTA. SAN VICENTE,CUSTASANVICENTE,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Fall,Clear,0,Driver,25 - 29,Man,1,439.505.851,4.474.854.328,0
2019S016402,2019-03-17T20:40:00+02:00,201903172040000200,2019031720400002002019S016402,PASEO. LA HABANA,PASEOLAHABANA,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Fall,Clear,0,Driver,25 - 29,Woman,1,441.906.411,4.478.246.170,0
2019S016418,2019-03-13T19:00:00+02:00,201903131900000200,2019031319000002002019S016418,DOLORES BARRANCO,DOLORESBARRANCO,Usera,USERA,https://www.wikidata.org/wiki/Q953368,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,0,440.133.491,4.470.545.121,0
2019S016463,2019-03-16T12:30:00+02:00,201903161230000200,2019031612300002002019S016463,AVDA. NICETO ALCALA ZAMORA,AVDANICETOALCALAZAMORA,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Scope,Clear,0,Driver,55 - 59,Man,1,445.301.255,4.482.291.419,0
2019S016482,2019-03-18T14:25:00+02:00,201903181425000200,2019031814250002002019S016482,SAN BERNARDO,SANBERNARDO,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Lateral collision,Clear,0,Driver,25 - 29,Man,0,439.987.895,4.475.046.772,0
2019S016549,2019-03-20T10:30:00+02:00,201903201030000200,2019032010300002002019S016549,PASEO. ERMITA DEL SANTO,PASEOERMITADELSANTO,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Hitting a person,Clear,0,Driver,35 - 39,Man,0,438.583.893,4.473.845.169,0
2019S016549,2019-03-20T10:30:00+02:00,201903201030000200,2019032010300002002019S016549,PASEO. ERMITA DEL SANTO,PASEOERMITADELSANTO,Latina,LATINA,https://www.wikidata.org/wiki/Q794954,Hitting a person,Clear,0,Pedestrian,74 - + ,Woman,0,438.583.893,4.473.845.169,0
2019S016583,2019-03-09T19:45:00+02:00,201903091945000200,2019030919450002002019S016583,LOPEZ GRASS,LOPEZGRASS,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Frontal-lateral collision,Clear,0,Driver,21 - 24,Man,1,443.850.600,4.471.737.428,0
2019S016649,2019-03-14T11:55:00+02:00,201903141155000200,2019031411550002002019S016649,AVDA. VICTORIA,AVDAVICTORIA,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Frontal-lateral collision,NULL,0,Driver,45 - 49,Man,NULL,431.260.788,4.479.860.456,0
2019S016675,2019-03-20T18:15:00+02:00,201903201815000200,2019032018150002002019S016675,SANTA CRUZ DE RETAMAR,SANTACRUZDERETAMAR,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Fall,Clear,0,Driver,25 - 29,Woman,0,445.167.342,4.470.217.505,0
2019S016679,2019-03-20T15:32:00+02:00,201903201532000200,2019032015320002002019S016679,AVDA. ENSANCHE DE VALLECAS,AVDAENSANCHEDEVALLECAS,Villa de Vallecas,VILLADEVALLECAS,https://www.wikidata.org/wiki/Q1947988,Scope,Clear,0,Driver,45 - 49,Man,0,447.945.745,4.469.061.459,0
2019S016752,2019-03-22T14:15:00+02:00,201903221415000200,2019032214150002002019S016752,ATOCHA,ATOCHA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Hitting a person,Clear,0,Driver,35 - 39,Woman,0,441.019.124,4.473.533.556,0
2019S016752,2019-03-22T14:15:00+02:00,201903221415000200,2019032214150002002019S016752,ATOCHA,ATOCHA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Hitting a person,Clear,0,Pedestrian,65 - 69,Woman,1,441.019.124,4.473.533.556,0
2019S016753,2019-03-22T14:20:00+02:00,201903221420000200,2019032214200002002019S016753,HULLA,HULLA,Villaverde,VILLAVERDE,https://www.wikidata.org/wiki/Q919536,Fall,Clear,0,Driver,25 - 29,Man,1,443.156.480,4.465.583.366,0
2019S016943,2019-03-23T12:00:00+02:00,201903231200000200,2019032312000002002019S016943,GTA. MARQUES DE VADILLO,GTAMARQUESDEVADILLO,Carabanchel,CARABANCHEL,https://www.wikidata.org/wiki/Q1001991,Fall,Clear,0,Driver,45 - 49,Man,1,439.243.611,4.472.192.633,0
2019S016975,2019-03-22T14:10:00+02:00,201903221410000200,2019032214100002002019S016975,PASEO. LA HABANA,PASEOLAHABANA,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Frontal-lateral collision,Clear,0,Driver,50 - 54,Man,0,441.645.407,4.477.887.285,0
2019S016996,2019-03-24T02:00:00+02:00,20190324200000200,201903242000002002019S016996,BRAVO MURILLO,BRAVOMURILLO,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Fall,Clear,0,Driver,25 - 29,Man,0,440.331.252,4.477.803.030,0
2019S017107,2019-03-22T16:30:00+02:00,201903221630000200,2019032216300002002019S017107,JOSE SILVA,JOSESILVA,Ciudad Lineal,CIUDADLINEAL,https://www.wikidata.org/wiki/Q1763694,Frontal-lateral collision,Clear,0,Driver,25 - 29,Man,0,444.309.059,4.478.539.302,0
2019S017125,2019-03-24T21:45:00+02:00,201903242145000200,2019032421450002002019S017125,HORTALEZA,HORTALEZA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Scope,NULL,0,Driver,25 - 29,Man,NULL,440.794.953,4.475.145.119,0
2019S017125,2019-03-24T21:45:00+02:00,201903242145000200,2019032421450002002019S017125,HORTALEZA,HORTALEZA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Scope,NULL,0,Driver,25 - 29,Woman,NULL,440.794.953,4.475.145.119,0
2019S017168,2019-03-19T08:15:00+02:00,20190319815000200,201903198150002002019S017168,PLAZA. LEALTAD,PLAZALEALTAD,Retiro,RETIRO,https://www.wikidata.org/wiki/Q2002296,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,0,441.157.586,4.474.131.077,0
2019S017198,2019-03-25T12:00:00+02:00,201903251200000200,2019032512000002002019S017198,PORTOMARIN,PORTOMARIN,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Fall,Clear,0,Driver,15 - 17,Man,1,443.669.392,4.484.622.878,0
2019S017217,2019-03-20T16:30:00+02:00,201903201630000200,2019032016300002002019S017217,CALLE ALACALA,CALLEALACALA,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Fall,Clear,0,Driver,30 - 34,Woman,0,441.107.965,4.474.503.495,0
2019S017272,2019-03-26T13:20:00+02:00,201903261320000200,2019032613200002002019S017272,PLAZA. CIBELES,PLAZACIBELES,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Fall,Clear,0,Driver,35 - 39,Man,0,441.144.574,4.474.517.979,0
2019S017287,2019-03-24T12:30:00+02:00,201903241230000200,2019032412300002002019S017287,RETAMA,RETAMA,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Frontal-lateral collision,Clear,0,Driver,35 - 39,Woman,0,442.761.264,4.471.853.357,0
2019S017304,2019-03-26T19:10:00+02:00,201903261910000200,2019032619100002002019S017304,JOAQUIN COSTA,JOAQUINCOSTA,Chamartín,CHAMARTIN,https://www.wikidata.org/wiki/Q1766348,Lateral collision,Clear,0,Driver,45 - 49,Man,0,441.661.885,4.477.500.271,0
2019S017367,2019-03-27T22:25:00+02:00,201903272225000200,2019032722250002002019S017367,PLAZA. EMPERADOR CARLOS V,PLAZAEMPERADORCARLOSV,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Fall,Clear,0,Driver,25 - 29,Man,0,441.206.312,4.473.292.068,0
2019S017391,2019-03-26T18:55:00+02:00,201903261855000200,2019032618550002002019S017391,MANCHA,MANCHA,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Lateral collision,Clear,0,Driver,45 - 49,Man,0,443.154.020,4.470.242.017,0
2019S017393,2019-03-28T14:45:00+02:00,201903281445000200,2019032814450002002019S017393,AVDA. GRAN VIA DE SAN FRANCISCO,AVDAGRANVIADESANFRANCISCO,Centro,CENTRO,https://www.wikidata.org/wiki/Q1763376,Scope,Clear,0,Driver,40 - 44,Man,0,439.564.430,4.473.246.068,0
2019S017434,2019-03-27T13:10:00+02:00,201903271310000200,2019032713100002002019S017434,ARROYO FONTARRON,ARROYOFONTARRON,Moratalaz,MORATALAZ,https://www.wikidata.org/wiki/Q2076109,Fall,Clear,0,Driver,35 - 39,Man,0,446.209.420,4.471.724.514,0
2019S017448,2019-03-28T10:55:00+02:00,201903281055000200,2019032810550002002019S017448,FERNANDEZ DE LOS RIOS,FERNANDEZDELOSRIOS,Chamberí,CHAMBERI,https://www.wikidata.org/wiki/Q1763370,Fall,Clear,0,Driver,40 - 44,Man,0,439.913.407,4.476.291.211,0
2019S017501,2019-03-29T17:15:00+02:00,201903291715000200,2019032917150002002019S017501,ORENSE,ORENSE,Tetuán,TETUAN,https://www.wikidata.org/wiki/Q1773540,Lateral collision,Clear,0,Driver,35 - 39,Man,0,441.033.850,4.477.828.307,0
2019S017566,2019-03-30T10:15:00+02:00,201903301015000200,2019033010150002002019S017566,GTA. ERMITA DE LA VIRGEN DE LA SOLEDAD,GTAERMITADELAVIRGENDELASOLEDAD,Barajas,BARAJAS,https://www.wikidata.org/wiki/Q807230,Scope,Clear,0,Driver,45 - 49,Man,1,450.593.377,4.479.791.760,0
2019S017586,2019-03-29T17:50:00+02:00,201903291750000200,2019032917500002002019S017586,AVDA. MIRAFLORES,AVDAMIRAFLORES,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Scope,Clear,0,Driver,50 - 54,Man,1,437.956.044,4.480.252.950,0
2019S017589,2019-03-29T20:50:00+02:00,201903292050000200,2019032920500002002019S017589,AVDA. RAFAELA YBARRA,AVDARAFAELAYBARRA,Usera,USERA,https://www.wikidata.org/wiki/Q953368,Lateral collision,NULL,0,Driver,50 - 54,Man,NULL,439.590.330,4.470.093.136,0
2019S017608,2019-03-30T19:50:00+02:00,201903301950000200,2019033019500002002019S017608,AVDA. SECUNDINO ZUAZO,AVDASECUNDINOZUAZO,Hortaleza,HORTALEZA,https://www.wikidata.org/wiki/Q1928529,Frontal-lateral collision,Clear,0,Driver,55 - 59,Man,1,448.103.816,4.482.908.438,0
2019S017644,2019-03-30T13:35:00+02:00,201903301335000200,2019033013350002002019S017644,JUAN DUQUE,JUANDUQUE,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Lateral collision,Clear,0,Driver,70 - 74,Man,0,438.952.788,4.473.743.410,0
2019S017718,2019-03-31T12:15:00+02:00,201903311215000200,2019033112150002002019S017718,PASEO. CASTELLANA,PASEOCASTELLANA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Fall,Light rain,0,Driver,15 - 17,Man,0,441.539.716,4.475.544.790,0
2019S017764,2019-04-01T15:23:00+02:00,201904011523000200,2019040115230002002019S017764,ALCALA,ALCALA,Salamanca,SALAMANCA,https://www.wikidata.org/wiki/Q1773521,Scope,Clear,0,Driver,21 - 24,Man,0,441.849.721,4.474.662.802,0
2019S017801,2019-03-12T10:00:00+02:00,201903121000000200,2019031210000002002019S017801,REGUERA DE TOMATEROS,REGUERADETOMATEROS,Puente de Vallecas,PUENTEDEVALLECAS,https://www.wikidata.org/wiki/Q2003054,Fall,Clear,0,Driver,70 - 74,Man,1,444.269.616,4.469.036.928,0
2019S017808,2019-03-17T11:50:00+02:00,201903171150000200,2019031711500002002019S017808,PQUE. MADRID RIO,PQUEMADRIDRIO,Usera,USERA,https://www.wikidata.org/wiki/Q953368,Hitting a person,Clear,0,Driver,55 - 59,Man,0,440.816.987,4.471.059.552,0
2019S017808,2019-03-17T11:50:00+02:00,201903171150000200,2019031711500002002019S017808,PQUE. MADRID RIO,PQUEMADRIDRIO,Usera,USERA,https://www.wikidata.org/wiki/Q953368,Hitting a person,Clear,0,Pedestrian,06 - 09,Man,0,440.816.987,4.471.059.552,0
2019S017836,2019-04-01T16:03:00+02:00,201904011603000200,2019040116030002002019S017836,RONDA. TOLEDO,RONDATOLEDO,Arganzuela,ARGANZUELA,https://www.wikidata.org/wiki/Q2000929,Fall,Clear,0,Driver,40 - 44,Man,0,439.804.248,4.473.075.577,0
2019S017848,2019-04-01T18:00:00+02:00,201904011800000200,2019040118000002002019S017848,PASEO. EMBARCADERO,PASEOEMBARCADERO,Moncloa-Aravaca,MONCLOAARAVACA,https://www.wikidata.org/wiki/Q2017682,Frontal collision,Clear,0,Driver,50 - 54,Man,0,438.382.128,4.474.452.178,0
2019S017873,2019-04-02T13:50:00+02:00,201904021350000200,2019040213500002002019S017873,AUTOV. M,AUTOVM,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Frontal collision,Cloudy,0,Driver,21 - 24,Man,1,441.092.512,4.487.285.048,0
2019S017873,2019-04-02T13:50:00+02:00,201904021350000200,2019040213500002002019S017873,AUTOV. M,AUTOVM,Fuencarral-El Pardo,FUENCARRALELPARDO,https://www.wikidata.org/wiki/Q656196,Frontal collision,Cloudy,0,Driver,45 - 49,Man,1,441.092.512,4.487.285.048,0
