identifier,archive_number,district,district_info,type,location,destination,solar_m2
http://www.group22.org/gz/resource/GreenZones/300610,300610,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L754,http://www.group22.org/gz/resource/Destinatation/DES179,190000
http://www.group22.org/gz/resource/GreenZones/300620,300620,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L755,http://www.group22.org/gz/resource/Destinatation/DES180,305000
http://www.group22.org/gz/resource/GreenZones/300614,300614,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L756,http://www.group22.org/gz/resource/Destinatation/DES181,22500
http://www.group22.org/gz/resource/GreenZones/300615,300615,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L757,http://www.group22.org/gz/resource/Destinatation/DES182,49065
http://www.group22.org/gz/resource/GreenZones/300616,300616,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L758,http://www.group22.org/gz/resource/Destinatation/DES183,3572
http://www.group22.org/gz/resource/GreenZones/300617,300617,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L759,http://www.group22.org/gz/resource/Destinatation/DES1,12300
http://www.group22.org/gz/resource/GreenZones/300618,300618,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L760,http://www.group22.org/gz/resource/Destinatation/DES81,456952
http://www.group22.org/gz/resource/GreenZones/300619,300619,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L761,http://www.group22.org/gz/resource/Destinatation/DES184,38900
http://www.group22.org/gz/resource/GreenZones/300621,300621,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L762,http://www.group22.org/gz/resource/Destinatation/DES185,1568
http://www.group22.org/gz/resource/GreenZones/300622,300622,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L753,http://www.group22.org/gz/resource/Destinatation/DES186,62672
http://www.group22.org/gz/resource/GreenZones/300623,300623,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L763,http://www.group22.org/gz/resource/Destinatation/DES187,308754
http://www.group22.org/gz/resource/GreenZones/300624,300624,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L764,http://www.group22.org/gz/resource/Destinatation/DES188,9820
http://www.group22.org/gz/resource/GreenZones/300625,300625,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L765,http://www.group22.org/gz/resource/Destinatation/DES188,2350
http://www.group22.org/gz/resource/GreenZones/300626,300626,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L766,http://www.group22.org/gz/resource/Destinatation/DES189,39100
http://www.group22.org/gz/resource/GreenZones/300627,300627,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L767,http://www.group22.org/gz/resource/Destinatation/DES190,212775
http://www.group22.org/gz/resource/GreenZones/300628,300628,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L768,http://www.group22.org/gz/resource/Destinatation/DES191,74090
http://www.group22.org/gz/resource/GreenZones/301076,301076,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L769,http://www.group22.org/gz/resource/Destinatation/DES30,269570
http://www.group22.org/gz/resource/GreenZones/301229,301229,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L770,http://www.group22.org/gz/resource/Destinatation/DES1,83180
http://www.group22.org/gz/resource/GreenZones/301305,301305,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L771,http://www.group22.org/gz/resource/Destinatation/DES38,44950
http://www.group22.org/gz/resource/GreenZones/301306,301306,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L772,http://www.group22.org/gz/resource/Destinatation/DES38,37990
http://www.group22.org/gz/resource/GreenZones/301307,301307,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L773,http://www.group22.org/gz/resource/Destinatation/DES38,26480
http://www.group22.org/gz/resource/GreenZones/301308,301308,http://www.group22.org/gz/resource/District/D14,https://wikidata.org/entity/Q2076109,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L774,http://www.group22.org/gz/resource/Destinatation/DES38,17200
http://www.group22.org/gz/resource/GreenZones/300630,300630,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L775,http://www.group22.org/gz/resource/Destinatation/DES192,18380
http://www.group22.org/gz/resource/GreenZones/300631,300631,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L776,http://www.group22.org/gz/resource/Destinatation/DES193,250000
http://www.group22.org/gz/resource/GreenZones/300632,300632,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L777,http://www.group22.org/gz/resource/Destinatation/DES1,20800
http://www.group22.org/gz/resource/GreenZones/300633,300633,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L778,http://www.group22.org/gz/resource/Destinatation/DES81,8920
http://www.group22.org/gz/resource/GreenZones/300634,300634,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L779,http://www.group22.org/gz/resource/Destinatation/DES194,1220000
http://www.group22.org/gz/resource/GreenZones/300635,300635,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L780,http://www.group22.org/gz/resource/Destinatation/DES195,1986200
http://www.group22.org/gz/resource/GreenZones/300636,300636,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L781,http://www.group22.org/gz/resource/Destinatation/DES196,685500
http://www.group22.org/gz/resource/GreenZones/300637,300637,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L782,http://www.group22.org/gz/resource/Destinatation/DES197,2190982
http://www.group22.org/gz/resource/GreenZones/300638,300638,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L783,http://www.group22.org/gz/resource/Destinatation/DES198,199699
http://www.group22.org/gz/resource/GreenZones/300643,300643,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L784,http://www.group22.org/gz/resource/Destinatation/DES1,1167951
http://www.group22.org/gz/resource/GreenZones/300644,300644,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L785,http://www.group22.org/gz/resource/Destinatation/DES1,654375
http://www.group22.org/gz/resource/GreenZones/300645,300645,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L786,http://www.group22.org/gz/resource/Destinatation/DES199,63280
http://www.group22.org/gz/resource/GreenZones/300640,300640,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L787,http://www.group22.org/gz/resource/Destinatation/DES81,930438
http://www.group22.org/gz/resource/GreenZones/300641,300641,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L788,http://www.group22.org/gz/resource/Destinatation/DES81,28600
http://www.group22.org/gz/resource/GreenZones/300642,300642,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L789,http://www.group22.org/gz/resource/Destinatation/DES81,7890
http://www.group22.org/gz/resource/GreenZones/300646,300646,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L790,http://www.group22.org/gz/resource/Destinatation/DES200,19060
http://www.group22.org/gz/resource/GreenZones/300647,300647,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L791,http://www.group22.org/gz/resource/Destinatation/DES201,2809386
http://www.group22.org/gz/resource/GreenZones/300648,300648,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L792,http://www.group22.org/gz/resource/Destinatation/DES202,127400
http://www.group22.org/gz/resource/GreenZones/300649,300649,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L793,http://www.group22.org/gz/resource/Destinatation/DES203,19730
http://www.group22.org/gz/resource/GreenZones/300650,300650,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L794,http://www.group22.org/gz/resource/Destinatation/DES204,499037
http://www.group22.org/gz/resource/GreenZones/300651,300651,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L795,http://www.group22.org/gz/resource/Destinatation/DES205,1063559
http://www.group22.org/gz/resource/GreenZones/300629,300629,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L796,http://www.group22.org/gz/resource/Destinatation/DES206,119923
http://www.group22.org/gz/resource/GreenZones/301258,301258,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L797,http://www.group22.org/gz/resource/Destinatation/DES1,31892
http://www.group22.org/gz/resource/GreenZones/301309,301309,http://www.group22.org/gz/resource/District/D15,https://wikidata.org/entity/Q1763694,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L798,http://www.group22.org/gz/resource/Destinatation/DES1,575835
http://www.group22.org/gz/resource/GreenZones/300652,300652,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L799,http://www.group22.org/gz/resource/Destinatation/DES207,767160
http://www.group22.org/gz/resource/GreenZones/300653,300653,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L800,http://www.group22.org/gz/resource/Destinatation/DES208,202740
http://www.group22.org/gz/resource/GreenZones/300654,300654,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L801,http://www.group22.org/gz/resource/Destinatation/DES209,13997775
http://www.group22.org/gz/resource/GreenZones/300655,300655,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L802,http://www.group22.org/gz/resource/Destinatation/DES210,136789
http://www.group22.org/gz/resource/GreenZones/300656,300656,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L803,http://www.group22.org/gz/resource/Destinatation/DES211,35330
http://www.group22.org/gz/resource/GreenZones/300673,300673,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L804,http://www.group22.org/gz/resource/Destinatation/DES1,8400
http://www.group22.org/gz/resource/GreenZones/300681,300681,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L805,http://www.group22.org/gz/resource/Destinatation/DES212,25000
http://www.group22.org/gz/resource/GreenZones/300682,300682,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L806,http://www.group22.org/gz/resource/Destinatation/DES81,36000
http://www.group22.org/gz/resource/GreenZones/300683,300683,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L807,http://www.group22.org/gz/resource/Destinatation/DES81,21750
http://www.group22.org/gz/resource/GreenZones/300684,300684,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L808,http://www.group22.org/gz/resource/Destinatation/DES213,128350
http://www.group22.org/gz/resource/GreenZones/300685,300685,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L809,http://www.group22.org/gz/resource/Destinatation/DES214,258
http://www.group22.org/gz/resource/GreenZones/300686,300686,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L810,http://www.group22.org/gz/resource/Destinatation/DES81,1099818
http://www.group22.org/gz/resource/GreenZones/300689,300689,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L811,http://www.group22.org/gz/resource/Destinatation/DES66,3487449
http://www.group22.org/gz/resource/GreenZones/300690,300690,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L812,http://www.group22.org/gz/resource/Destinatation/DES66,1412929
http://www.group22.org/gz/resource/GreenZones/300692,300692,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L813,http://www.group22.org/gz/resource/Destinatation/DES215,360070
http://www.group22.org/gz/resource/GreenZones/300693,300693,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L814,http://www.group22.org/gz/resource/Destinatation/DES216,5001369
http://www.group22.org/gz/resource/GreenZones/300694,300694,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L815,http://www.group22.org/gz/resource/Destinatation/DES217,115490
http://www.group22.org/gz/resource/GreenZones/300695,300695,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L816,http://www.group22.org/gz/resource/Destinatation/DES218,20914
http://www.group22.org/gz/resource/GreenZones/300696,300696,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L817,http://www.group22.org/gz/resource/Destinatation/DES219,80013
http://www.group22.org/gz/resource/GreenZones/300697,300697,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L818,http://www.group22.org/gz/resource/Destinatation/DES66,1877165
http://www.group22.org/gz/resource/GreenZones/300698,300698,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L819,http://www.group22.org/gz/resource/Destinatation/DES66,40498
http://www.group22.org/gz/resource/GreenZones/300699,300699,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L820,http://www.group22.org/gz/resource/Destinatation/DES220,1026354
http://www.group22.org/gz/resource/GreenZones/300700,300700,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L821,http://www.group22.org/gz/resource/Destinatation/DES91,2875277
http://www.group22.org/gz/resource/GreenZones/300701,300701,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L822,http://www.group22.org/gz/resource/Destinatation/DES38,1996846
http://www.group22.org/gz/resource/GreenZones/300702,300702,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L823,http://www.group22.org/gz/resource/Destinatation/DES38,348253
http://www.group22.org/gz/resource/GreenZones/300703,300703,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L824,http://www.group22.org/gz/resource/Destinatation/DES38,689603
http://www.group22.org/gz/resource/GreenZones/300704,300704,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L825,http://www.group22.org/gz/resource/Destinatation/DES115,76761
http://www.group22.org/gz/resource/GreenZones/300705,300705,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L826,http://www.group22.org/gz/resource/Destinatation/DES1,608672
http://www.group22.org/gz/resource/GreenZones/300706,300706,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L827,http://www.group22.org/gz/resource/Destinatation/DES81,48344
http://www.group22.org/gz/resource/GreenZones/300707,300707,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L828,http://www.group22.org/gz/resource/Destinatation/DES81,2107095
http://www.group22.org/gz/resource/GreenZones/300708,300708,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L829,http://www.group22.org/gz/resource/Destinatation/DES91,19924293
http://www.group22.org/gz/resource/GreenZones/300709,300709,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L830,http://www.group22.org/gz/resource/Destinatation/DES91,4559375
http://www.group22.org/gz/resource/GreenZones/300710,300710,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L831,http://www.group22.org/gz/resource/Destinatation/DES221,2753581
http://www.group22.org/gz/resource/GreenZones/300711,300711,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L832,http://www.group22.org/gz/resource/Destinatation/DES91,1648913
http://www.group22.org/gz/resource/GreenZones/300712,300712,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L833,http://www.group22.org/gz/resource/Destinatation/DES91,82172
http://www.group22.org/gz/resource/GreenZones/300713,300713,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L834,http://www.group22.org/gz/resource/Destinatation/DES222,1408377
http://www.group22.org/gz/resource/GreenZones/300714,300714,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L831,http://www.group22.org/gz/resource/Destinatation/DES91,1163494
http://www.group22.org/gz/resource/GreenZones/300715,300715,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L835,http://www.group22.org/gz/resource/Destinatation/DES223,63899
http://www.group22.org/gz/resource/GreenZones/300716,300716,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L836,http://www.group22.org/gz/resource/Destinatation/DES224,2878173
http://www.group22.org/gz/resource/GreenZones/300717,300717,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L837,http://www.group22.org/gz/resource/Destinatation/DES66,36217
http://www.group22.org/gz/resource/GreenZones/300718,300718,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L838,http://www.group22.org/gz/resource/Destinatation/DES91,423344
http://www.group22.org/gz/resource/GreenZones/300719,300719,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L839,http://www.group22.org/gz/resource/Destinatation/DES66,404976
http://www.group22.org/gz/resource/GreenZones/300720,300720,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L840,http://www.group22.org/gz/resource/Destinatation/DES225,6044901
http://www.group22.org/gz/resource/GreenZones/300658,300658,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L841,http://www.group22.org/gz/resource/Destinatation/DES226,154275
http://www.group22.org/gz/resource/GreenZones/300659,300659,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L842,http://www.group22.org/gz/resource/Destinatation/DES227,716125
http://www.group22.org/gz/resource/GreenZones/300660,300660,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L843,http://www.group22.org/gz/resource/Destinatation/DES228,919861
http://www.group22.org/gz/resource/GreenZones/300662,300662,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L844,http://www.group22.org/gz/resource/Destinatation/DES227,22100
http://www.group22.org/gz/resource/GreenZones/300663,300663,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L845,http://www.group22.org/gz/resource/Destinatation/DES81,229562
http://www.group22.org/gz/resource/GreenZones/300664,300664,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L846,http://www.group22.org/gz/resource/Destinatation/DES229,130250
http://www.group22.org/gz/resource/GreenZones/300665,300665,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L847,http://www.group22.org/gz/resource/Destinatation/DES226,254720
http://www.group22.org/gz/resource/GreenZones/300666,300666,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L848,http://www.group22.org/gz/resource/Destinatation/DES230,299934
http://www.group22.org/gz/resource/GreenZones/300667,300667,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L849,http://www.group22.org/gz/resource/Destinatation/DES81,252153
http://www.group22.org/gz/resource/GreenZones/300668,300668,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L850,http://www.group22.org/gz/resource/Destinatation/DES81,161363
http://www.group22.org/gz/resource/GreenZones/300669,300669,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L851,http://www.group22.org/gz/resource/Destinatation/DES81,161477
http://www.group22.org/gz/resource/GreenZones/300670,300670,http://www.group22.org/gz/resource/District/D16,https://wikidata.org/entity/Q1928529,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L852,http://www.group22.org/gz/resource/Destinatation/DES81,91863
