identifier,destination_code,destination_name
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES266,266,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA 2.100 PAU (PISTA DE BALONCESTO CONGRADA LATERAL Y PISTA DE FÚTBOL SALA), LA INSTALACIÓN DEPORTIVA BÁSICA AMPLIACIÓN DE LA PARCELA 2.100(DOS PISTAS DEPORTIVAS INFANTILES MULTIDEPORTES BALONCESTO Y FÚTBOL), SITUADA EN LA AVENIDA DEL CERROMILANO C/V A LA C/ PEÑARANDA DE BRACAMONTE.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES267,267,PREVISTO COMO ZONA VERDE SINGULAR DENTRO DEL PARQUE METROPOLITANO MANZANARES SUR.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES268,268,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRANUBICADAS UNA CASETA DE JARDINEROS Y LA INSTALACIÓN DEPORTIVA BÁSICA PAR CASTRILLO DE AZA (PISTA DEBALONCESTO), SITUADA EN LA AVENIDA DE SANTA EUGENIA NÚMERO 1. PARCELA DE ALTA EN PMS CON NÚMERO DEINVENTARIO 21.351.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES247,247,NO FIGURA COMO ZONA VERDE EN EL PGOUM-97, SINO COMO VÍA PÚBLICA.
http://www.group22.org/gz/resource/Destinatation/DES269,269,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA ZAZUAR, PISTA DE BALONCESTO, SITUADA EN LA CALLE ZAZUAR NÚMERO 1 CONVUELTA A AVENIDA DEL MEDITERRÁNEO. PARCELA DE ALTA EN PMS CON NÚMERO DE INVENTARIO 27.200.
http://www.group22.org/gz/resource/Destinatation/DES270,270,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA PARROQUIA SANTA EUGENIA, PISTA POLIVALENTE, SITUADA EN LA CALLE VIRGENDE LAS VIÑAS, 15. PARCELA DE ALTA EN PMS CON NÚMERO DE INVENTARIO 27.196.
http://www.group22.org/gz/resource/Destinatation/DES271,271,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA LAINSTALACIÓN DEPORTIVA BÁSICA PUENTELARRA, 2 PISTAS DE BALONCESTO 3X3, SITUADA EN LA CALLE PUENTELARRANÚMEROS 12-16. PARCELA DE ALTA EN PMS CON NÚMERO DE INVENTARIO 27.197.
http://www.group22.org/gz/resource/Destinatation/DES272,272,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARTE DE ESTA FINCA ESTÁ CALIFICADA DE VÍAPÚBLICA EN EL PGOUM97. DENTRO DE SU PERÍMETRO SE ENCUENTRA INCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICAPOZA DE LA SAL, PISTA DE BALONCESTO, SITUADA EN LA CALLE POZA DE LA SAL NÚMERO 2 Y LA INSTALACIÓNDEPORTIVA BÁSICA DENOMINADA PISTA PATINAJE FUENTESPINA (PISTA DE PATINAJE), SITUADA EN LA CALLEFUENTESPINA, 29 A.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES273,273,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA DENOMINADA AMPLIACIÓN PARCELAENSANCHE 3.16 (PISTA DE FÚTBOL SALA Y PISTA DE BALONCESTO), SITUADA EN LA CALLE CAÑADA DEL SANTÍSIMO,45.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES274,274,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA AMPLIACIÓN DE LA PARCELA 3.16(DOSPISTAS DEPORTIVAS INFANTILES MULTIDEPORTES BALONCESTO Y FÚTBOL), SITUADA EN LA AVENIDA DE LA CAÑADADEL SANTÍSIMO C/V A LA AVENIDA DEL ENSANCHE DE VALLECAS.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES275,275,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA PISTA DE PATINAJE (PISTA DE PATINAJE), SITUADA EN LA CALLE DE PUERTOPORZUNA, S/N.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES276,276,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA UNA CASETADE JARDINEROS
http://www.group22.org/gz/resource/Destinatation/DES277,277,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA AMPLIACIÓN DE LA PARCELA 3.16(PISTADE BALONCESTO Y PISTA DE FÚTBOL), SITUADA EN LA AVENIDA DE LAS SUERTES Y LA CALLE ANTONIO GADES.
http://www.group22.org/gz/resource/Destinatation/DES38,38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES278,278,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA DENOMINADA EDUARDO CHILLIDA (MINI PISTA DEPORTIVA PARAFUTBOL Y BALON CESTO, JOCKEY Y BALONMANO), SITUADA EN LA PARCELA 5.36 ENSANCHE DE VALLECAS.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES279,279,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA UNA PISTA DE SKATE, SITUADA EN LA AVENIDA DEL ENSANCHE DE VALLECASC/V C/ CAÑADA DEL SANTÍSIMO Y C/ ADOLFO MARSILLACH.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES38,38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES38,38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES38,38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES263,263,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.
http://www.group22.org/gz/resource/Destinatation/DES280,280,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA 3.16 PAU (PISTA DE BALONCESTO YPISTA POLIDEPORTIVA).
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES38,38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.
http://www.group22.org/gz/resource/Destinatation/DES38,38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.
http://www.group22.org/gz/resource/Destinatation/DES38,38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.
http://www.group22.org/gz/resource/Destinatation/DES281,281,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACION DEPORTIVA BÁSICA PARQUE DE SANTA EUGENIA (PISTA DE SKATE, TENIS DE MESA,PISTA DE BOLOS Y PETANCA, CIRCUITO DE VIDA).
http://www.group22.org/gz/resource/Destinatation/DES38,38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES.
http://www.group22.org/gz/resource/Destinatation/DES282,282,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR. PARQUE DE BARRIO. ANTES DENOMINADO PARQUE DELA VICALVARADA. DENOMINACIÓN ACTUAL SEGÚN ACUERDO PLENO 21/12/2018. DENTRO DE SU PERIMETRO SEENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA PARQUE DE LA VICALVARADA (2 PISTAS DE BOLOS YPETANCA, PISTA DE CHITO, CAMPO DE FÚTBOL 11 DE CÉSPED ARTIFICIAL, PISTA DE MINIBALONCESTO, PISTA DEPATINAJE, PATINÓDROMO Y TENIS DE MESA), SITUADA EN LA CALLE VEREDA DEL PINAR NÚMERO 1 Y DOS CASETASDE JARDINEROS.
http://www.group22.org/gz/resource/Destinatation/DES30,30,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.
http://www.group22.org/gz/resource/Destinatation/DES30,30,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.
http://www.group22.org/gz/resource/Destinatation/DES223,223,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR
http://www.group22.org/gz/resource/Destinatation/DES223,223,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR
http://www.group22.org/gz/resource/Destinatation/DES30,30,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.
http://www.group22.org/gz/resource/Destinatation/DES283,283,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARQUE DE BARRIO. EN SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA CASALARREINA (PISTA DE BALONCESTO 3X3, PISTA POLIDEPORTIVA),SITUADA EN LA CALLE CASALARREINA NÚMERO 30.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES1,1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.
http://www.group22.org/gz/resource/Destinatation/DES30,30,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.
http://www.group22.org/gz/resource/Destinatation/DES30,30,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.
http://www.group22.org/gz/resource/Destinatation/DES30,30,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES SINGULAR.
