identifier,location_code,location_name
http://www.group22.org/gz/resource/Location/L826,826,CALLE DEL ARROYO DE VALDEVEBAS C/V CTRA. NACIONAL A1
http://www.group22.org/gz/resource/Location/L827,827,CALLE DE MARTINA DIAZ NUM 4
http://www.group22.org/gz/resource/Location/L828,828,AVENIDA DE NICETO ALCALÁ ZAMORA NUM 13
http://www.group22.org/gz/resource/Location/L829,829,CALLE VICENTE BLASCO IBAÑEZ C/V C/ PADRES DOMINICOS
http://www.group22.org/gz/resource/Location/L830,830,CALLE VICENTE BLASCO IBAÑEZ C/V AV. ING EMILIO HERRERA
http://www.group22.org/gz/resource/Location/L831,831,CALLE VICENTE BLASCO IBAÑEZ C/V AV. FCO. PI Y MARGALL
http://www.group22.org/gz/resource/Location/L832,832,AVENIDA DE NICETO ALCALA ZAMORA NUM 4
http://www.group22.org/gz/resource/Location/L833,833,CALLE DE MARIA DE PORTUGAL NUM 28
http://www.group22.org/gz/resource/Location/L834,834,CALLE DE LA INFANTA CATALINA MICAELA, FRENTE AL NUM 23
http://www.group22.org/gz/resource/Location/L831,831,CALLE VICENTE BLASCO IBAÑEZ C/V AV. FCO. PI Y MARGALL
http://www.group22.org/gz/resource/Location/L835,835,AVENIDA DE FRANCISCO PI Y MARGALL NUM 7
http://www.group22.org/gz/resource/Location/L836,836,CALLE DE LA INFANTA CATALINA MICAELA, FRENTE AL NUM 33
http://www.group22.org/gz/resource/Location/L837,837,CALLE DE MARÍA DE PORTUGAL NUM 24
http://www.group22.org/gz/resource/Location/L838,838,CALLE DE MARIA TUDOR NUM 37
http://www.group22.org/gz/resource/Location/L839,839,CALLE DE MARIA TUDOR NUM 32
http://www.group22.org/gz/resource/Location/L840,840,CALLE DE MARÍA DE TUDOR NUM 10-30
http://www.group22.org/gz/resource/Location/L841,841,CAMINO VIEJO DEL CURA
http://www.group22.org/gz/resource/Location/L842,842,CALLE DE AGATHA CHRISTIE NUM 54-56
http://www.group22.org/gz/resource/Location/L843,843,AVENIDA DE SAN LUIS NUM 27
http://www.group22.org/gz/resource/Location/L844,844,AVENIDA DE LOGROÑO C/V AUTOVÍA M-40
http://www.group22.org/gz/resource/Location/L845,845,AVENIDA DE LOGROÑO NUM 6
http://www.group22.org/gz/resource/Location/L846,846,AVENIDA DE SAN LUIS NUM 23 B
http://www.group22.org/gz/resource/Location/L847,847,CAMINO VIEJO DEL CURALÍMITE LA MORALEJA-ALCOBENDAS.
http://www.group22.org/gz/resource/Location/L848,848,CAMINO DE LOS CENAGALES NUM 8
http://www.group22.org/gz/resource/Location/L849,849,CALLE DEL TORENO NUM 2
http://www.group22.org/gz/resource/Location/L850,850,CALLE DE CARMEN RICO GODOY NUM 94
http://www.group22.org/gz/resource/Location/L851,851,CALLE DE CARMEN RICO GODOY NUM 134
http://www.group22.org/gz/resource/Location/L852,852,CALLE DE CARMEN RICO GODOY NUM 9
http://www.group22.org/gz/resource/Location/L853,853,CALLE DE CARMEN RICO GODOY NUM 11
http://www.group22.org/gz/resource/Location/L854,854,CALLE DE CARMEN RICO GODOY NUM 35
http://www.group22.org/gz/resource/Location/L855,855,CARRETERA DE LA ESTACIÓN DE HORTALEZA NUM 7
http://www.group22.org/gz/resource/Location/L856,856,PLAZA ALCALDE MORENO TORRES C/V AV. FCO. PI Y MARGALL
http://www.group22.org/gz/resource/Location/L857,857,CALLE DE ESTANISLAO GÓMEZ NUM 65-77
http://www.group22.org/gz/resource/Location/L858,858,CALLE DEL PISUEÑA NUM 64
http://www.group22.org/gz/resource/Location/L859,859,CALLE DE VILLAMIEL DE CÁCERES NUM 21
http://www.group22.org/gz/resource/Location/L860,860,CALLE DE ACADEMOS NUM 15
http://www.group22.org/gz/resource/Location/L861,861,CALLE DE ACADEMOS C/V AVENIDA DE LOGROÑOC/ ACADEMOS C/V AVDA. LOGROÑO.
http://www.group22.org/gz/resource/Location/L862,862,CALLE DE RAFAELA APARICIO C/V AV. DE MARUJA MALLO
http://www.group22.org/gz/resource/Location/L863,863,CALLE DE ROQUETAS DE MAR NUM 11
http://www.group22.org/gz/resource/Location/L864,864,CALLE DE CALANDA NUM 30
http://www.group22.org/gz/resource/Location/L865,865,AUTOVÍA M-40 C/V AVENIDA DE FRANCISCO PI Y MARGALL
http://www.group22.org/gz/resource/Location/L866,866,CALLE DEL NEVADO DEL CUMBAL NUM 4
http://www.group22.org/gz/resource/Location/L867,867,CALLE DEL MAR ADRIÁTICO NUM 12
http://www.group22.org/gz/resource/Location/L868,868,CALLE DE ACONCAGUA NUM 2
http://www.group22.org/gz/resource/Location/L869,869,CALLE DE GALAPA NUM 10
http://www.group22.org/gz/resource/Location/L870,870,CALLE DE SANTA VIRGILIA NUM 12 B
http://www.group22.org/gz/resource/Location/L871,871,CALLE DEL MAR DE LAS ANTILLAS NUM 8-10
http://www.group22.org/gz/resource/Location/L872,872,AVENIDA DE LOS ANDES NUM 9
http://www.group22.org/gz/resource/Location/L873,873,CALLE DEL OLIMPO NUM 31
http://www.group22.org/gz/resource/Location/L874,874,AVENIDA DEL PAPA NEGRO NUM 123
http://www.group22.org/gz/resource/Location/L875,875,PLAZA DE LÓPEZ DE LA PLATA
http://www.group22.org/gz/resource/Location/L876,876,AVENIDA DE MACHUPICHU NUM 56
http://www.group22.org/gz/resource/Location/L877,877,PLAZA DE MANUEL RODRIGO
http://www.group22.org/gz/resource/Location/L878,878,CALLE DE RAFAEL ZUFRIATEGUI NUM 8-12
http://www.group22.org/gz/resource/Location/L879,879,CALLE DE EL PROVENCIO NUM 8
http://www.group22.org/gz/resource/Location/L880,880,CALLE DE EL PROVENCIO NUM 12
http://www.group22.org/gz/resource/Location/L881,881,CALLE DE EL PROVENCIO NUM 16
http://www.group22.org/gz/resource/Location/L882,882,PLAZA DE ANDRÉS JÁUREGUI
http://www.group22.org/gz/resource/Location/L883,883,CALLE DE MIGUEL RIESCO NUM 16
http://www.group22.org/gz/resource/Location/L884,884,CALLE DE JUAN CLEMENTE NUÑEZ NUM 60
http://www.group22.org/gz/resource/Location/L885,885,AVENIDA DE LOS ANDES NUM 23
http://www.group22.org/gz/resource/Location/L886,886,AVENIDA DE LOS ANDES NUM 25
http://www.group22.org/gz/resource/Location/L887,887,GLORIETA DEL YUCATÁN NUM 1
http://www.group22.org/gz/resource/Location/L888,888,AVENIDA DEL ARROYO SANTO C/V GLORIETA MAR CARIBE
http://www.group22.org/gz/resource/Location/L889,889,AVENIDA DEL ARROYO SANTO C/V AVENIDA DE LOS ARCES
http://www.group22.org/gz/resource/Location/L890,890,AVENIDA DEL ARROYO SANTO C/V AVENIDA DE LAS AZALEAS
http://www.group22.org/gz/resource/Location/L891,891,CALLE DE MARÍA MOLINER NUM 6
http://www.group22.org/gz/resource/Location/L892,892,CALLE DE ZENOBIA CAMPRUBÍ NUM 4
http://www.group22.org/gz/resource/Location/L893,893,PLAZA DEL ALCALDE MORENO TORRES
http://www.group22.org/gz/resource/Location/L894,894,CALLE DEL PRÍNCIPE CARLOS NUM 36
http://www.group22.org/gz/resource/Location/L895,895,CALLE DE ELENA FORTÚN NUM 7
http://www.group22.org/gz/resource/Location/L896,896,CALLE DE FERNANDO DE HIGUERAS NUM 55
http://www.group22.org/gz/resource/Location/L897,897,CALLE DE FERNANDO DE HIGUERAS NUM 45
http://www.group22.org/gz/resource/Location/L898,898,GLORIETA DE LUIS BLANCO SOLER
http://www.group22.org/gz/resource/Location/L899,899,CALLE DE LUIS MARTÍNEZ FEDUCHI NUM 96
http://www.group22.org/gz/resource/Location/L900,900,CALLE DE FRANCISCO UMBRAL NUM 41
http://www.group22.org/gz/resource/Location/L901,901,PLAZA DE CASTO FERNÁNDEZ SHAW
http://www.group22.org/gz/resource/Location/L902,902,PLAZA DE FERNANDO GARCÍA MERCADAL
http://www.group22.org/gz/resource/Location/L903,903,CALLE DE FERNANDO DE HIGUERAS NUM 43
http://www.group22.org/gz/resource/Location/L904,904,CALLE DE JORDI SOLÉ TURÁ NUM 36
http://www.group22.org/gz/resource/Location/L905,905,CALLE DE JORDI SOLÉ TURÁ NUM 2-20
http://www.group22.org/gz/resource/Location/L906,906,CALLE DE ESTANISLAO PÉREZ PUITA NUM 23-27
http://www.group22.org/gz/resource/Location/L907,907,CALLE DE ANTONIO MIRÓ VALVERDE ENTRE AV SECUNDINO ZUAZ
http://www.group22.org/gz/resource/Location/L908,908,CALLE DE FINA CALDERÓN ENTRE C/ DE FELIX CANDELA
http://www.group22.org/gz/resource/Location/L909,909,CALLE DE FERNANDO DE HIGUERAS NUM 11
http://www.group22.org/gz/resource/Location/L910,910,CALLE DE LOS HERMANOS GASCÓN NUM 76
http://www.group22.org/gz/resource/Location/L911,911,CALLE DE JOSÉ ANTONIO CORDECH ENTRE C/FÉLIX CANDELA
http://www.group22.org/gz/resource/Location/L912,912,CALLE DE JOSEFINA ALCOLEA ENTRE AV SECUNDINO ZUAZO
http://www.group22.org/gz/resource/Location/L913,913,CALLE JOSEFINA ALCOLEA ENTRE AV JUAN ANTONIO SAMARANCH
http://www.group22.org/gz/resource/Location/L914,914,CALLE DE ANTONIO MIRÓ VALVERDE ENTRE C/FÉLIX CANDELA
http://www.group22.org/gz/resource/Location/L915,915,CALLE DE FINA CALDERÓN ENTRE AV DE JUAN ANTONIO SAMARA
http://www.group22.org/gz/resource/Location/L916,916,CALLE DE JOSÉ ANTONIO CORDECH ENTRE AV SECUNDINO ZUAZO
http://www.group22.org/gz/resource/Location/L917,917,CALLE DE FINA CALDERÓN ENTRE AV DE SECUNDINO ZUAZO
http://www.group22.org/gz/resource/Location/L918,918,CALLE DE ANTONIO MIRÓ VALVERDE ENTRE C/ LEANDRO SILVA
http://www.group22.org/gz/resource/Location/L919,919,CALLE DE JOSEFINA ALCOLEA ENTRE C/ FÉLIX CANDELA
http://www.group22.org/gz/resource/Location/L920,920,CALLE DE LUIS MARTÍNEZ FEDUCHI NUM 64
http://www.group22.org/gz/resource/Location/L921,921,CALLE DE ESTANISLAO PÉREZ PITA NUM 45
http://www.group22.org/gz/resource/Location/L922,922,CALLE DE JORDI SOLÉ TURÁ NUM 34
http://www.group22.org/gz/resource/Location/L923,923,CALLE DE JOSÉ ANTONIO FERNÁNDEZ ORDOÑEZ NUM 25
http://www.group22.org/gz/resource/Location/L924,924,CALLE DE JUAN DANIEL FULLAONDO NUM 14
http://www.group22.org/gz/resource/Location/L925,925,CALLE DE JOSEFINA ALCOLEA ENTRE C/ MARIA DE LAS MERCED
http://www.group22.org/gz/resource/Location/L926,926,CALLE DE JOSE ANTONIO CORDECH ENTRE C/ MARÍA DE LAS ME
http://www.group22.org/gz/resource/Location/L927,927,CALLE DE FINA CALDERÓN ENTRE C/ MARÍA DE LAS MERCEDES
http://www.group22.org/gz/resource/Location/L928,928,CALLE DE ESTANISLAO PÉREZ PITA NUM 7
http://www.group22.org/gz/resource/Location/L929,929,CALLE DE LA MAESTRA DOLORES MARCO NUM 10
http://www.group22.org/gz/resource/Location/L930,930,CALLE DE JOSÉ ANTONIO FERNÁNDEZ ORDOÑEZ NUM 7
http://www.group22.org/gz/resource/Location/L931,931,CALLE DE ROCÍO JURADO NUM 14
http://www.group22.org/gz/resource/Location/L932,932,AVENIDA DE LAS FUERZAS ARMADAS NUM 206
http://www.group22.org/gz/resource/Location/L933,933,CALLE DE ROCÍO JURADO NUM 30
http://www.group22.org/gz/resource/Location/L934,934,AVENIDA DE LAS FUERZAS ARMADAS NUM 116
http://www.group22.org/gz/resource/Location/L935,935,CALLE DE JOSÉ LUIS COLL NUM 3
http://www.group22.org/gz/resource/Location/L936,936,CALLE DE ANTONIO FLOREZ C/V AV FCO JAVIER SÁENZ DE OIZ
http://www.group22.org/gz/resource/Location/L937,937,CALLE DE ANOETA NUM 14 B
http://www.group22.org/gz/resource/Location/L938,938,CALLE DE PALOMARES NUM 34
http://www.group22.org/gz/resource/Location/L939,939,CALLE DE ANOETA NUM 45
http://www.group22.org/gz/resource/Location/L940,940,CALLE DE BURJASOT NUM 1 A
http://www.group22.org/gz/resource/Location/L941,941,CALLE INTERMEDIA SUR C/V C/ TRANSVERSAL SEXTA
http://www.group22.org/gz/resource/Location/L942,942,CALLE PRINCIPAL NUM 26
http://www.group22.org/gz/resource/Location/L943,943,CALLE INTERMEDIA NORTE C/V C/ TRANSVERSAL SEXTA
http://www.group22.org/gz/resource/Location/L944,944,CALLE C/ TRANSVERSAL SEXTA C/V C/ PRINCIPAL
http://www.group22.org/gz/resource/Location/L945,945,CALLE PRINCIPAL NUM 4
http://www.group22.org/gz/resource/Location/L946,946,CALLE TRANSVERSAL SEXTA C/V C/ INTERMEDIA SUR
http://www.group22.org/gz/resource/Location/L947,947,CALLE DE MARÍA CALLAS C/V C/ DE SELMA LAGERLOFF
http://www.group22.org/gz/resource/Location/L948,948,CALLE DE CLARA SCHUMANN C/V C/ DE PILAR LORENGAR
http://www.group22.org/gz/resource/Location/L949,949,CALLE DE JOSÉ PÉREZ NUM 3
http://www.group22.org/gz/resource/Location/L950,950,CALLE DE LAGUNA DEL MARQUESADO C/V C/ DE SAN ERASMO NUM 38
http://www.group22.org/gz/resource/Location/L951,951,CALLE DE LAGUNA DEL MARQUESADO C/V C/ DE SAN ERASMO NUM 19
http://www.group22.org/gz/resource/Location/L952,952,CALLE DE LA RESINA NUM 27
http://www.group22.org/gz/resource/Location/L953,953,CALLE DE LAGUNA DEL MARQUESADO C/V C/ DE SAN EUSTAQUIO NUM 22
http://www.group22.org/gz/resource/Location/L954,954,CALLE DE LA RESINA NUM 25
http://www.group22.org/gz/resource/Location/L955,955,CALLE DE LAGUNA DALGA C/V AVENIDA REAL DE PINTO
http://www.group22.org/gz/resource/Location/L956,956,CALLE DE LAGUNA DEL MARQUESADO C/V C/ DE SAN ERASMO NUM 25
http://www.group22.org/gz/resource/Location/L957,957,CALLE DE LAGUNA DEL MARQUESADO C/V C/ DE SAN EUSTAQUIO NUM 26
http://www.group22.org/gz/resource/Location/L958,958,CALLE DE SAN EUSTAQUIO C/V C/ DE LAGUNA DEL MARQUESADO
http://www.group22.org/gz/resource/Location/L959,959,CALLE DE LAGUNA DALGA
http://www.group22.org/gz/resource/Location/L960,960,GLORIETA DE LA CALLE DE LAGUNA DEL MARQUESADO
http://www.group22.org/gz/resource/Location/L961,961,CALLE DE LAS LENGUAS NUM 4
http://www.group22.org/gz/resource/Location/L962,962,CALLE DE PILAR LORENGAR C/V C/ DE CAMPOS IBAÑEZ
http://www.group22.org/gz/resource/Location/L963,963,CALLE CLARA SCHUMANN C/V CTRA. VILLAVERDE A VALLECAS NUM 8
http://www.group22.org/gz/resource/Location/L964,964,CALLE DE CLARA SCHUMANN C/V C/ DE AUGUSTÓBRIGA NUM 13
http://www.group22.org/gz/resource/Location/L965,965,CALLE DEL AMERICIO NUM 2
http://www.group22.org/gz/resource/Location/L966,966,CALLE DE MIGUEL SOLAS NUM 6
http://www.group22.org/gz/resource/Location/L967,967,CALLE DEL CABALLERO DE LA CRUZ NUM 2
http://www.group22.org/gz/resource/Location/L968,968,CALLE DE AUGUSTÓBRIGA
http://www.group22.org/gz/resource/Location/L969,969,AVENIDA DE LOS ROSALES NUM 93-111
http://www.group22.org/gz/resource/Location/L970,970,CALLE DE LAGUNA DEL MARQUESADO C/V C/ DE SAN ERASMO NUM 44
http://www.group22.org/gz/resource/Location/L958,958,CALLE DE SAN EUSTAQUIO C/V C/ DE LAGUNA DEL MARQUESADO
http://www.group22.org/gz/resource/Location/L971,971,CALLE DE LA ACEBEDA NUM 2
http://www.group22.org/gz/resource/Location/L972,972,CALLE DE LA ACEBEDA NUM 6
http://www.group22.org/gz/resource/Location/L973,973,CALLE DE BERZOSA DE LOZOYA NUM 14
http://www.group22.org/gz/resource/Location/L974,974,CALLE DE LA ACEBEDA NUM 32 POS
http://www.group22.org/gz/resource/Location/L975,975,CALLE DE LA ACEBEDA NUM 32
http://www.group22.org/gz/resource/Location/L976,976,CALLE DE LA ACEBEDA C/V FF.CC.
http://www.group22.org/gz/resource/Location/L977,977,CALLE DE LA ACEBEDA, NUMERO 34-54 POSTERIOR
http://www.group22.org/gz/resource/Location/L978,978,AVENIDA DE LOS ROSALES, 123-125
http://www.group22.org/gz/resource/Location/L979,979,CALLE DE SAN JENARO NUM 2 A
http://www.group22.org/gz/resource/Location/L980,980,CALLE DE SAN JENARO NUM 2 E
http://www.group22.org/gz/resource/Location/L981,981,PLAZA DE LAS SUFRAGISTAS
http://www.group22.org/gz/resource/Location/L982,982,CALLE DE SANTA PETRONILA NUM 20
http://www.group22.org/gz/resource/Location/L983,983,CALLE DE SANTA PETRONILA NUM 21
http://www.group22.org/gz/resource/Location/L984,984,CALLE DE LA PÍCARA MOLINERA CV C/ASOMBRO DE DAMASCO
http://www.group22.org/gz/resource/Location/L985,985,CALLE DE LA ALIANZA NUM 14
http://www.group22.org/gz/resource/Location/L986,986,PLAZA DE LOS METALES C/V C/ DE LA ESTEFANITA
http://www.group22.org/gz/resource/Location/L987,987,PLAZA DE LOS METALES C/V C/ DE HULLA
http://www.group22.org/gz/resource/Location/L988,988,CALLE DE LA ESMALTINA
http://www.group22.org/gz/resource/Location/L989,989,CALLE DEL BERROCAL NUM 2-10
http://www.group22.org/gz/resource/Location/L990,990,CALLE DEL BERROCAL NUM 12-30
http://www.group22.org/gz/resource/Location/L991,991,CALLE DEL BERROCAL NUM 32-50
http://www.group22.org/gz/resource/Location/L992,992,CALLE DEL BERROCAL NUM 52-72
http://www.group22.org/gz/resource/Location/L993,993,CALLE ZAFIRO NUM 8
http://www.group22.org/gz/resource/Location/L994,994,CALLE ZAFIRO NUM 6
http://www.group22.org/gz/resource/Location/L995,995,CALLE DE LA PÍCARA MOLINERA CV C/EL LUCERO DEL ALBA
http://www.group22.org/gz/resource/Location/L996,996,CALLE DE LA PÍCARA MOLINERA CV C/EL CASERÍO
http://www.group22.org/gz/resource/Location/L997,997,CALLE DE LA PÍCARA MOLINERA CV C/DE LA CALESERA
http://www.group22.org/gz/resource/Location/L998,998,CALLE DE LA TABERNERA DEL PUERTO C/V EDUARDO BARREIROS
http://www.group22.org/gz/resource/Location/L999,999,CALLE DE LA TABERNERA DEL PUERTO C/V DE LA CALESERA
http://www.group22.org/gz/resource/Location/L1000,1000,CALLE DE CIFUENTES NUM 5
http://www.group22.org/gz/resource/Location/L1001,1001,CALLE DE BOETTICHER Y NAVARRO NUM 31
http://www.group22.org/gz/resource/Location/L1002,1002,CALLE DE BABILAFUENTE NUM 2
http://www.group22.org/gz/resource/Location/L1003,1003,CALLE DE TORREDONJIMENO
http://www.group22.org/gz/resource/Location/L1004,1004,CAMINO DE LA SUERTE
http://www.group22.org/gz/resource/Location/L1005,1005,CALLE DEL PUERTO DE IDIAZABAL NUM 14-16
http://www.group22.org/gz/resource/Location/L1006,1006,PASEO FEDERICO GARCIA LORCA NUM 6-8
http://www.group22.org/gz/resource/Location/L1007,1007,CALLE DE PEDROSA DEL PRÍNCIPE NUM 6
http://www.group22.org/gz/resource/Location/L1008,1008,CALLE DEL CONGOSTO NUM 74
http://www.group22.org/gz/resource/Location/L1009,1009,CALLE DE TORRE DE JUAN ABAD NUM 10
http://www.group22.org/gz/resource/Location/L1010,1010,CALLE DE TORRE DE JUAN ABAD NUM 3
http://www.group22.org/gz/resource/Location/L1011,1011,CALLE DE LA PEÑA CERVERA NUM 8
http://www.group22.org/gz/resource/Location/L1012,1012,CALLE DEL CONGOSTO C/V C/ DE VILLAR DEL POZO
http://www.group22.org/gz/resource/Location/L1013,1013,CALLE DE TORREDONJIMENO NUM 6
http://www.group22.org/gz/resource/Location/L1014,1014,CALLE DEL CONGOSTO C/V AV. DE LA VILLA DE VALLECAS NUM 17
http://www.group22.org/gz/resource/Location/L1015,1015,AVENIDA DE LA VILLA DE VALLECAS
http://www.group22.org/gz/resource/Location/L1016,1016,CARRETERA DE VILLAVERDE A VALLECAS NUM 283
http://www.group22.org/gz/resource/Location/L1017,1017,CARRETERA VILLAVERDE A VALLECAS C/V C/ CABEZA MESADA
http://www.group22.org/gz/resource/Location/L1018,1018,CALLE PEÑARANDA DE BRACAMONTE C/V AV. DE LAS SUERTES
http://www.group22.org/gz/resource/Location/L1019,1019,CALLE REAL DE ARGANDA NUM 52
http://www.group22.org/gz/resource/Location/L1020,1020,AVENIDA DE LA GAVIA, FRENTE AL NUM 43
http://www.group22.org/gz/resource/Location/L1021,1021,CALLE DE VILLALUENGA DE LA SAGRA NUM 11
http://www.group22.org/gz/resource/Location/L1022,1022,CALLE REAL DE ARGANDA 68 C/V AV. DEL ENSANCHE VALLECAS
http://www.group22.org/gz/resource/Location/L1023,1023,AVENIDA DE LA GAVIA C/V C/ DE VILLAMAYOR DE SANTIAGO
http://www.group22.org/gz/resource/Location/L1024,1024,CALLE MORATILLA DE HENARES C/V C/ CORRAL DE ALMAGUER
http://www.group22.org/gz/resource/Location/L1025,1025,AVENIDA DEL ENSANCHE DE VALLECAS C/V AVDA DE LA GAVIA
http://www.group22.org/gz/resource/Location/L1026,1026,CALLE REAL DE ARGANDA NUM 72
http://www.group22.org/gz/resource/Location/L1027,1027,CALLE DE VILLALUENGA DE LA SAGRA NUM 3
http://www.group22.org/gz/resource/Location/L1028,1028,CALLE DE VILLALUENGA DE LA SAGRA NUM 7
http://www.group22.org/gz/resource/Location/L1029,1029,AVENIDA DE LAS SUERTES C/V C/ DE ENTREPEÑAS
http://www.group22.org/gz/resource/Location/L1030,1030,AVENIDA DE LAS SUERTES C/V C/ BARRANCO DEL NOVILLO
http://www.group22.org/gz/resource/Location/L1031,1031,CALLE DE VILLALUENGA DE LA SAGRA NUM 24
http://www.group22.org/gz/resource/Location/L1032,1032,CALLE DE LA PUEBLANUEVA NUM 44
http://www.group22.org/gz/resource/Location/L1033,1033,CALLE DE CORRAL DE ALMAGUER NUM 29
http://www.group22.org/gz/resource/Location/L1034,1034,CALLE DE LA PUEBLANUEVA NUM 43
http://www.group22.org/gz/resource/Location/L1035,1035,AVENIDA DEL ENSANCHE DE VALLECAS C/V M-45
http://www.group22.org/gz/resource/Location/L1036,1036,AVENIDA VILLA DE VALLECAS C/V AV. DEL CERRO MILANO
http://www.group22.org/gz/resource/Location/L1037,1037,AVENIDA VILLA DE VALLECAS C/V AVENIDA DE LA GAVIA
http://www.group22.org/gz/resource/Location/L1038,1038,CALLE DE ESTREMERA NUM 11
http://www.group22.org/gz/resource/Location/L1039,1039,CALLE DE PUENTEDEY NUM 5
http://www.group22.org/gz/resource/Location/L1040,1040,CALLE DE ENTREPEÑAS NUM 53
http://www.group22.org/gz/resource/Location/L1041,1041,AVENIDA DEL CERRO MILANO C/V C/ PEÑARANDA DE BRACAMONTE NUM 54
http://www.group22.org/gz/resource/Location/L1042,1042,AVENIDA DEL CERRO MILANO C/V AV. DE LA GAVIA
http://www.group22.org/gz/resource/Location/L1043,1043,AVENIDA DEL CERRO MILANO C/V C/ PEÑARANDA DE BRACAMONTE
http://www.group22.org/gz/resource/Location/L1042,1042,AVENIDA DEL CERRO MILANO C/V AV. DE LA GAVIA
http://www.group22.org/gz/resource/Location/L1044,1044,AVENIDA DEL MAYORAZGO C/V C/ DE SERRANILLOS DEL VALLE
http://www.group22.org/gz/resource/Location/L1045,1045,CALLE DE PEÑARANDA DE BRACAMONTE C/V AV CERRO MILANO
http://www.group22.org/gz/resource/Location/L1046,1046,CAMINO DEL SANTÍSIMO (LATERAL ENTRE M-45 Y AV C.MILANO)
http://www.group22.org/gz/resource/Location/L1047,1047,AVENIDA DE LA VILLA DE VALLECAS NUM 13
http://www.group22.org/gz/resource/Location/L1048,1048,AVENIDA DEL CERRO MILANO C/V C/ DE TALAMANCA DEL JARAMA
http://www.group22.org/gz/resource/Location/L1049,1049,AVENIDA VILLA DE VALLECAS C/V AV. ENSANCHE DE VALLECAS
http://www.group22.org/gz/resource/Location/L1050,1050,CALLE DE ENTREPEÑAS NUM 66
http://www.group22.org/gz/resource/Location/L1051,1051,CALLE DE VILLAMAYOR DE SANTIAGO NUM 25
http://www.group22.org/gz/resource/Location/L1052,1052,CALLE CORRAL DE ALMAGUER C/V C/ VILLAMAYOR DE SANTIAGO
http://www.group22.org/gz/resource/Location/L1053,1053,CALLE DE BAÑOS DE VALDEARADOS NUM 4
http://www.group22.org/gz/resource/Location/L1054,1054,AVENIDA DEL CERRO MILANO NUM 6
http://www.group22.org/gz/resource/Location/L1055,1055,AVENIDA DEL CERRO MILANO, FRENTE AL NUM 3
http://www.group22.org/gz/resource/Location/L1056,1056,CAMINO DEL SANTÍSIMO (LATERAL ENTRE M-45 Y AV. SUERTES)
http://www.group22.org/gz/resource/Location/L1057,1057,AVENIDA DEL CERRO MILANO NUM 22
http://www.group22.org/gz/resource/Location/L1058,1058,CALLE DE MAZATERÓN NUM 1
http://www.group22.org/gz/resource/Location/L1059,1059,CALLE DE ENTREPEÑAS NUM 25
http://www.group22.org/gz/resource/Location/L1060,1060,CALLE DE ENTREPEÑAS NUM 43
http://www.group22.org/gz/resource/Location/L1040,1040,CALLE DE ENTREPEÑAS NUM 53
http://www.group22.org/gz/resource/Location/L1061,1061,AVENIDA ENSANCHE DE VALLECAS C/V AVENIDA DE LAS SUERTES
http://www.group22.org/gz/resource/Location/L1062,1062,POBLADO DE ALTAMIRAPOBLADO ALTAMIRA S/N.
http://www.group22.org/gz/resource/Location/L1063,1063,CAMINO DE VASARES NUM 4
http://www.group22.org/gz/resource/Location/L1064,1064,CAMINO DE VASARES NUM 2C/ FELIPE ÁLVAREZ C/V C/ PUERTO DEL BRUCH.
http://www.group22.org/gz/resource/Location/L1065,1065,AVENIDA DE SANTA EUGENIA NUM 1A
http://www.group22.org/gz/resource/Location/L1066,1066,CALLE DEL MONTE DE MONTJUICH NUM 7
http://www.group22.org/gz/resource/Location/L1067,1067,CAMINO DE VASARES
http://www.group22.org/gz/resource/Location/L1068,1068,CALLE DE ZAZUAR NUM 1
http://www.group22.org/gz/resource/Location/L1069,1069,CALLE DE LA VIRGEN DE LAS VIÑAS NUM 15
http://www.group22.org/gz/resource/Location/L1070,1070,CALLE DE PUENTELARRA NUM 12-16
http://www.group22.org/gz/resource/Location/L1071,1071,CALLE DE POZA DE LA SAL, 2 Y C/ FUENTESPINA, 29 A
http://www.group22.org/gz/resource/Location/L1072,1072,CALLE DE LA SIERRA GADOR NUM 7 A
http://www.group22.org/gz/resource/Location/L1073,1073,AVENIDA DEL CERRO MILANO C/V CAMINO DE VALDECULEBRA
http://www.group22.org/gz/resource/Location/L1074,1074,CALLE DE LA CAÑADA DEL SANTÍSIMO NUM 45
http://www.group22.org/gz/resource/Location/L1075,1075,CALLE DE CONGOSTO NUM 39
http://www.group22.org/gz/resource/Location/L1075,1075,CALLE DE CONGOSTO NUM 39
http://www.group22.org/gz/resource/Location/L1075,1075,CALLE DE CONGOSTO NUM 39
http://www.group22.org/gz/resource/Location/L1076,1076,AVENIDA DE LA VILLA DE VALLECAS C/V C/ MAPLICA DE TAJO
http://www.group22.org/gz/resource/Location/L1077,1077,AVENIDA ENSANCHE DE VALLECAS C/V C/ J. GUTIERREZ MAROTO
http://www.group22.org/gz/resource/Location/L1078,1078,AVENIDA DEL ENSANCHE DE VALLECAS NUM 69
http://www.group22.org/gz/resource/Location/L1079,1079,CALLE DE JOSÉ GUTIERREZ MAROTO NUM 13
http://www.group22.org/gz/resource/Location/L1080,1080,CALLE DE RAFAEL DE LEÓN NUM 14
http://www.group22.org/gz/resource/Location/L1081,1081,CALLE DE RAFAEL DE LEÓN NUM 17
http://www.group22.org/gz/resource/Location/L1082,1082,CALLE DE LA CAÑADA DEL SANTÍSIMO NUM 36
