identifier,archive_number,district,type,location,destinatation,solar_m2
http://www.group22.org/gz/resource/GreenZones/301329,301329,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L999,http://www.group22.org/gz/resource/Destinatation/DES38,6679.0
http://www.group22.org/gz/resource/GreenZones/301325,301325,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1000,http://www.group22.org/gz/resource/Destinatation/DES38,5474.13
http://www.group22.org/gz/resource/GreenZones/301326,301326,http://www.group22.org/gz/resource/District/D17,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1001,http://www.group22.org/gz/resource/Destinatation/DES38,1335.33
http://www.group22.org/gz/resource/GreenZones/300776,300776,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1002,http://www.group22.org/gz/resource/Destinatation/DES256,12000.0
http://www.group22.org/gz/resource/GreenZones/300777,300777,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1003,http://www.group22.org/gz/resource/Destinatation/DES257,3038.4
http://www.group22.org/gz/resource/GreenZones/300778,300778,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1004,http://www.group22.org/gz/resource/Destinatation/DES257,1578.0
http://www.group22.org/gz/resource/GreenZones/300779,300779,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1005,http://www.group22.org/gz/resource/Destinatation/DES81,108.0
http://www.group22.org/gz/resource/GreenZones/300780,300780,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1006,http://www.group22.org/gz/resource/Destinatation/DES258,611.62
http://www.group22.org/gz/resource/GreenZones/300787,300787,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1007,http://www.group22.org/gz/resource/Destinatation/DES81,1062.0
http://www.group22.org/gz/resource/GreenZones/300788,300788,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1008,http://www.group22.org/gz/resource/Destinatation/DES1,1026.0
http://www.group22.org/gz/resource/GreenZones/300789,300789,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1009,http://www.group22.org/gz/resource/Destinatation/DES1,1026.0
http://www.group22.org/gz/resource/GreenZones/300790,300790,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1010,http://www.group22.org/gz/resource/Destinatation/DES1,1044.0
http://www.group22.org/gz/resource/GreenZones/300791,300791,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1011,http://www.group22.org/gz/resource/Destinatation/DES1,440.0
http://www.group22.org/gz/resource/GreenZones/300792,300792,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1012,http://www.group22.org/gz/resource/Destinatation/DES259,49.5
http://www.group22.org/gz/resource/GreenZones/300793,300793,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1013,http://www.group22.org/gz/resource/Destinatation/DES260,374.0
http://www.group22.org/gz/resource/GreenZones/300794,300794,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1014,http://www.group22.org/gz/resource/Destinatation/DES1,2318.0
http://www.group22.org/gz/resource/GreenZones/300795,300795,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1015,http://www.group22.org/gz/resource/Destinatation/DES261,3425.5
http://www.group22.org/gz/resource/GreenZones/300796,300796,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1016,http://www.group22.org/gz/resource/Destinatation/DES1,2005.0
http://www.group22.org/gz/resource/GreenZones/300797,300797,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1017,http://www.group22.org/gz/resource/Destinatation/DES1,43458.0
http://www.group22.org/gz/resource/GreenZones/300798,300798,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1018,http://www.group22.org/gz/resource/Destinatation/DES262,116144.0
http://www.group22.org/gz/resource/GreenZones/300804,300804,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1019,http://www.group22.org/gz/resource/Destinatation/DES1,478.0
http://www.group22.org/gz/resource/GreenZones/300805,300805,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1020,http://www.group22.org/gz/resource/Destinatation/DES81,1832.0
http://www.group22.org/gz/resource/GreenZones/300806,300806,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1021,http://www.group22.org/gz/resource/Destinatation/DES1,1939.0
http://www.group22.org/gz/resource/GreenZones/300807,300807,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1022,http://www.group22.org/gz/resource/Destinatation/DES81,22025.0
http://www.group22.org/gz/resource/GreenZones/300808,300808,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1023,http://www.group22.org/gz/resource/Destinatation/DES1,30467.0
http://www.group22.org/gz/resource/GreenZones/300809,300809,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1024,http://www.group22.org/gz/resource/Destinatation/DES1,4439.0
http://www.group22.org/gz/resource/GreenZones/300810,300810,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1025,http://www.group22.org/gz/resource/Destinatation/DES1,17643.0
http://www.group22.org/gz/resource/GreenZones/300811,300811,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1026,http://www.group22.org/gz/resource/Destinatation/DES263,24823.0
http://www.group22.org/gz/resource/GreenZones/300812,300812,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1027,http://www.group22.org/gz/resource/Destinatation/DES81,1939.0
http://www.group22.org/gz/resource/GreenZones/300813,300813,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1028,http://www.group22.org/gz/resource/Destinatation/DES1,1939.0
http://www.group22.org/gz/resource/GreenZones/300814,300814,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1029,http://www.group22.org/gz/resource/Destinatation/DES263,5467.0
http://www.group22.org/gz/resource/GreenZones/300815,300815,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1030,http://www.group22.org/gz/resource/Destinatation/DES263,5467.0
http://www.group22.org/gz/resource/GreenZones/300816,300816,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1031,http://www.group22.org/gz/resource/Destinatation/DES1,2365.0
http://www.group22.org/gz/resource/GreenZones/300817,300817,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1032,http://www.group22.org/gz/resource/Destinatation/DES1,2365.0
http://www.group22.org/gz/resource/GreenZones/300818,300818,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1033,http://www.group22.org/gz/resource/Destinatation/DES1,2365.0
http://www.group22.org/gz/resource/GreenZones/300819,300819,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1034,http://www.group22.org/gz/resource/Destinatation/DES1,2365.0
http://www.group22.org/gz/resource/GreenZones/300820,300820,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1035,http://www.group22.org/gz/resource/Destinatation/DES263,27202.0
http://www.group22.org/gz/resource/GreenZones/300821,300821,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1036,http://www.group22.org/gz/resource/Destinatation/DES263,19719.0
http://www.group22.org/gz/resource/GreenZones/300822,300822,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1037,http://www.group22.org/gz/resource/Destinatation/DES264,10376.0
http://www.group22.org/gz/resource/GreenZones/300823,300823,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1038,http://www.group22.org/gz/resource/Destinatation/DES1,4440.0
http://www.group22.org/gz/resource/GreenZones/300824,300824,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1039,http://www.group22.org/gz/resource/Destinatation/DES265,16350.0
http://www.group22.org/gz/resource/GreenZones/300825,300825,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1040,http://www.group22.org/gz/resource/Destinatation/DES263,28086.0
http://www.group22.org/gz/resource/GreenZones/300826,300826,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1041,http://www.group22.org/gz/resource/Destinatation/DES266,21752.0
http://www.group22.org/gz/resource/GreenZones/300827,300827,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1042,http://www.group22.org/gz/resource/Destinatation/DES263,904.0
http://www.group22.org/gz/resource/GreenZones/300828,300828,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1043,http://www.group22.org/gz/resource/Destinatation/DES1,381.0
http://www.group22.org/gz/resource/GreenZones/300829,300829,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1042,http://www.group22.org/gz/resource/Destinatation/DES263,16273.0
http://www.group22.org/gz/resource/GreenZones/300830,300830,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1044,http://www.group22.org/gz/resource/Destinatation/DES1,2943.0
http://www.group22.org/gz/resource/GreenZones/300831,300831,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1045,http://www.group22.org/gz/resource/Destinatation/DES263,33991.0
http://www.group22.org/gz/resource/GreenZones/300832,300832,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1046,http://www.group22.org/gz/resource/Destinatation/DES263,967.0
http://www.group22.org/gz/resource/GreenZones/300833,300833,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1047,http://www.group22.org/gz/resource/Destinatation/DES1,2154.0
http://www.group22.org/gz/resource/GreenZones/300834,300834,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1048,http://www.group22.org/gz/resource/Destinatation/DES1,1228.0
http://www.group22.org/gz/resource/GreenZones/300835,300835,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1049,http://www.group22.org/gz/resource/Destinatation/DES1,7769.0
http://www.group22.org/gz/resource/GreenZones/300836,300836,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1050,http://www.group22.org/gz/resource/Destinatation/DES1,2925.0
http://www.group22.org/gz/resource/GreenZones/300837,300837,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1051,http://www.group22.org/gz/resource/Destinatation/DES1,2530.0
http://www.group22.org/gz/resource/GreenZones/300838,300838,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1052,http://www.group22.org/gz/resource/Destinatation/DES1,4439.0
http://www.group22.org/gz/resource/GreenZones/300839,300839,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1053,http://www.group22.org/gz/resource/Destinatation/DES1,4439.0
http://www.group22.org/gz/resource/GreenZones/300840,300840,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1054,http://www.group22.org/gz/resource/Destinatation/DES1,2250.0
http://www.group22.org/gz/resource/GreenZones/300841,300841,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1055,http://www.group22.org/gz/resource/Destinatation/DES1,2190.0
http://www.group22.org/gz/resource/GreenZones/300842,300842,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1056,http://www.group22.org/gz/resource/Destinatation/DES263,14936.0
http://www.group22.org/gz/resource/GreenZones/300843,300843,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1057,http://www.group22.org/gz/resource/Destinatation/DES263,28211.0
http://www.group22.org/gz/resource/GreenZones/300844,300844,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1058,http://www.group22.org/gz/resource/Destinatation/DES1,8612.0
http://www.group22.org/gz/resource/GreenZones/300845,300845,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1059,http://www.group22.org/gz/resource/Destinatation/DES1,2194.0
http://www.group22.org/gz/resource/GreenZones/300846,300846,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1060,http://www.group22.org/gz/resource/Destinatation/DES1,5368.0
http://www.group22.org/gz/resource/GreenZones/300847,300847,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1040,http://www.group22.org/gz/resource/Destinatation/DES1,10647.0
http://www.group22.org/gz/resource/GreenZones/300848,300848,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1061,http://www.group22.org/gz/resource/Destinatation/DES1,1919.0
http://www.group22.org/gz/resource/GreenZones/300781,300781,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1062,http://www.group22.org/gz/resource/Destinatation/DES267,2108.79
http://www.group22.org/gz/resource/GreenZones/300782,300782,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1063,http://www.group22.org/gz/resource/Destinatation/DES1,8889.4
http://www.group22.org/gz/resource/GreenZones/300783,300783,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1064,http://www.group22.org/gz/resource/Destinatation/DES1,4483.39
http://www.group22.org/gz/resource/GreenZones/300784,300784,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1065,http://www.group22.org/gz/resource/Destinatation/DES268,5820.0
http://www.group22.org/gz/resource/GreenZones/300785,300785,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1066,http://www.group22.org/gz/resource/Destinatation/DES1,7150.0
http://www.group22.org/gz/resource/GreenZones/300786,300786,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1067,http://www.group22.org/gz/resource/Destinatation/DES247,391.62
http://www.group22.org/gz/resource/GreenZones/300799,300799,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1068,http://www.group22.org/gz/resource/Destinatation/DES269,7111.0
http://www.group22.org/gz/resource/GreenZones/300800,300800,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1069,http://www.group22.org/gz/resource/Destinatation/DES270,7194.0
http://www.group22.org/gz/resource/GreenZones/300801,300801,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1070,http://www.group22.org/gz/resource/Destinatation/DES271,4750.0
http://www.group22.org/gz/resource/GreenZones/300803,300803,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1071,http://www.group22.org/gz/resource/Destinatation/DES272,54210.75
http://www.group22.org/gz/resource/GreenZones/300775,300775,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1072,http://www.group22.org/gz/resource/Destinatation/DES1,440.42
http://www.group22.org/gz/resource/GreenZones/301083,301083,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1073,http://www.group22.org/gz/resource/Destinatation/DES263,364663.0
http://www.group22.org/gz/resource/GreenZones/301084,301084,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1074,http://www.group22.org/gz/resource/Destinatation/DES273,12930.0
http://www.group22.org/gz/resource/GreenZones/301098,301098,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1075,http://www.group22.org/gz/resource/Destinatation/DES1,6583.75
http://www.group22.org/gz/resource/GreenZones/301099,301099,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1075,http://www.group22.org/gz/resource/Destinatation/DES1,93.75
http://www.group22.org/gz/resource/GreenZones/301100,301100,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1075,http://www.group22.org/gz/resource/Destinatation/DES1,95.5
http://www.group22.org/gz/resource/GreenZones/301101,301101,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1076,http://www.group22.org/gz/resource/Destinatation/DES1,1942.0
http://www.group22.org/gz/resource/GreenZones/301102,301102,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1077,http://www.group22.org/gz/resource/Destinatation/DES263,17023.0
http://www.group22.org/gz/resource/GreenZones/301103,301103,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1078,http://www.group22.org/gz/resource/Destinatation/DES274,15317.0
http://www.group22.org/gz/resource/GreenZones/301104,301104,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1079,http://www.group22.org/gz/resource/Destinatation/DES1,2925.0
http://www.group22.org/gz/resource/GreenZones/301105,301105,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1080,http://www.group22.org/gz/resource/Destinatation/DES1,2925.0
http://www.group22.org/gz/resource/GreenZones/301106,301106,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1081,http://www.group22.org/gz/resource/Destinatation/DES1,2925.0
http://www.group22.org/gz/resource/GreenZones/301107,301107,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1082,http://www.group22.org/gz/resource/Destinatation/DES1,2365.0
http://www.group22.org/gz/resource/GreenZones/301108,301108,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1083,http://www.group22.org/gz/resource/Destinatation/DES1,44500.0
http://www.group22.org/gz/resource/GreenZones/301109,301109,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1084,http://www.group22.org/gz/resource/Destinatation/DES263,8631.0
http://www.group22.org/gz/resource/GreenZones/301110,301110,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1085,http://www.group22.org/gz/resource/Destinatation/DES263,7282.0
http://www.group22.org/gz/resource/GreenZones/301111,301111,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1086,http://www.group22.org/gz/resource/Destinatation/DES263,20161.0
http://www.group22.org/gz/resource/GreenZones/301113,301113,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1087,http://www.group22.org/gz/resource/Destinatation/DES1,2941.0
http://www.group22.org/gz/resource/GreenZones/301114,301114,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1088,http://www.group22.org/gz/resource/Destinatation/DES1,1093.0
http://www.group22.org/gz/resource/GreenZones/301115,301115,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1089,http://www.group22.org/gz/resource/Destinatation/DES1,3621.0
http://www.group22.org/gz/resource/GreenZones/301116,301116,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1090,http://www.group22.org/gz/resource/Destinatation/DES1,3737.0
http://www.group22.org/gz/resource/GreenZones/301117,301117,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1091,http://www.group22.org/gz/resource/Destinatation/DES1,912.0
http://www.group22.org/gz/resource/GreenZones/301118,301118,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1092,http://www.group22.org/gz/resource/Destinatation/DES1,1809.0
http://www.group22.org/gz/resource/GreenZones/301119,301119,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1093,http://www.group22.org/gz/resource/Destinatation/DES1,1371.0
http://www.group22.org/gz/resource/GreenZones/301120,301120,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1094,http://www.group22.org/gz/resource/Destinatation/DES1,1079.0
http://www.group22.org/gz/resource/GreenZones/301121,301121,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1095,http://www.group22.org/gz/resource/Destinatation/DES1,4684.0
http://www.group22.org/gz/resource/GreenZones/301122,301122,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1096,http://www.group22.org/gz/resource/Destinatation/DES1,1111.0
http://www.group22.org/gz/resource/GreenZones/301123,301123,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1097,http://www.group22.org/gz/resource/Destinatation/DES1,3137.0
http://www.group22.org/gz/resource/GreenZones/301124,301124,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1098,http://www.group22.org/gz/resource/Destinatation/DES263,361784.0
http://www.group22.org/gz/resource/GreenZones/301125,301125,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1099,http://www.group22.org/gz/resource/Destinatation/DES1,7350.0
http://www.group22.org/gz/resource/GreenZones/301126,301126,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1100,http://www.group22.org/gz/resource/Destinatation/DES1,7378.0
http://www.group22.org/gz/resource/GreenZones/301127,301127,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1101,http://www.group22.org/gz/resource/Destinatation/DES1,33119.0
http://www.group22.org/gz/resource/GreenZones/301128,301128,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1102,http://www.group22.org/gz/resource/Destinatation/DES1,53269.0
http://www.group22.org/gz/resource/GreenZones/301129,301129,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1103,http://www.group22.org/gz/resource/Destinatation/DES1,7350.0
http://www.group22.org/gz/resource/GreenZones/301130,301130,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1104,http://www.group22.org/gz/resource/Destinatation/DES1,8468.0
http://www.group22.org/gz/resource/GreenZones/301131,301131,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1105,http://www.group22.org/gz/resource/Destinatation/DES1,7350.0
http://www.group22.org/gz/resource/GreenZones/301132,301132,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1106,http://www.group22.org/gz/resource/Destinatation/DES263,17952.0
http://www.group22.org/gz/resource/GreenZones/301133,301133,http://www.group22.org/gz/resource/District/D18,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L1107,http://www.group22.org/gz/resource/Destinatation/DES275,31158.0
