Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques 1,Coordonnées géographiques 2,Nom communes équipées,same_as_wikidata_communes
10004,Metz - Faubourg Saint-Denis,true,48,35,11,7,4,true,true,2022-10-05T08:00:39Z,48.870893,2.353521,Paris,https://www.wikidata.org/wiki/Q90
7024,Rapp - Place du Général Gouraud,true,31,26,4,2,2,true,true,2022-10-05T07:58:00Z,48.858102885107,2.3004072904587,Paris,https://www.wikidata.org/wiki/Q90
10153,Gare du Nord - Denain,true,20,17,1,0,1,true,true,2022-10-05T08:00:11Z,48.879595787608096,2.3544725775718693,Paris,https://www.wikidata.org/wiki/Q90
12125,Pyramide - Parc Floral,true,50,27,23,13,10,true,true,2022-10-05T08:01:03Z,48.837442,2.440452,Paris,https://www.wikidata.org/wiki/Q90
5034,Censier - Santeuil,true,69,45,24,22,2,true,true,2022-10-05T08:01:09Z,48.840658921385234,2.3537524044513702,Paris,https://www.wikidata.org/wiki/Q90
31101,Jules Guesde - Laennec,true,19,16,2,0,2,true,true,2022-10-05T07:54:58Z,48.87628983900398,2.5006942078471184,Rosny-sous-Bois,https://www.wikidata.org/wiki/Q275547
19025,Botzaris - Crimée,true,21,21,0,0,0,true,true,2022-10-05T07:52:44Z,48.87959698690176,2.3887913337477067,Paris,https://www.wikidata.org/wiki/Q90
20004,Commandant l'Herminier - Gallieni,true,17,11,6,5,1,true,true,2022-10-05T08:00:47Z,48.847040552603,2.4160453677177,Paris,https://www.wikidata.org/wiki/Q90
7111,Ecole Militaire - Place Joffre,true,26,19,6,5,1,true,true,2022-10-05T07:58:32Z,48.852060203582795,2.301799356937409,Paris,https://www.wikidata.org/wiki/Q90
17001,Guy Môquet - Saint-Ouen,true,53,52,1,1,0,true,true,2022-10-05T07:58:03Z,48.892777719023975,2.3270335793495183,Paris,https://www.wikidata.org/wiki/Q90
21708,Marcel Yol - Jullien,true,30,19,11,8,3,true,true,2022-10-05T08:00:44Z,48.82537611802588,2.287235018058929,Vanves,https://www.wikidata.org/wiki/Q234728
9016,Choron - Martyrs,true,17,14,2,1,1,true,true,2022-10-05T07:57:25Z,48.877851443502536,2.3396701365709305,Paris,https://www.wikidata.org/wiki/Q90
10017,Gare de l'Est - Fidélité,true,15,8,5,3,2,true,true,2022-10-05T08:00:59Z,48.874575,2.356796,Paris,https://www.wikidata.org/wiki/Q90
35004,Place du Président Salvador Allende,true,60,52,7,4,3,true,true,2022-10-05T07:58:53Z,48.897307310356055,2.40079153681279,Pantin,https://www.wikidata.org/wiki/Q209086
13048,Wurtz - Tolbiac,true,28,25,1,1,0,true,true,2022-10-05T08:00:31Z,48.82631195621006,2.344585955142975,Paris,https://www.wikidata.org/wiki/Q90
33104,Square Edmond Pépin,true,30,27,2,1,1,true,true,2022-10-05T07:59:04Z,48.88365620689917,2.4033531546592717,Le Pré-Saint-Gervais,https://www.wikidata.org/wiki/Q175999
41210,Hôtel de ville de Fontenay-sous-Bois,true,20,19,1,0,1,true,true,2022-10-05T07:54:38Z,48.84949749106274,2.4750164151191716,Fontenay-sous-Bois,https://www.wikidata.org/wiki/Q193899
12150,Bastille - Quai de la Rapée,true,27,13,10,4,6,true,true,2022-10-05T07:58:48Z,48.84682410855,2.3669364675879,Paris,https://www.wikidata.org/wiki/Q90
42304,Marc Sangnier - Division Leclerc,true,24,2,21,14,7,true,true,2022-10-05T07:57:56Z,48.78599652305309,2.329955510795116,Cachan,https://www.wikidata.org/wiki/Q209005
8011,Clapeyron - Moscou,true,15,12,3,1,2,true,true,2022-10-05T08:01:00Z,48.88078819514121,2.324815057218075,Paris,https://www.wikidata.org/wiki/Q90
11109,Pierre Levée - Fontaine Timbaud,true,23,14,6,2,4,true,true,2022-10-05T08:01:03Z,48.86632723374305,2.3711163550615306,Paris,https://www.wikidata.org/wiki/Q90
13021,Boussingault - Tolbiac,true,28,24,3,0,3,true,true,2022-10-05T08:00:36Z,48.82603516605852,2.342176808004326,Paris,https://www.wikidata.org/wiki/Q90
31021,Résistance - Hoche,true,29,28,1,0,1,true,true,2022-10-05T07:53:52Z,48.864273423741956,2.435784414410591,Montreuil,https://www.wikidata.org/wiki/Q193370
13020,Paul Klee - Place Augusta Holmes,true,43,0,41,23,18,true,true,2022-10-05T08:01:02Z,48.838946417408025,2.3704235663952966,Paris,https://www.wikidata.org/wiki/Q90
44002,Paul Vaillant-Couturier - Gare RER,true,26,6,20,20,0,true,true,2022-10-05T08:01:09Z,48.80108159069614,2.402097210288048,Vitry-sur-Seine,https://www.wikidata.org/wiki/Q72248
19124,Alexander Fleming - Belvédère,true,31,31,0,0,0,true,true,2022-10-05T07:52:10Z,48.88179064200294,2.4030599377642674,Paris,https://www.wikidata.org/wiki/Q90
13039,Ivry - Simone Weil,true,18,13,5,5,0,true,true,2022-10-05T08:00:20Z,48.823283932030755,2.3659095168113713,Paris,https://www.wikidata.org/wiki/Q90
35011,Honoré d'Estienne d'Ovres - Grilles,true,18,15,0,0,0,true,true,2022-10-05T07:58:28Z,48.89056394743836,2.4064831843792427,Pantin,https://www.wikidata.org/wiki/Q209086
21307,Victor Cresson - Telles de la Poterie,true,31,21,10,10,0,true,true,2022-10-05T07:58:09Z,48.82269884297945,2.2686498274963633,Issy-les-Moulineaux,https://www.wikidata.org/wiki/Q135265
14113,Santé - Arago,true,38,29,9,5,4,true,true,2022-10-05T08:00:58Z,48.83507657562064,2.3415737262044938,Paris,https://www.wikidata.org/wiki/Q90
13121,Bruneseau - Quai d'Ivry,true,48,1,45,33,12,true,true,2022-10-05T08:00:38Z,48.82494563758295,2.388566136360169,Ivry-sur-Seine,https://www.wikidata.org/wiki/Q193877
35015,Averroès - Aimé Césaire,true,19,3,16,10,6,true,true,2022-10-05T07:56:38Z,48.91405323432864,2.412636950612068,Pantin,https://www.wikidata.org/wiki/Q209086
21031,Cimetière de Boulogne-Billancourt,true,40,31,9,7,2,true,true,2022-10-05T08:00:37Z,48.830764,2.252024,Boulogne-Billancourt,https://www.wikidata.org/wiki/Q172455
10110,Louis Blanc - Jemmapes,true,31,26,5,1,4,true,true,2022-10-05T08:00:52Z,48.879330755297346,2.368448562920093,Paris,https://www.wikidata.org/wiki/Q90
21702,Gare SNCF Vanves-Malakoff,true,51,49,2,0,2,true,true,2022-10-05T07:54:20Z,48.819002163836444,2.292150005103606,Vanves,https://www.wikidata.org/wiki/Q234728
15131,Charles Lecocq - Lecourbe,true,30,28,1,0,1,true,true,2022-10-05T08:01:06Z,48.84044,2.294867,Paris,https://www.wikidata.org/wiki/Q90
15043,Brancion - Lefebvre,true,11,7,1,0,1,true,true,2022-10-05T07:59:12Z,48.82900222785569,2.301431038163409,Paris,https://www.wikidata.org/wiki/Q90
10037,Quai de Valmy,true,26,22,1,0,1,true,true,2022-10-05T07:59:24Z,48.88126951579429,2.368186041712761,Paris,https://www.wikidata.org/wiki/Q90
17039,Place Saint-Ferdinand,true,38,32,6,2,4,true,true,2022-10-05T07:54:18Z,48.87815529789739,2.288518047864942,Paris,https://www.wikidata.org/wiki/Q90
9036,Athènes - Clichy,true,20,7,13,8,5,true,true,2022-10-05T08:00:00Z,48.878113787876,2.32956021945824,Paris,https://www.wikidata.org/wiki/Q90
5107,Pontoise - La Tournelle,true,23,15,6,2,4,true,true,2022-10-05T07:59:19Z,48.85045800918843,2.352454275492188,Paris,https://www.wikidata.org/wiki/Q90
10152,Gare du Nord - Place de Valenciennes,true,25,22,1,0,1,true,true,2022-10-05T08:00:11Z,48.879089,2.354235,Paris,https://www.wikidata.org/wiki/Q90
22604,Hôtel de Ville de Fontenay-aux-Roses,true,34,31,2,0,2,true,true,2022-10-05T07:55:06Z,48.790844603480856,2.2871455930319455,Fontenay-aux-Roses,https://www.wikidata.org/wiki/Q269166
13515,Auguste Blanqui - Glacière,true,60,58,1,0,1,true,true,2022-10-05T07:58:26Z,48.831151602964354,2.3438221961259837,Paris,https://www.wikidata.org/wiki/Q90
21213,Vanne - Général de Gaulle,true,25,22,2,1,1,true,true,2022-10-05T07:58:33Z,48.815007,2.328318,Montrouge,https://www.wikidata.org/wiki/Q241021
13027,Mazagran - Pierre de Coubertin,true,15,12,3,1,2,true,true,2022-10-05T07:58:54Z,48.816218640260445,2.344226874411106,Paris,https://www.wikidata.org/wiki/Q90
11032,Jean-Pierre Timbaud - Vaucouleurs,true,47,43,4,2,2,true,true,2022-10-05T07:59:37Z,48.867937,2.377885,Paris,https://www.wikidata.org/wiki/Q90
21118,Neuilly - Petit,true,16,13,2,1,1,true,true,2022-10-05T08:00:07Z,48.898965361341254,2.29627937078476,Clichy,https://www.wikidata.org/wiki/Q201982
16003,André Maurois - Joseph et Marie Hackin,true,29,23,6,4,2,true,true,2022-10-05T07:59:46Z,48.8778983,2.2789591,Paris,https://www.wikidata.org/wiki/Q90
11103,Pelée - Alphonse Baudin,true,38,33,3,2,1,true,true,2022-10-05T08:00:44Z,48.8600265,2.3710541,Paris,https://www.wikidata.org/wiki/Q90
9101,Cadet - La Fayette,true,19,13,0,0,0,false,false,2022-10-05T07:59:55Z,48.875601632672,2.3435704037547,Paris,https://www.wikidata.org/wiki/Q90
8008,Joseph Sansboeuf - Saint Lazare,true,18,3,14,6,8,true,true,2022-10-05T08:00:36Z,48.87531563065266,2.3229019716382027,Paris,https://www.wikidata.org/wiki/Q90
20007,Buzenval - Avron,true,50,36,14,8,6,true,true,2022-10-05T07:59:25Z,48.851617204998654,2.401513597307666,Paris,https://www.wikidata.org/wiki/Q90
21203,Place Jules Ferry,true,28,27,1,0,1,true,true,2022-10-05T07:53:55Z,48.812107928414775,2.325837314128876,Montrouge,https://www.wikidata.org/wiki/Q241021
12043,Daumesnil - Hébrard,true,40,30,5,4,1,true,true,2022-10-05T08:00:50Z,48.8429,2.38474,Paris,https://www.wikidata.org/wiki/Q90
22013,Mairie de Neuilly sur Seine,true,31,14,15,7,8,true,true,2022-10-05T08:00:52Z,48.88494728765838,2.2677031159400944,Neuilly-sur-Seine,https://www.wikidata.org/wiki/Q48958
32001,Proudhon - Président Wilson,true,30,30,0,0,0,false,false,2022-10-05T07:55:00Z,48.906442763495,2.3584905266762,Saint-Denis,https://www.wikidata.org/wiki/Q47045
21115,Chancé Milly - Cimetière Communal Sud,true,32,21,10,8,2,true,true,2022-10-05T07:53:03Z,48.89687189382465,2.303922325372696,Clichy,https://www.wikidata.org/wiki/Q201982
21219,Amaury Duval - Gabriel Péri,true,36,36,0,0,0,true,true,2022-10-05T08:00:42Z,48.81718759671675,2.323841750621796,Montrouge,https://www.wikidata.org/wiki/Q241021
16009,Saint-Didier - Raymond Poincaré,true,17,9,8,4,4,true,true,2022-10-05T08:00:53Z,48.86642312020962,2.285863497192411,Paris,https://www.wikidata.org/wiki/Q90
31025,Paul Signac - Aristide Briand,true,35,31,3,0,3,true,true,2022-10-05T08:00:51Z,48.86950262156371,2.4502260982990265,Montreuil,https://www.wikidata.org/wiki/Q193370
21029,Cours de l'Ile Seguin - Parc Billancourt,true,29,0,27,18,9,true,true,2022-10-05T07:58:00Z,48.82714055843935,2.234234511852265,Boulogne-Billancourt,https://www.wikidata.org/wiki/Q172455
13011,Hôpital - Campo-Formio,true,16,14,1,1,0,true,true,2022-10-05T07:55:21Z,48.835405,2.358218,Paris,https://www.wikidata.org/wiki/Q90
20039,Belleville - Couronnes,true,50,49,1,1,0,true,true,2022-10-05T08:00:11Z,48.868831082877,2.3809862136841,Paris,https://www.wikidata.org/wiki/Q90
32011,Stade de France,true,44,3,41,14,27,true,true,2022-10-05T08:00:49Z,48.919141953558054,2.362065576016903,Saint-Denis,https://www.wikidata.org/wiki/Q47045
15072,Place Fernand Forest,true,33,3,27,21,6,true,true,2022-10-05T07:58:04Z,48.849269143835926,2.2818631678819656,Paris,https://www.wikidata.org/wiki/Q90
13033,Porte d'Italie,true,13,10,2,0,2,true,true,2022-10-05T07:59:46Z,48.817161987718954,2.360236309468746,Paris,https://www.wikidata.org/wiki/Q90
14101,Gare Montparnasse - Edgar Quinet,true,33,30,3,2,1,true,true,2022-10-05T07:59:28Z,48.841487851079,2.3233232282801,Paris,https://www.wikidata.org/wiki/Q90
42701,Charles Gide - Fort de Bicêtre,true,30,30,0,0,0,true,true,2022-10-05T07:52:37Z,48.8071937956922,2.353984415531159,Le Kremlin-Bicêtre,https://www.wikidata.org/wiki/Q135104
21316,Cimetière d'Issy-les-Moulineaux,true,24,22,2,0,2,true,true,2022-10-05T08:00:41Z,48.81769977392539,2.260931208729744,Issy-les-Moulineaux,https://www.wikidata.org/wiki/Q135265
20108,Jardin de l'Hospice Debrousse,true,23,20,3,0,3,true,true,2022-10-05T08:01:06Z,48.861451061938,2.405686005949974,Paris,https://www.wikidata.org/wiki/Q90
15052,Convention - Vaugirard,true,48,47,1,1,0,true,true,2022-10-05T07:57:27Z,48.83767682233156,2.295586926020252,Paris,https://www.wikidata.org/wiki/Q90
11038,Temple - Charlot,true,45,37,4,2,2,true,true,2022-10-05T07:52:21Z,48.86570934379584,2.365273725072355,Paris,https://www.wikidata.org/wiki/Q90
16115,Raffet - Montmorency,true,42,31,9,5,4,true,true,2022-10-05T07:59:37Z,48.85258670812,2.2629252456151954,Paris,https://www.wikidata.org/wiki/Q90
4003,Quai aux Fleurs - Pont Saint-Louis,true,21,13,8,7,1,true,true,2022-10-05T07:59:55Z,48.85291595620935,2.352195717394352,Paris,https://www.wikidata.org/wiki/Q90
15123,Commerce - Letellier,true,44,40,4,2,2,true,true,2022-10-05T08:00:16Z,48.84797660373612,2.2966245196598805,Paris,https://www.wikidata.org/wiki/Q90
16030,Place de Barcelone - Mirabeau,true,55,24,26,22,4,true,true,2022-10-05T08:00:27Z,48.847623027364,2.2735664248466,Paris,https://www.wikidata.org/wiki/Q90
21030,Fessart - Château,true,20,8,10,7,3,true,true,2022-10-05T07:59:26Z,48.84245,2.23989,Boulogne-Billancourt,https://www.wikidata.org/wiki/Q172455
17015,Place de Lévis,true,48,43,2,0,2,true,true,2022-10-05T07:58:41Z,48.883546851533254,2.3131933808326726,Paris,https://www.wikidata.org/wiki/Q90
16024,Ranelagh - Maison de la Radio,true,22,0,21,18,3,true,true,2022-10-05T07:58:20Z,48.85293603169479,2.280449643731117,Paris,https://www.wikidata.org/wiki/Q90
22501,Théâtre de La Garenne,true,20,11,7,4,3,true,true,2022-10-05T07:59:15Z,48.905768309295276,2.2353921022349748,La Garenne-Colombes,https://www.wikidata.org/wiki/Q236658
20009,Docteurs Déjérine - Pte de Montreuil,true,20,17,3,2,1,true,true,2022-10-05T08:00:37Z,48.85398448133697,2.41208288897222,Paris,https://www.wikidata.org/wiki/Q90
4001,Arcole - Notre-Dame,true,31,22,8,8,0,true,true,2022-10-05T07:57:53Z,48.85388354132773,2.3493797332048416,Paris,https://www.wikidata.org/wiki/Q90
8549,George V - Christophe Colomb,true,24,0,24,10,14,true,true,2022-10-05T07:58:19Z,48.87046,2.30104,Paris,https://www.wikidata.org/wiki/Q90
16101,Malakoff - Place de la Porte Maillot,true,31,0,17,12,5,true,true,2022-10-05T07:59:54Z,48.876733496637506,2.2834577411413193,Paris,https://www.wikidata.org/wiki/Q90
23003,Président Wilson - Baudin,true,28,5,22,15,7,true,true,2022-10-05T07:59:31Z,48.89826887103676,2.2849336266517644,Levallois-Perret,https://www.wikidata.org/wiki/Q166640
42305,Vanne - Saussaies,true,20,18,2,0,2,true,true,2022-10-05T07:58:15Z,48.786404,2.338848,Cachan,https://www.wikidata.org/wiki/Q209005
11021,Charonne - Pierre Bayle,true,23,20,2,1,1,true,true,2022-10-05T08:00:27Z,48.858445054261914,2.39039812238911,Paris,https://www.wikidata.org/wiki/Q90
10012,Vinaigriers - Magenta,true,25,21,3,1,2,true,true,2022-10-05T07:58:43Z,48.8731167,2.3593052,Paris,https://www.wikidata.org/wiki/Q90
44007,Camille Groult - Guy Môquet,true,22,3,18,15,3,true,true,2022-10-05T07:57:59Z,48.787482746521306,2.3976725712418556,Vitry-sur-Seine,https://www.wikidata.org/wiki/Q72248
21028,Pierre Lefaucheux - Traversière,true,35,10,24,21,3,true,true,2022-10-05T08:00:47Z,48.82435208303827,2.2417913004755974,Boulogne-Billancourt,https://www.wikidata.org/wiki/Q172455
10105,Mazagran - Bonne Nouvelle,true,25,4,21,9,12,true,true,2022-10-05T08:01:05Z,48.870047123655254,2.351124845445156,Paris,https://www.wikidata.org/wiki/Q90
42003,Place de l'Insurrection d'Août 1944,true,30,17,10,6,4,true,true,2022-10-05T08:00:47Z,48.81477852751594,2.398074567317963,Ivry-sur-Seine,https://www.wikidata.org/wiki/Q193877
42501,Raspail - Albert Schweitzer,true,28,9,17,17,0,true,true,2022-10-05T07:57:43Z,48.81031545,2.34395871,Gentilly,https://www.wikidata.org/wiki/Q640102
32301,Mairie de Romainville,true,17,16,1,1,0,true,true,2022-10-05T07:57:45Z,48.885109,2.435679,Romainville,https://www.wikidata.org/wiki/Q372111
4002,Marché aux fleurs,true,23,6,17,13,4,true,true,2022-10-05T07:58:26Z,48.85525811539143,2.3473754525184636,Paris,https://www.wikidata.org/wiki/Q90
10018,Square Alban Satragne,true,30,23,2,0,2,true,true,2022-10-05T08:01:01Z,48.875388227727,2.3559567333359,Paris,https://www.wikidata.org/wiki/Q90
42209,Place de l'Europe - Quai de Bercy,true,17,11,5,3,2,true,true,2022-10-05T08:00:38Z,48.82529858840266,2.3945679143071175,Charenton-le-Pont,https://www.wikidata.org/wiki/Q212793
22008,Charles de Gaulle - Graviers,true,28,11,16,11,5,true,true,2022-10-05T08:00:13Z,48.88315175918637,2.2648814320564274,Neuilly-sur-Seine,https://www.wikidata.org/wiki/Q48958
43001,Paris - Laitières,true,22,4,18,14,4,true,true,2022-10-05T08:00:12Z,48.84630274151258,2.4207553267478947,Vincennes,https://www.wikidata.org/wiki/Q193819
13128,Quai de la Gare - Pont de Bercy,true,30,3,23,18,5,true,true,2022-10-05T07:58:59Z,48.83730787972,2.3740861260598,Paris,https://www.wikidata.org/wiki/Q90
22206,Louis Pasteur - Albert Petit,true,31,31,0,0,0,true,true,2022-10-05T07:57:16Z,48.796261,2.317289,Bagneux,https://www.wikidata.org/wiki/Q161884
5014,Jean Calvin - Tournefort,true,28,2,26,19,7,true,true,2022-10-05T08:00:44Z,48.84158856925782,2.348489575088024,Paris,https://www.wikidata.org/wiki/Q90
14010,Jean Moulin - Place Victor et Hélène Basch,true,41,40,1,0,1,true,true,2022-10-05T08:00:53Z,48.82764910241,2.3261967301369,Paris,https://www.wikidata.org/wiki/Q90
20122,Vitruve - Davout,true,23,23,0,0,0,true,true,2022-10-05T07:51:18Z,48.86053161154489,2.4091592812626543,Paris,https://www.wikidata.org/wiki/Q90
15064,Javel - André Citroën,true,45,5,36,35,1,true,true,2022-10-05T08:01:03Z,48.846276485475,2.2786368057131767,Paris,https://www.wikidata.org/wiki/Q90
16020,Place de la Porte de Passy,true,36,24,6,2,4,true,true,2022-10-05T07:54:41Z,48.857341095470794,2.2644165538827115,Paris,https://www.wikidata.org/wiki/Q90
15030,Emeriau - Beaugrenelle,true,74,49,23,16,7,true,true,2022-10-05T07:59:07Z,48.84791249714942,2.2843059897422795,Paris,https://www.wikidata.org/wiki/Q90
13126,Place Nationale - Château-des-Rentiers,true,18,14,4,1,3,true,true,2022-10-05T07:58:19Z,48.829566,2.365053,Paris,https://www.wikidata.org/wiki/Q90
9114,Faubourg Poissonnière - Dunkerque,true,30,26,2,0,2,true,true,2022-10-05T08:00:56Z,48.880883445404436,2.349934279918671,Paris,https://www.wikidata.org/wiki/Q90
18027,Damrémont - Ordener,true,30,28,0,0,0,true,true,2022-10-05T07:55:56Z,48.893400392981874,2.336266523912805,Paris,https://www.wikidata.org/wiki/Q90
16011,Victor Hugo - La Pompe,true,41,8,18,11,7,true,true,2022-10-05T07:59:42Z,48.86795222470859,2.28146318346262,Paris,https://www.wikidata.org/wiki/Q90
8020,Batignolles - Beudant,true,44,41,2,1,1,true,true,2022-10-05T08:00:53Z,48.88216401466375,2.319852970540523,Paris,https://www.wikidata.org/wiki/Q90
12007,Gare de Lyon - Chalon,true,45,20,24,17,7,true,true,2022-10-05T07:59:55Z,48.845666194202,2.3741452395916,Paris,https://www.wikidata.org/wiki/Q90
15023,La Motte-Picquet - Grenelle,true,34,30,4,2,2,true,true,2022-10-05T07:59:38Z,48.84858321339195,2.299347817897797,Paris,https://www.wikidata.org/wiki/Q90
25001,Colmar - Victor Hugo,true,32,16,16,3,13,true,true,2022-10-05T07:58:34Z,48.88652251096166,2.173960916697979,Rueil-Malmaison,https://www.wikidata.org/wiki/Q193920
14131,Jourdan - Monticelli,true,30,26,3,1,2,true,true,2022-10-05T07:59:53Z,48.822032,2.329095,Paris,https://www.wikidata.org/wiki/Q90
35007,Benjamin Delessert - Jean Lolive,true,21,11,5,2,3,true,true,2022-10-05T07:53:34Z,48.89392043619345,2.417981922626496,Pantin,https://www.wikidata.org/wiki/Q209086
17023,Porte d'Asnières,true,36,31,4,2,2,true,true,2022-10-05T07:57:51Z,48.89035817610495,2.3036286234855656,Paris,https://www.wikidata.org/wiki/Q90
44101,Place Mongolfier,true,39,22,16,16,0,true,true,2022-10-05T07:59:17Z,48.815160030060376,2.4592879414558415,Saint-Maurice,https://www.wikidata.org/wiki/Q21603
19108,Gaston Tessier - Rosa Parks RER,true,37,27,9,6,3,true,true,2022-10-05T07:55:26Z,48.8963765,2.3743692,Paris,https://www.wikidata.org/wiki/Q90
13032,Italie - Jardin Joan Miro,true,26,25,0,0,0,true,true,2022-10-05T08:00:49Z,48.81990914045756,2.3592948541045193,Paris,https://www.wikidata.org/wiki/Q90
4016,Lobau - Hôtel de Ville,true,60,26,32,22,10,true,true,2022-10-05T08:00:44Z,48.8562118,2.3532536,Paris,https://www.wikidata.org/wiki/Q90
8037,Monceau - Malesherbes,true,38,13,21,8,13,true,true,2022-10-05T08:00:39Z,48.8795079,2.3145456,Paris,https://www.wikidata.org/wiki/Q90
6008,Assas - Luxembourg,true,33,0,33,15,18,true,true,2022-10-05T08:00:38Z,48.84373446877937,2.333428381875887,Paris,https://www.wikidata.org/wiki/Q90
27004,Gare de la Garenne-Colombes,true,28,27,1,0,1,true,true,2022-10-05T07:57:23Z,48.909752,2.239145,Colombes,https://www.wikidata.org/wiki/Q174002
35001,Jean Jaurès - Ouvrières Pivéreuses,true,20,16,3,2,1,true,true,2022-10-05T07:59:36Z,48.91042343752563,2.399576604366303,Pantin,https://www.wikidata.org/wiki/Q209086
22303,Lucien Lanternier - Le Luth,true,27,17,10,6,4,true,true,2022-10-05T07:52:39Z,48.93159430558871,2.2889783978462224,Gennevilliers,https://www.wikidata.org/wiki/Q221968
13109,Brillat-Savarin - Küss,true,21,16,3,2,1,true,true,2022-10-05T07:59:13Z,48.822203,2.350422,Paris,https://www.wikidata.org/wiki/Q90
18038,Rond-Point de la Chapelle,true,49,46,2,2,0,true,true,2022-10-05T07:58:55Z,48.895126609314104,2.359971106052399,Paris,https://www.wikidata.org/wiki/Q90
21204,Estienne d'Orves - Henri Ginoux,true,31,30,0,0,0,true,true,2022-10-05T07:58:14Z,48.815388220397274,2.320886790760933,Montrouge,https://www.wikidata.org/wiki/Q241021
92001,Mairie de quartier du Plateau - Mont-Valérien,true,20,19,1,0,1,true,true,2022-10-05T07:58:56Z,48.8799933,2.2072437,Nanterre,https://www.wikidata.org/wiki/Q170507
13106,Bobillot - Paulin Mery,true,23,21,2,1,1,true,true,2022-10-05T07:57:51Z,48.829899841747384,2.3543356766748507,Paris,https://www.wikidata.org/wiki/Q90
23004,Paul Vaillant-Couturier - Victor Hugo,true,36,8,25,14,11,true,true,2022-10-05T07:58:21Z,48.89819702263572,2.293848017974069,Levallois-Perret,https://www.wikidata.org/wiki/Q166640
17003,Jacques Kellner - Saint-Ouen,true,45,44,0,0,0,true,true,2022-10-05T07:58:09Z,48.895809485802886,2.327897409164145,Paris,https://www.wikidata.org/wiki/Q90
43010,La Jarry - Place Diderot,true,25,25,0,0,0,true,true,2022-10-05T07:57:39Z,48.849726940367326,2.452013790607453,Vincennes,https://www.wikidata.org/wiki/Q193819
21217,Louis Rolland - République,true,26,24,2,0,2,true,true,2022-10-05T08:00:57Z,48.81710889740748,2.3193106434955717,Montrouge,https://www.wikidata.org/wiki/Q241021
17107,Berthier - Place Stuart Merril,true,37,31,6,4,2,true,true,2022-10-05T07:59:26Z,48.885927922355044,2.2933450341224675,Paris,https://www.wikidata.org/wiki/Q90
47001,Place de la Gare,true,46,2,37,33,4,true,true,2022-10-05T07:58:42Z,48.80253358011283,2.4275037646293645,Maisons-Alfort,https://www.wikidata.org/wiki/Q208314
15057,Lucien Bossoutrot - Général Martial Vallin,true,39,0,39,22,17,true,true,2022-10-05T08:00:49Z,48.836956046311,2.2741072252393,Paris,https://www.wikidata.org/wiki/Q90
31007,Paris - Désiré Préaux,true,49,39,8,4,4,true,true,2022-10-05T07:59:39Z,48.85742876694898,2.4323049187660217,Montreuil,https://www.wikidata.org/wiki/Q193370
16002,Pergolèse - Malakoff,true,38,30,7,1,6,true,true,2022-10-05T08:00:11Z,48.87521088779225,2.2842781618237495,Paris,https://www.wikidata.org/wiki/Q90
21306,Place Lafayette,true,62,0,62,48,14,true,true,2022-10-05T08:00:58Z,48.829654975522,2.2638675570488,Issy-les-Moulineaux,https://www.wikidata.org/wiki/Q135265
15004,Vaugirard - Pasteur,true,21,13,7,4,3,true,true,2022-10-05T07:51:31Z,48.84040868803496,2.3154367133975033,Paris,https://www.wikidata.org/wiki/Q90
18007,Goutte d'or - Barbès,true,20,12,3,2,1,true,true,2022-10-05T07:57:44Z,48.88512432362698,2.349696233868599,Paris,https://www.wikidata.org/wiki/Q90
23010,Voltaire - Anatole France,true,27,8,17,9,8,true,true,2022-10-05T08:00:02Z,48.891999360256904,2.284262739121914,Levallois-Perret,https://www.wikidata.org/wiki/Q166640
22408,Place du 14 Juillet,true,22,21,1,0,1,true,true,2022-10-05T07:57:01Z,48.8192669595252,2.30119988322258,Malakoff,https://www.wikidata.org/wiki/Q253721
15005,Place Jacques et Thérèse Tréfouël,true,43,39,4,2,2,true,true,2022-10-05T08:00:39Z,48.842726498316644,2.3125657439231877,Paris,https://www.wikidata.org/wiki/Q90
6027,Blaise-Desgoffe - Vaugirard,true,32,24,5,4,1,true,true,2022-10-05T08:01:06Z,48.84612887774711,2.324267216026783,Paris,https://www.wikidata.org/wiki/Q90
19128,Quai de l'Oise - Aisne,true,30,27,1,0,1,true,true,2022-10-05T07:54:05Z,48.8906231,2.3833701,Paris,https://www.wikidata.org/wiki/Q90
17108,Bessières - Porte de Clichy,true,33,20,11,5,6,true,true,2022-10-05T08:00:57Z,48.89611762451474,2.31790903955698,Paris,https://www.wikidata.org/wiki/Q90
11017,Charonne - Bureau,true,47,45,2,1,1,true,true,2022-10-05T07:55:36Z,48.854176,2.396093,Paris,https://www.wikidata.org/wiki/Q90
15022,Emile Zola - Fondary,true,42,36,6,2,4,true,true,2022-10-05T07:59:12Z,48.847051143113745,2.2953405976295476,Paris,https://www.wikidata.org/wiki/Q90
18006,Square Louise Michel,true,36,34,1,0,1,true,true,2022-10-05T07:54:20Z,48.884687354509,2.3441386967897,Paris,https://www.wikidata.org/wiki/Q90
16001,Portugais - Kléber,true,26,0,22,14,8,true,true,2022-10-05T08:00:34Z,48.8712148,2.2937349,Paris,https://www.wikidata.org/wiki/Q90
21401,Mairie de Clamart,true,33,33,0,0,0,true,true,2022-10-05T07:57:32Z,48.800612,2.262151,Clamart,https://www.wikidata.org/wiki/Q194160
