ID,DISTRICT CODE,DISTRICT,ADDRESS,LATITUDE,LONGITUDE
FUE_09_0020,9.0,MONCLOA-ARAVACA,JARDINES C/ DE LA BAJA DE LA IGLESIA,40.4561177,-3.7819561
FUE_09_0021,9.0,MONCLOA-ARAVACA,JARDINES PINILLA,40.4544603,-3.7788298
FUE_09_0022,9.0,MONCLOA-ARAVACA,PARQUE ARROYO POZUELO,40.4515357,-3.7705755
FUE_09_0023,9.0,MONCLOA-ARAVACA,PARQUE ARROYO POZUELO,40.4516384,-3.768614
FUE_09_0024,9.0,MONCLOA-ARAVACA,PARQUE ARROYO POZUELO,40.4520845,-3.7702594
FUE_09_0025,9.0,MONCLOA-ARAVACA,PARQUE ARROYO POZUELO,40.452753,-3.7772337
FUE_09_0026,9.0,MONCLOA-ARAVACA,PARQUE ARROYO POZUELO,40.4534999,-3.776105
FUE_09_0027,9.0,MONCLOA-ARAVACA,PARQUE DE LA BOMBILLA,40.4318035,-3.7317454
FUE_09_0028,9.0,MONCLOA-ARAVACA,PARQUE DE LA BOMBILLA,40.4327044,-3.7325224
FUE_09_0029,9.0,MONCLOA-ARAVACA,PARQUE DE LA BOMBILLA,40.4266603,-3.7263729
FUE_09_0030,9.0,MONCLOA-ARAVACA,PARQUE DE LA BOMBILLA,40.427644,-3.7278388
FUE_09_0032,9.0,MONCLOA-ARAVACA,ROSAS DE ARAVACA,40.451191,-3.7821372
FUE_09_0033,9.0,MONCLOA-ARAVACA,CERRO VALDECAHONDE,40.4477453,-3.7892072
FUE_09_0036,9.0,MONCLOA-ARAVACA,EL DISCO,40.4495597,-3.7875571
FUE_09_0037,9.0,MONCLOA-ARAVACA,EL DISCO,40.4502619,-3.7900145
FUE_09_0038,9.0,MONCLOA-ARAVACA,PINAR ROSA LUXEMBURGO,40.4509135,-3.7697781
FUE_09_0039,9.0,MONCLOA-ARAVACA,COL. ROSA LUXEMBURGO,40.449861,-3.7656287
FUE_09_0040,9.0,MONCLOA-ARAVACA,COL. ROSA LUXEMBURGO,40.4497578,-3.774025
FUE_09_0041,9.0,MONCLOA-ARAVACA,COL. ROSA LUXEMBURGO,40.4507046,-3.7739983
FUE_09_0042,9.0,MONCLOA-ARAVACA,COL. ROSA LUXEMBURGO,40.4500939,-3.7724748
FUE_09_0043,9.0,MONCLOA-ARAVACA,COL. ROSA LUXEMBURGO,40.4501866,-3.7739802
FUE_09_0044,9.0,MONCLOA-ARAVACA,CALLE ROSA DE LUXEMBURGO 56,40.4514354,-3.7771309
FUE_09_0045,9.0,MONCLOA-ARAVACA,COL. ROSA LUXEMBURGO,40.4510048,-3.7777306
FUE_09_0046,9.0,MONCLOA-ARAVACA,COL. ROSA LUXEMBURGO,40.4519365,-3.7787758
FUE_09_0047,9.0,MONCLOA-ARAVACA,COL. ROSA LUXEMBURGO,40.4492799,-3.7693694
FUE_09_0050,9.0,MONCLOA-ARAVACA,"PO PINTOR ROSALES, DEL N:50",40.4290598,-3.7220761
FUE_09_0051,9.0,MONCLOA-ARAVACA,CALLE ISLA DE OZA CV CALLE ISLA DE ALEGRANZA,40.4634952,-3.7211754
FUE_09_0052,9.0,MONCLOA-ARAVACA,LAS ISLAS,40.461268,-3.7236326
FUE_09_0053,9.0,MONCLOA-ARAVACA,CALLE ISLA DE OZA N 61,40.4640913,-3.7207642
FUE_09_0055,9.0,MONCLOA-ARAVACA,PASEO DE PINTOR ROSALES ESQ PSO MORET,40.4325308,-3.7253705
FUE_09_0056,9.0,MONCLOA-ARAVACA,PASEO DE PINTOR ROSALES N 16,40.4260154,-3.7185694
FUE_09_0057,9.0,MONCLOA-ARAVACA,CIUDAD DE LOS POETAS,40.4665941,-3.7184548
FUE_09_0058,9.0,MONCLOA-ARAVACA,SACONIA,40.4675232,-3.7201319
FUE_09_0059,9.0,MONCLOA-ARAVACA,CIUDAD DE LOS POETAS,40.4664547,-3.7182323
FUE_09_0060,9.0,MONCLOA-ARAVACA,CIUDAD DE LOS POETAS,40.466967,-3.7169335
FUE_09_0061,9.0,MONCLOA-ARAVACA,CIUDAD DE LOS POETAS,40.4667879,-3.7161716
FUE_09_0062,9.0,MONCLOA-ARAVACA,CALLE PRINCESA 33,40.4282839,-3.7147217
FUE_09_0063,9.0,MONCLOA-ARAVACA,PAR VALDERROMAN,40.4703771,-3.7206548
FUE_09_0065,9.0,MONCLOA-ARAVACA,PARQUE DE FRANCOS RDGUEZ.,40.4529432,-3.7161562
FUE_09_0066,9.0,MONCLOA-ARAVACA,PARQUE DE FRANCOS RDGUEZ.,40.4536639,-3.7153416
FUE_09_0068,9.0,MONCLOA-ARAVACA,PARQUE DE FRANCOS RDGUEZ.,40.4535185,-3.714372
FUE_09_0073,9.0,MONCLOA-ARAVACA,RAFAEL VILLA,40.4717507,-3.8254494
FUE_09_0074,9.0,MONCLOA-ARAVACA,DR. FEDERICO RUBIO Y GALI,40.4570605,-3.7141553
FUE_09_0076,9.0,MONCLOA-ARAVACA,PARQUE DEL CEMENTERIO,40.4665386,-3.7880153
FUE_09_0078,9.0,MONCLOA-ARAVACA,PARQUE DEL CEMENTERIO,40.4669564,-3.78669
FUE_09_0079,9.0,MONCLOA-ARAVACA,CABELLERA DE BERENICE 42,40.4707636,-3.787764
FUE_09_0081,9.0,MONCLOA-ARAVACA,PARQUE FEDERICO AGUSTI,40.4738763,-3.8311625
FUE_09_0084,9.0,MONCLOA-ARAVACA,COL. VALDEZARZA,40.4623953,-3.7122069
FUE_09_0085,9.0,MONCLOA-ARAVACA,COL. VALDEZARZA,40.4647185,-3.7121059
FUE_09_0086,9.0,MONCLOA-ARAVACA,COL. VALDEZARZA,40.4648386,-3.7163765
FUE_09_0087,9.0,MONCLOA-ARAVACA,AMPLIACION PARQUE ARROYO  POZUELO,40.4530499,-3.7902695
FUE_09_0088,9.0,MONCLOA-ARAVACA,AMPLIACION PARQUE ARROYO  POZUELO,40.4522312,-3.792378
FUE_09_0089,9.0,MONCLOA-ARAVACA,AMPLIACION PARQUE ARROYO  POZUELO,40.4533845,-3.7883206
FUE_09_0090,9.0,MONCLOA-ARAVACA,CALLE  HUMERA 40. AMPLIACION PARQUE ARROYO  POZUELO,40.4527349,-3.7828812
FUE_09_0092,9.0,MONCLOA-ARAVACA,"GTA RIO ZANCARA, 1",40.4527672,-3.779448
FUE_09_0094,9.0,MONCLOA-ARAVACA,P ANICETO MARINAS,40.4238109,-3.725048
FUE_09_0095,9.0,MONCLOA-ARAVACA,INTBL. MOZART,40.4229872,-3.7225944
FUE_09_0096,9.0,MONCLOA-ARAVACA,CAMINO BARRIAL,40.4590011,-3.7966935
FUE_09_0099,9.0,MONCLOA-ARAVACA,CL ALTOZANO FRENTE AL N 4,40.4577755,-3.7802171
FUE_09_0101,9.0,MONCLOA-ARAVACA,CL SAN MARTIN DE PORRES N6,40.4681733,-3.7273152
FUE_09_0116,9.0,MONCLOA-ARAVACA,CL PEREZ DE VICTORIA,40.4572717,-3.7832076
FUE_09_0119,9.0,MONCLOA-ARAVACA,C/ RIBERA DE MANZANARES FRENTE AL N 123,40.4252854,-3.7352076
FUE_09_0121,9.0,MONCLOA-ARAVACA,CALLE ANICETO MARINAS FRENTE AL 106,40.4307669,-3.7337681
FUE_09_0123,9.0,MONCLOA-ARAVACA,CALLE VALDERRODRIGO N 46,40.4689546,-3.7196395
FUE_09_0125,9.0,MONCLOA-ARAVACA,PASEO DEL REY 26,40.4227437,-3.7196399
FUE_09_0127,9.0,MONCLOA-ARAVACA,CALLE VALLS FERRERA 5,40.4541624,-3.7157901
FUE_09_0129,9.0,MONCLOA-ARAVACA,CALLE ARGENTONA 23,40.4649131,-3.7639169
FUE_09_0131,9.0,MONCLOA-ARAVACA,AV. EUROPA 36,40.4451903,-3.7885376
FUE_09_0132,9.0,MONCLOA-ARAVACA,"P JUAN XXIII N 21, RECTOR ROYO-VILLANOVA 10C",40.4516923,-3.7144754
FUE_09_0133,9.0,MONCLOA-ARAVACA,"PASEO MORET 1, CV RUPERTO CHAPI",40.4349061,-3.7198673
FUE_09_0134,9.0,MONCLOA-ARAVACA,P COMANDANTE FORTEA FRENTE AL N 12,40.4249831,-3.7291675
FUE_09_0135,9.0,MONCLOA-ARAVACA,DOCTOR FEDERICO RUBIO Y GALI 102,40.455995,-3.7133788
FUE_09_0136,9.0,MONCLOA-ARAVACA,AV. VALDEMARIN 67,40.4700073,-3.7771848
FUE_09_0137,9.0,MONCLOA-ARAVACA,"RISCO DE LOS CLAVELES, 2  C/V A C/ ZARZA",40.4579498,-3.7864378
FUE_09_0138,9.0,MONCLOA-ARAVACA,"CALLE DE ANA TERESA, 2",40.4607679,-3.7802188
FB_900001,9.0,MONCLOA-ARAVACA,MADRID RIO,40.4279184,-3.7302117
FB_900002,9.0,MONCLOA-ARAVACA,MADRID RIO,40.4184166,-3.7227561
FB_900003,9.0,MONCLOA-ARAVACA,MADRID RIO,40.4215973,-3.7235387
FB_900004,9.0,MONCLOA-ARAVACA,MADRID RIO,40.4215891,-3.7235433
FB_900005,9.0,MONCLOA-ARAVACA,MADRID RIO,40.42106,-3.7234504
FB_900006,9.0,MONCLOA-ARAVACA,MADRID RIO,40.4210546,-3.7234421
FB_900007,9.0,MONCLOA-ARAVACA,MADRID RIO,40.4210484,-3.7234338
FB_900008,9.0,MONCLOA-ARAVACA,MADRID RIO,40.4111369,-3.7386352
FB_900009,9.0,MONCLOA-ARAVACA,MADRID RIO,40.4124506,-3.7353553
FB_900010,9.0,MONCLOA-ARAVACA,MADRID RIO,40.4130696,-3.7336472
FB_900011,9.0,MONCLOA-ARAVACA,MADRID RIO,40.414325,-3.7302922
FB_900012,9.0,MONCLOA-ARAVACA,MADRID RIO,40.4161503,-3.7254275
FB_26_1,9.0,MONCLOA-ARAVACA,PZA. ESPANA,40.4233984,-3.7156222
FB_26_2,9.0,MONCLOA-ARAVACA,PZA. ESPANA,40.4230216,-3.7147421
FB_26_3,9.0,MONCLOA-ARAVACA,PZA. ESPANA,40.4227943,-3.7134578
FB_26_4,9.0,MONCLOA-ARAVACA,PZA. ESPANA,40.4231674,-3.7130245
FB_26_5,9.0,MONCLOA-ARAVACA,PZA. ESPANA,40.4226825,-3.7128249
FUE_10_0001,10.0,LATINA,"ALUCHE - SESENA  A.P.D 10,3",40.3971227,-3.766709
FUE_10_0003,10.0,LATINA,"CALLE DE SOLEDAD CAZORLA, 23",40.3753993,-3.7707563
FUE_10_0006,10.0,LATINA,POBLADO DIRIGIDO LOS CARMENES,40.3960931,-3.7411656
FUE_10_0013,10.0,LATINA,PARQUE DE CERRO ALMODOVAR - 1¦ - 2¦ FASE,40.3951799,-3.7479925
FUE_10_0014,10.0,LATINA,PARQUE DE CERRO ALMODOVAR - 1¦ - 2¦ FASE,40.3932404,-3.74976
FUE_10_0015,10.0,LATINA,PARQUE DE CERRO ALMODOVAR - 1¦ - 2¦ FASE,40.3938367,-3.7470418
FUE_10_0016,10.0,LATINA,CALLE ALHAMBRA N 29,40.3996794,-3.743992
FUE_10_0017,10.0,LATINA,CUNA VERDE LA LATINA,40.4005774,-3.7389978
FUE_10_0018,10.0,LATINA,CUNA VERDE LA LATINA,40.4013653,-3.7375635
FUE_10_0019,10.0,LATINA,CUNA VERDE LA LATINA,40.3999645,-3.7559141
FUE_10_0020,10.0,LATINA,CUNA VERDE LA LATINA,40.401015,-3.756366
FUE_10_0022,10.0,LATINA,CUNA VERDE LA LATINA,40.4009776,-3.7582297
FUE_10_0024,10.0,LATINA,CUNA VERDE LA LATINA,40.4009351,-3.7590735
FUE_10_0025,10.0,LATINA,CUNA VERDE LA LATINA,40.4020631,-3.7585523
FUE_10_0029,10.0,LATINA,CUNA VERDE LA LATINA,40.4000547,-3.7473587
FUE_10_0032,10.0,LATINA,CUNA VERDE LA LATINA,40.4061622,-3.7257616
FUE_10_0035,10.0,LATINA,PARQUE DE ALUCHE - ARIAS NAVARRO,40.3954339,-3.7590399
FUE_10_0037,10.0,LATINA,Z.A. PAU CARABANCHEL - UNIDAD III,40.3701893,-3.7653923
FUE_10_0038,10.0,LATINA,Z.A. PAU CARABANCHEL - UNIDAD III,40.3683686,-3.7646875
FUE_10_0039,10.0,LATINA,Z.A. PARQUE CARAMUEL,40.4077979,-3.7295004
FUE_10_0040,10.0,LATINA,PZA. STA. CRISTINA - S. CRISPIN,40.4141924,-3.727259
FUE_10_0041,10.0,LATINA,COL. DEHESA DEL PPE.,40.3818007,-3.7910781
FUE_10_0043,10.0,LATINA,COL. DEHESA DEL PPE.,40.3810378,-3.7913974
FUE_10_0044,10.0,LATINA,COL. DEHESA DEL PPE.,40.3811841,-3.7899329
FUE_10_0045,10.0,LATINA,COL. DEHESA DEL PPE.,40.3799233,-3.7929101
FUE_10_0046,10.0,LATINA,COL. DEHESA DEL PPE.,40.378151,-3.7961167
FUE_10_0047,10.0,LATINA,COL. DEHESA DEL PPE.,40.3794339,-3.794841
FUE_10_0048,10.0,LATINA,COL. DEHESA DEL PPE.,40.3789893,-3.795329
FUE_10_0049,10.0,LATINA,COL. DEHESA DEL PPE.,40.3774065,-3.7970076
FUE_10_0050,10.0,LATINA,"CALLE NAVIA, 15",40.3859057,-3.766613
FUE_10_0054,10.0,LATINA,GTA. DE LOS CARMENES,40.3949765,-3.7444791
FUE_10_0057,10.0,LATINA,JARDINES DE LA ALHAMBRA - CARLOS FUENTES,40.4025115,-3.7442578
FUE_10_0058,10.0,LATINA,CINE,40.3943139,-3.7743332
FUE_10_0059,10.0,LATINA,PZA. DE PATRICIO MNEZ.,40.3964829,-3.770553
FUE_10_0060,10.0,LATINA,COL. MOLINO DE VIENTO,40.4090439,-3.7359867
FUE_10_0061,10.0,LATINA,PZA. FRANCISCANOS - NTRA. SRA. ROSARIO,40.4058608,-3.7519762
FUE_10_0064,10.0,LATINA,APARCAMIENTO C/ FTE. DE LIMA,40.383085,-3.7825447
FUE_10_0069,10.0,LATINA,PARQUE EUROPA 3¦ FASE - API 10-07,40.3822803,-3.7823594
FUE_10_0070,10.0,LATINA,Z.A. SECTOR SURBATAN,40.4026035,-3.7528796
FUE_10_0071,10.0,LATINA,JARDINES DE LA COL. CASILDA BUSTOS A,40.3815891,-3.7760449
FUE_10_0073,10.0,LATINA,POBLADO C - CARABANCHEL - ZONAS XIX-XXIV,40.374863,-3.7724576
FUE_10_0082,10.0,LATINA,PARQUE DE LAS CRUCES,40.3775002,-3.7583579
FUE_10_0083,10.0,LATINA,PARQUE DE LAS CRUCES,40.3751385,-3.7593614
FUE_10_0085,10.0,LATINA,PARQUE DE LAS CRUCES,40.3840601,-3.7607953
FUE_10_0086,10.0,LATINA,PARQUE DE LAS CRUCES,40.3835907,-3.7632471
FUE_10_0087,10.0,LATINA,EMPALME CAMPAMENTO,40.3915041,-3.7663533
FUE_10_0088,10.0,LATINA,EMPALME CAMPAMENTO,40.392435,-3.7671608
FUE_10_0089,10.0,LATINA,EMPALME CAMPAMENTO,40.3932365,-3.767624
FUE_10_0091,10.0,LATINA,PARQUE DE ALUCHE - ARIAS NAVARRO,40.3910585,-3.759905
FUE_10_0092,10.0,LATINA,PARQUE DE ALUCHE - ARIAS NAVARRO,40.3893514,-3.7601035
FUE_10_0094,10.0,LATINA,PARQUE DE ALUCHE - ARIAS NAVARRO,40.3915571,-3.7586285
FUE_10_0095,10.0,LATINA,ZA PARQUE CARAMUEL,40.4071186,-3.72773
FUE_10_0097,10.0,LATINA,JARAIZ DE LA VERA,40.4071972,-3.7438985
FUE_10_0098,10.0,LATINA,JARDINES DE LA COL. CASILDA BUSTOS A,40.38193,-3.7725425
FUE_10_0099,10.0,LATINA,CUNA VERDE LA LATINA,40.3997952,-3.7630364
FUE_10_0102,10.0,LATINA,GREGORIO VACAS FRENTE N14,40.4010024,-3.7468528
FUE_10_0103,10.0,LATINA,HIGUERAS ESQ. LUIS PANDO,40.4030621,-3.7455616
FUE_10_0104,10.0,LATINA,C/LATINA N 16,40.4013414,-3.7497614
FUE_10_0108,10.0,LATINA,CALLE CINE N 16,40.3940712,-3.7735647
FUE_10_0109,10.0,LATINA,CALLE CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN CV C/BARBERAN Y COLLAR,40.3965556,-3.7606652
FUE_10_0111,10.0,LATINA,PASEO DE EXTREMADURA 156,40.4100219,-3.739045
FUE_10_0112,10.0,LATINA,CALLE VALLE INCLAN N 68,40.3759485,-3.7758132
FUE_10_0113,10.0,LATINA,CALLE ANSELMO LORENZO N 11,40.3823097,-3.7688782
FUE_10_0114,10.0,LATINA,AV. LAS AGUILAS N 68,40.3814725,-3.7794383
FUE_10_0116,10.0,LATINA,CUNA VERDE LA LATINA,40.4008358,-3.7349858
FUE_10_0117,10.0,LATINA,"PLAZA DEL PATRIARCA EIJO Y GARAY, 2",40.4071657,-3.7373797
FUE_10_0118,10.0,LATINA,CALLE DUQUESA DE PARCENT FRENTE N 116,40.3957104,-3.7519825
FUE_10_0120,10.0,LATINA,"CALLE MONTEHERMOSO, 18",40.3948933,-3.7736358
FUE_10_0122,10.0,LATINA,"CALLE RIOCABADO, 7",40.402665,-3.7383129
FUE_10_0123,10.0,LATINA,"CALLE CUART DE POBLET, 119",40.3973919,-3.750468
FUE_10_0125,10.0,LATINA,"CALLE FUERTE DE NAVIDAD, 34",40.380314,-3.7674953
FUE_10_0126,10.0,LATINA,"CALLE ARENAS DE SAN PEDRO, 29",40.3947538,-3.7795627
FUE_10_0127,10.0,LATINA,"CALLE CEBREROS, 78",40.4054302,-3.7491493
FB_900015,10.0,LATINA,MADRID RIO,40.4050263,-3.7231997
FB_900016,10.0,LATINA,MADRID RIO,40.409154,-3.7222421
FB_900017,10.0,LATINA,MADRID RIO,40.4103099,-3.722515
FB_900018,10.0,LATINA,MADRID RIO,40.4103109,-3.7225055
FB_900019,10.0,LATINA,MADRID RIO,40.4103127,-3.7224961
FUE_11_0004,11.0,CARABANCHEL,PARQUE EMPERATRIZ MARIA DE AUSTRIA,40.3753248,-3.7256113
FUE_11_0014,11.0,CARABANCHEL,PZA. NЄSRA. VALVANERA,40.3924847,-3.7404591
FUE_11_0017,11.0,CARABANCHEL,COL. EXPERIMENTALES,40.3893331,-3.7251161
FUE_11_0036,11.0,CARABANCHEL,"ANTONIO DE LEYVA 25, PARQUE DE COMILLAS",40.3938844,-3.7147177
FUE_11_0043,11.0,CARABANCHEL,LTRL. VIA LUSITANA,40.3783702,-3.7285773
FUE_11_0044,11.0,CARABANCHEL,LTRL. VIA LUSITANA,40.3775308,-3.7295902
FUE_11_0045,11.0,CARABANCHEL,LTRL. VIA LUSITANA,40.3744152,-3.7334168
FUE_11_0046,11.0,CARABANCHEL,LTRL. VIA LUSITANA,40.380676,-3.7257829
FUE_11_0064,11.0,CARABANCHEL,PARQUE EMPERATRIZ MARIA DE AUSTRIA,40.3760305,-3.7271355
FUE_11_0066,11.0,CARABANCHEL,"CALLE CAZALEGAS, 9",40.3770037,-3.7259552
FUE_11_0073,11.0,CARABANCHEL,PARQUE DE LA VOLATERIA Y ENTORNO,40.3729181,-3.7325458
FUE_11_0080,11.0,CARABANCHEL,"AVDA. POBLADOS, 104",40.3733397,-3.7378474
FUE_11_0081,11.0,CARABANCHEL,JARDIN LA CHOCOLATERA,40.3614289,-3.7642664
FUE_11_0082,11.0,CARABANCHEL,JARDIN CUARTEL GRANDE,40.3602331,-3.759819
FUE_11_0084,11.0,CARABANCHEL,PARQUE DE LAS CRUCES,40.374674,-3.7619317
FUE_11_0086,11.0,CARABANCHEL,"CALLE BLANCA, 14",40.3647272,-3.7526342
FUE_11_0087,11.0,CARABANCHEL,"AVDA CARABANCHEL, 53",40.361784,-3.7532911
FUE_11_0088,11.0,CARABANCHEL,PARQUE JACINTO VERDAGUER,40.3949571,-3.7167528
FUE_11_0091,11.0,CARABANCHEL,CALLE AZCOITIA 7,40.3741323,-3.7542846
FUE_11_0092,11.0,CARABANCHEL,PARQUE DE LAS CRUCES,40.3754608,-3.7561142
FUE_11_0094,11.0,CARABANCHEL,ALONDRA - AVECILLA,40.3879863,-3.7360428
FUE_11_0095,11.0,CARABANCHEL,AGUACATE- AVDA PESETA,40.3642084,-3.7438177
FUE_11_0108,11.0,CARABANCHEL,CALLE JOAQUIN TURINA 68,40.372741,-3.758677
FUE_11_0109,11.0,CARABANCHEL,PARQUE DEL PAN BENDITO,40.3743096,-3.7383824
FUE_11_0118,11.0,CARABANCHEL,COL. PARQUE EUGENIA DE MONTIJO,40.3781971,-3.7513902
FUE_11_0127,11.0,CARABANCHEL,PARQUE SAN ISIDRO,40.3981962,-3.7281086
FUE_11_0128,11.0,CARABANCHEL,C/ALGORTA CV C/OROYA,40.3918879,-3.7282419
FUE_11_0129,11.0,CARABANCHEL,C/ TORTA CV C/ PATRIMONIO DE LA HUMANIDAD,40.3643974,-3.7651044
FUE_11_0130,11.0,CARABANCHEL,C/ VIANA N 1,40.384855,-3.719751
FUE_11_0132,11.0,CARABANCHEL,CALLE NUESTRA SENORA DE LA ANTIGUA 52,40.3767253,-3.7407849
FUE_11_0134,11.0,CARABANCHEL,GLORIETA DEL EJERCITO S/N,40.3877276,-3.7449953
FUE_11_0135,11.0,CARABANCHEL,PLAZA DE LA EMPERATRIZ,40.3736834,-3.7512063
FUE_11_0136,11.0,CARABANCHEL,"CALLE ANTONIO ROMERO, 18",40.3744477,-3.7293246
FUE_11_0137,11.0,CARABANCHEL,"CALLE JOSEFA FERNANDEZ BUTERGA, 19",40.3912147,-3.7174659
FUE_11_0138,11.0,CARABANCHEL,"CALLE DE LA OCA, 69",40.3887735,-3.7400761
FUE_11_0139,11.0,CARABANCHEL,"CALLE GENERAL RICARDOS, 53",40.394967,-3.7205262
FUE_11_0140,11.0,CARABANCHEL,"CALLE SUINTILA, 6",40.394615,-3.7285906
FUE_11_0141,11.0,CARABANCHEL,PARQUE SAN ISIDRO,40.3974384,-3.7310622
FUE_11_0142,11.0,CARABANCHEL,"CALLE GUITARRA, 7",40.371547,-3.752919
FB_900021,11.0,CARABANCHEL,MADRID RIO,40.4010074,-3.7223318
FB_900022,11.0,CARABANCHEL,MADRID RIO,40.399417,-3.7176154
FB_900023,11.0,CARABANCHEL,MADRID RIO,40.3954623,-3.7070392
FB_900024,11.0,CARABANCHEL,MADRID RIO,40.3970066,-3.7131781
FB_900025,11.0,CARABANCHEL,MADRID RIO,40.3963619,-3.7097517
FB_900026,11.0,CARABANCHEL,MADRID RIO,40.3963691,-3.7097471
FB_900027,11.0,CARABANCHEL,MADRID RIO,40.3978899,-3.7129623
FB_900028,11.0,CARABANCHEL,MADRID RIO,40.3978845,-3.7129552
FB_900029,11.0,CARABANCHEL,MADRID RIO,40.3978774,-3.712948
FB_900030,11.0,CARABANCHEL,MADRID RIO,40.3970304,-3.7113601
FB_900031,11.0,CARABANCHEL,MADRID RIO,40.3970376,-3.7113543
FB_900032,11.0,CARABANCHEL,MADRID RIO,40.3970439,-3.7113497
FB_900033,11.0,CARABANCHEL,MADRID RIO,40.3949087,-3.705491
FB_900034,11.0,CARABANCHEL,MADRID RIO,40.3949122,-3.7055016
FB_900035,11.0,CARABANCHEL,MADRID RIO,40.3949157,-3.7055111
FUE_12_0006,12.0,USERA,FRONTON B ZOFIO,40.3801751,-3.7179797
FUE_12_0028,12.0,USERA,PARQUE DE PRADOLONGO,40.3735369,-3.7057894
FUE_12_0029,12.0,USERA,COL. DE ALMENDRALES,40.3820709,-3.698985
FUE_12_0030,12.0,USERA,ESPACIOS LIBRES B  ZOFIO II,40.382511,-3.7167106
FUE_12_0031,12.0,USERA,ESPACIOS LIBRES B  ZOFIO II,40.3831497,-3.7156977
FUE_12_0033,12.0,USERA,POBLADO DIRIGIDO ORCASITAS,40.3713623,-3.7128283
FUE_12_0039,12.0,USERA,"CALLE IBARRA, 15. PLAZA DE SESTAO",40.3699679,-3.7164701
FUE_12_0040,12.0,USERA,POBLADO DIRIGIDO ORCASITAS,40.3692521,-3.7180307
FUE_12_0043,12.0,USERA,A.V.C. GTA. DE MALAGA - NUEVO PRADOLONGO,40.3731359,-3.6974381
FUE_12_0048,12.0,USERA,POBLADO DIRIGIDO ORCASITAS,40.37211,-3.7129793
FUE_12_0049,12.0,USERA,COL. MESETA DE ORCASITAS II,40.3698305,-3.7045654
FUE_12_0050,12.0,USERA,COL. LA CHIMENEA,40.3876956,-3.7034612
FUE_12_0052,12.0,USERA,PARQUE OLOF PALME,40.3829231,-3.7115702
FUE_12_0057,12.0,USERA,PLAZA DE ERMUA N 1,40.3719977,-3.7162166
FUE_12_0061,12.0,USERA,"ANTONIO SALVADOR, 64",40.3850328,-3.7037834
FUE_12_0067,12.0,USERA,"CALLE ANTONIO LOPEZ, 221",40.3814889,-3.6953396
FUE_12_0069,12.0,USERA,AVENIDA DE LOS POBLADOS N 144,40.3723149,-3.7090092
FUE_12_0070,12.0,USERA,PARQUE DE PRADOLONGO,40.3723098,-3.7042632
FUE_12_0072,12.0,USERA,CALLE ORCASUR 53,40.3659403,-3.7013861
FUE_12_0073,12.0,USERA,CALLE GINEBRO FRENTE N 10,40.3664041,-3.6960648
FUE_12_0074,12.0,USERA,PARQUE DE PRADOLONGO,40.3753539,-3.7117204
FUE_12_0075,12.0,USERA,PARQUE DE PRADOLONGO,40.3775015,-3.7086293
FUE_12_0076,12.0,USERA,PARQUE DE PRADOLONGO,40.3763909,-3.7068333
FUE_12_0077,12.0,USERA,PARQUE DE PRADOLONGO,40.3773759,-3.7047989
FUE_12_0078,12.0,USERA,PARQUE DE PRADOLONGO,40.3762526,-3.7029422
FUE_12_0079,12.0,USERA,PARQUE DE PRADOLONGO,40.3723295,-3.7067846
FUE_12_0080,12.0,USERA,"AVENIDA RAFAELA YBARRA, 4",40.3836909,-3.7117035
FUE_12_0081,12.0,USERA,"CALLE CERECINOS, 1",40.3846276,-3.7133474
FUE_12_0082,12.0,USERA,"CALLE PARQUE DE LA PALOMA, 1",40.3779958,-3.7130346
FUE_12_0083,12.0,USERA,"CALLE ANTONIO LOPEZ, 237",40.380261,-3.6958498
FUE_12_0084,12.0,USERA,"CALLE CORINDON, 10",40.3671623,-3.6891611
FUE_12_0085,12.0,USERA,"CALLE CALESAS, 6",40.3910913,-3.7050199
FB_100001,12.0,USERA,PARQUE LINEAL DEL MANZANARES,40.3786813,-3.6896833
FB_100002,12.0,USERA,PARQUE LINEAL DEL MANZANARES,40.377721,-3.6890716
FB_100003,12.0,USERA,PARQUE LINEAL DEL MANZANARES,40.374769,-3.6885738
FB_100004,12.0,USERA,PARQUE LINEAL DEL MANZANARES,40.374753,-3.6871684
FB_100011,12.0,USERA,PARQUE LINEAL DEL MANZANARES,40.3731876,-3.6886237
FB_100012,12.0,USERA,PARQUE LINEAL DEL MANZANARES,40.3723524,-3.6881817
FB_900062,12.0,USERA,MADRID RIO,40.3925618,-3.7019329
FB_900063,12.0,USERA,MADRID RIO,40.3860459,-3.6962053
FB_900064,12.0,USERA,MADRID RIO,40.3821343,-3.6919816
FB_900065,12.0,USERA,MADRID RIO,40.3821415,-3.6919829
FB_900066,12.0,USERA,MADRID RIO,40.3821496,-3.6919842
FB_900069,12.0,USERA,MADRID RIO,40.3853055,-3.695446
FUE_13_0055,13.0,PUENTE DE VALLECAS,AVENIDA RONDA SUR FRENTE N 229 PARQUE DE ENTREVIAS,40.3729835,-3.6649362
FUE_13_0056,13.0,PUENTE DE VALLECAS,PARQUE AZORIN JUNTO AVENIDA DE LA ALBUFERA,40.3914198,-3.6543895
FUE_13_0059,13.0,PUENTE DE VALLECAS,PARQUE PIO FELIPE JUNTO A CALLE RAMON PEREZ DE AYALA,40.3993771,-3.6544061
