CODIGO;"ZONA VERDE / 
VIA PUBLICA";DISTRITO;DIRECCION;COMPLEMENTO DE DIRECCI‡N ;COORD, X;COORD, Y;SISTEMA DE COORDENADAS;FECHA DATOS;Longitud;Latitud
FUE_20_0002;ZV;SAN BLAS;PARQUE OCCIDENTE - LAS MERCEDES;EUTERPE, 27;449762,7885;4477203,162;ETRS89 / UTM  Zona 30N;ago.-22;-3.5923881;40.4439632
FUE_20_0003;ZV;SAN BLAS;Z.V. AVDA. SEPTIMA;SEPTIMA, 62;449203,8508;4477673,216;ETRS89 / UTM  Zona 30N;ago.-22;-3.5990162;40.4481638
FUE_20_0004;ZV;SAN BLAS;CIUDAD PEGASO - Z.A.+ Z.F.;CINCO, 4;449568,1821;4477742,084;ETRS89 / UTM  Zona 30N;ago.-22;-3.5947255;40.4488063
FUE_20_0005;ZV;SAN BLAS;CIUDAD PEGASO - Z.A.+ Z.F.;SEGUNDA, 4;449563,1506;4477559,373;ETRS89 / UTM  Zona 30N;ago.-22;-3.5947703;40.4471601
FUE_20_0006;ZV;SAN BLAS;CIUDAD PEGASO - Z.A.+ Z.F.;SEGUNDA, 4;449517,87;4477611,505;ETRS89 / UTM  Zona 30N;ago.-22;-3.5953084;40.447627
FUE_20_0007;ZV;SAN BLAS;CIUDAD PEGASO - Z.A.+ Z.F.;UNO, 4;449668,6039;4477823,171;ETRS89 / UTM  Zona 30N;ago.-22;-3.5935478;40.4495429
FUE_20_0013;ZV;SAN BLAS;MINIAREA ALBAIDA;ALBAIDA, 78;447927,7038;4476042,63;ETRS89 / UTM  Zona 30N;ago.-22;-3.6139308;40.4333955
FUE_20_0014;VP;SAN BLAS;CALLE FUMISTERIA 7;JUNTO ZONA INFANTIL;447135,08;4475279,16;ETRS89 / UTM  Zona 30N;ago.-22;-3.6232118;40.4264677
FUE_20_0015;ZV;SAN BLAS;PARC. PA•ERIA;ALCONERA, 2;447593,662;4475482,543;ETRS89 / UTM  Zona 30N;ago.-22;-3.6178228;40.4283289
FUE_20_0019;ZV;SAN BLAS;Pß GINEBRA;GINEBRA, 13;448647,5402;4475062,395;ETRS89 / UTM  Zona 30N;ago.-22;-3.6053652;40.4246098
FUE_20_0020;ZV;SAN BLAS;Pß GINEBRA;GINEBRA, 12;448694,2668;4475016,078;ETRS89 / UTM  Zona 30N;ago.-22;-3.6048106;40.4241954
FUE_20_0021;ZV;SAN BLAS;SOFIA, 201;PARQUE SOFIA - OSLO;448969,58;4475428,09;ETRS89 / UTM  Zona 30N;ago.-22;-3.6015984;40.4279239
FUE_20_0022;ZV;SAN BLAS;Z.V. SOFIA - NIZA;JULIA GARCIA BOUTAN, 43;448905,7507;4475714,083;ETRS89 / UTM  Zona 30N;ago.-22;-3.6023739;40.4304964
FUE_20_0023;ZV;SAN BLAS;Z.V. SOFIA - NIZA;JULIA GARCIA BOUTAN, 37;448732,7474;4475684,371;ETRS89 / UTM  Zona 30N;ago.-22;-3.6044109;40.4302181
FUE_20_0024;ZV;SAN BLAS;Z.V. SOFIA - NIZA;ESTOCOLMO, 26;449047,5044;4475755,026;ETRS89 / UTM  Zona 30N;ago.-22;-3.6007061;40.430874
FUE_20_0025;ZV;SAN BLAS;Z.V. SOFIA - NIZA;LIVERPOOL, 9;448892,4376;4475805,248;ETRS89 / UTM  Zona 30N;ago.-22;-3.6025381;40.4313169
FUE_20_0026;ZV;SAN BLAS;Z.V. SOFIA - NIZA;MARIA SEVILLA DIAGO, 42;448868,41;4476019,73;ETRS89 / UTM  Zona 30N;ago.-22;-3.6028386;40.4332476
FUE_20_0028;ZV;SAN BLAS;PARQUE MARSELLA - TOSCANA;MARSELLA, 45;448290,91;4474503,38;ETRS89 / UTM  Zona 30N;ago.-22;-3.6095236;40.4195517
FUE_20_0029;ZV;SAN BLAS;PARQUE MARSELLA - TOSCANA;CANILLEJAS A VICALVARO, 167;448191,71;4474581,8;ETRS89 / UTM  Zona 30N;ago.-22;-3.6106993;40.420252
FUE_20_0030;ZV;SAN BLAS;PARQUES RUFINO GLEZ.;JUAN DE ARESPACOCHAGA Y FELIPE, 3;447032,0964;4476203,407;ETRS89 / UTM  Zona 30N;ago.-22;-3.6245027;40.4347874
FUE_20_0032;ZV;SAN BLAS;PARC. VIRGEN DE LA OLIVA;CASTILLO DE UCLES, 43;447105,1851;4475979,079;ETRS89 / UTM  Zona 30N;ago.-22;-3.6236224;40.4327711
FUE_20_0038;ZV;SAN BLAS;CASTILLO DE OROPESA, 39. PARC. LOS CASTILLOS;JUNTO ZONA INFANTIL;446685,87;4475363,71;ETRS89 / UTM  Zona 30N;ago.-22;-3.6285142;40.4272008
FUE_20_0039;ZV;SAN BLAS;PZA. CANGAS DE ONIS;CASTROPOL, 17;446644,9006;4475617,472;ETRS89 / UTM  Zona 30N;ago.-22;-3.6290185;40.4294841
FUE_20_0040;ZV;SAN BLAS;PARQUES RUFINO GLEZ.;RUFINO GONZALEZ, 54;446991,7898;4476155,035;ETRS89 / UTM  Zona 30N;ago.-22;-3.6249739;40.4343491
FUE_20_0041;ZV;SAN BLAS;COL. MARQUES DE SUANCES;ENSIDESA, 6;447098,4645;4477219,062;ETRS89 / UTM  Zona 30N;ago.-22;-3.623805;40.4439412
FUE_20_0042;ZV;SAN BLAS;JARDINES ANTIOQUIA;BELICE, 3;445928,1205;4477489,306;ETRS89 / UTM  Zona 30N;ago.-22;-3.6376276;40.4463004
FUE_20_0044;ZV;SAN BLAS;PTO. VALLARTA - RIOBAMBA;RIOBAMBA, 13;446223,3482;4476819,772;ETRS89 / UTM  Zona 30N;ago.-22;-3.6340897;40.440288
FUE_20_0046;ZV;SAN BLAS;PARQUE LOPEZ DE ARANDA - MIAMI;MIAMI, 24;446479,2363;4477274,799;ETRS89 / UTM  Zona 30N;ago.-22;-3.631111;40.4444037
FUE_20_0049;ZV;SAN BLAS;Bß LAS MUSAS;AV NIZA, 55;448397,5479;4475832,403;ETRS89 / UTM  Zona 30N;ago.-22;-3.6083745;40.4315309
FUE_20_0050;ZV;SAN BLAS;PARQUE LAS MUSAS;NIZA, 63;448383,5164;4476049,13;ETRS89 / UTM  Zona 30N;ago.-22;-3.6085575;40.4334825
FUE_20_0051;ZV;SAN BLAS;CTRA. AJALVIR - VICALVARO;GUADALAJARA, 113;448241,2468;4474966,289;ETRS89 / UTM  Zona 30N;ago.-22;-3.6101467;40.4237188
FUE_20_0052;ZV;SAN BLAS;HERENCIA, 4;INTERBLOQUES NÈMEROS 4 Y 6;448012,41;4475813,41;ETRS89 / UTM  Zona 30N;ago.-22;-3.6129134;40.4313359
FUE_20_0053;ZV;SAN BLAS;CTRA. DE CANILLEJAS A VICALVARO 91 - 111;AINSA, 11;448193,0724;4475748,806;ETRS89 / UTM  Zona 30N;ago.-22;-3.6107783;40.4307652
FUE_20_0054;ZV;SAN BLAS;AVDA. NIZA - SUECIA;GRECIA, 2;448482,4799;4476155,217;ETRS89 / UTM  Zona 30N;ago.-22;-3.6073995;40.4344444
FUE_20_0055;ZV;SAN BLAS;AVDA. NIZA - SUECIA;GRECIA, 2;448513,8605;4476159,354;ETRS89 / UTM  Zona 30N;ago.-22;-3.6070299;40.4344835
FUE_20_0056;ZV;SAN BLAS;PARQUE BUTRON;BUTRON, 25;448331,8282;4475191,044;ETRS89 / UTM  Zona 30N;ago.-22;-3.6090972;40.4257491
FUE_20_0057;ZV;SAN BLAS;ARCOS DE JALON, 124;CON POBLADURA DEL VALLE, FRENTE A µREA INFANTIL;448097,39;4475362,48;ETRS89 / UTM  Zona 30N;ago.-22;-3.6118748;40.4272789
FUE_20_0058;ZV;SAN BLAS;A.V.C. SAN BLAS;Pß GINEBRA , 177;449056,5555;4474815,703;ETRS89 / UTM  Zona 30N;ago.-22;-3.600524;40.4224125
FUE_20_0061;ZV;SAN BLAS;PARQUE POBLADURA VALLE - ARCOS DE JALON;ARCOS DE JALON, 4, JUNTO DOS ZONAS INFANTILES;446938,7076;4474797,632;ETRS89 / UTM  Zona 30N;ago.-22;-3.6254864;40.4221173
FUE_20_0062;ZV;SAN BLAS;PARQUE ARCOS DEL JALON Y VIALES;"AVENIDA DE LA INSTITUCI‡N LIBRE DE ENSE•ANZA, 133
ANTES HERMANOS GARCIA NOBLEJAS, 133";447072,2737;4474476,601;ETRS89 / UTM  Zona 30N;ago.-22;-3.6238854;40.4192338
FUE_20_0063;ZV;SAN BLAS;PARQUE ARCOS DEL JALON Y VIALES;"AVENIDA DE LA INSTITUCI‡N LIBRE DE ENSE•ANZA, 139
ANTES HERMANOS GARCIA NOBLEJAS, 139";447171,6831;4474538,25;ETRS89 / UTM  Zona 30N;ago.-22;-3.6227188;40.4197955
FUE_20_0064;ZV;SAN BLAS;ARCOS DE JALON - SAN ROMAN DEL VALLE;SAN ROMAN DEL VALLE, 6;447247,85;4474706,77;ETRS89 / UTM  Zona 30N;ago.-22;-3.621835;40.4213185
FUE_20_0065;ZV;SAN BLAS;PZA. DE AMPOSTA;AMPOSTA C/V POBLADURA DEL VALLE;447243,2426;4474976,489;ETRS89 / UTM  Zona 30N;ago.-22;-3.6219117;40.423748
FUE_20_0066;ZV;SAN BLAS;PARC. AVDA. GUADALAJARA;GUADALAJARA, 51;447496,9526;4474596,936;ETRS89 / UTM  Zona 30N;ago.-22;-3.6188897;40.4203448
FUE_20_0067;ZV;SAN BLAS;CUARTEL DE LAS MUSAS;TROYA, 11;448100,4508;4476469,342;ETRS89 / UTM  Zona 30N;ago.-22;-3.6119291;40.4372504
FUE_20_0068;ZV;SAN BLAS;CUARTEL DE LAS MUSAS;NICOLASA GOMEZ, 88;448138,2454;4476485,367;ETRS89 / UTM  Zona 30N;ago.-22;-3.6114847;40.4373972
FUE_20_0069;ZV;SAN BLAS;ESFINGE, 6;CV C/ BARBASTRO;448182,2717;4477476,148;ETRS89 / UTM  Zona 30N;ago.-22;-3.6110465;40.4463254
FUE_20_0070;ZV;SAN BLAS;NICOLASA GOMEZ, 89;PZA. FUENTES CLARAS, JUNTO ZONA INFANTIL;448155,8568;4476566,743;ETRS89 / UTM  Zona 30N;ago.-22;-3.6112837;40.4381313
FUE_20_0071;ZV;SAN BLAS;MARIA SEVILLA DIAGO, 12;JUNTO PLAZA JMD;448322,03;4476010,97;ETRS89 / UTM  Zona 30N;ago.-22;-3.6092794;40.4331349
FUE_20_0073;ZV;SAN BLAS;URB. JULIAN CAMARILLO NORTE;OSIRIS, 15;447595,5535;4476933,824;ETRS89 / UTM  Zona 30N;ago.-22;-3.6179202;40.441403
FUE_20_0075;ZV;SAN BLAS;PAR ESFINGE;NECTAR, 32;448220,6976;4477097,078;ETRS89 / UTM  Zona 30N;ago.-22;-3.6105625;40.442913
FUE_20_0076;ZV;SAN BLAS;PARQUE DE CANILLEJAS;SAN MARIANO, 37;448122,0319;4477005,691;ETRS89 / UTM  Zona 30N;ago.-22;-3.6117184;40.4420835
FUE_20_0078;ZV;SAN BLAS;PARQUE ARQUITECTO ANTONIO PALACIOS;FENELON, 15;448312,2651;4476626,918;ETRS89 / UTM  Zona 30N;ago.-22;-3.6094445;40.4386832
FUE_20_0080;ZV;SAN BLAS;PARQUE ARQUITECTO ANTONIO PALACIOS;FENELON, 17;448389,1601;4476620,303;ETRS89 / UTM  Zona 30N;ago.-22;-3.6085374;40.4386283
FUE_20_0081;ZV;SAN BLAS;INTERIOR C. C. ANTONIO MACHADO;SAN ROMAN DEL VALLE, 8;447245,8061;4474497,441;ETRS89 / UTM  Zona 30N;ago.-22;-3.6218416;40.4194326
FUE_20_0082;ZV;SAN BLAS;POL. LAS MERCEDES;ARCAUTE, 6;451093,8647;4477115,844;ETRS89 / UTM  Zona 30N;ago.-22;-3.5766864;40.4432559
FUE_20_0083;ZV;SAN BLAS;C/ MAR÷A SEVILLA DIAGO Nß 2;CV AV. CANILLEJAS A VICµLVARO;448221,0181;4475808,208;ETRS89 / UTM  Zona 30N;ago.-22;-3.6104537;40.431302
FUE_20_0084;ZV;SAN BLAS;PARQUE DE SAN BLAS - EL PARAISO;ARCENTALES, 2;446766,0569;4475100,089;ETRS89 / UTM  Zona 30N;ago.-22;-3.6275468;40.424831
FUE_20_0085;ZV;SAN BLAS;PARQUE DE SAN BLAS - EL PARAISO;ARCENTALES, 2;446875,5343;4475199,49;ETRS89 / UTM  Zona 30N;ago.-22;-3.6262647;40.4257335
FUE_20_0086;ZV;SAN BLAS;Pß GINEBRA 47;EN PASEO PRINCIPAL DE LA ZV;448986,4;4474902,57;ETRS89 / UTM  Zona 30N;ago.-22;-3.601358;40.4231908
FUE_20_0087;ZV;SAN BLAS;ARROYO DE REJAS;NAVARIDAS, 14;450695,5066;4477022,345;ETRS89 / UTM  Zona 30N;ago.-22;-3.5813761;40.4423902
FUE_20_0088;ZV;SAN BLAS;ARROYO DE REJAS;NANCLARES DE OCA, 1;450853,2681;4477250,018;ETRS89 / UTM  Zona 30N;ago.-22;-3.5795336;40.4444505
FUE_20_0089;ZV;SAN BLAS;ARROYO DE REJAS;BELFAST, 23;450982,4516;4477429,711;ETRS89 / UTM  Zona 30N;ago.-22;-3.5780242;40.4460769
FUE_20_0090;ZV;SAN BLAS;PARQUE DE SAN BLAS - EL PARAISO;ALBAIDA, 34;447560,5002;4476065,9;ETRS89 / UTM  Zona 30N;ago.-22;-3.6182618;40.4335821
FUE_20_0091;ZV;SAN BLAS;ALBERIQUE, 12;FRENTE A PISTAS DEPORTIVAS;447567,93;4475580,56;ETRS89 / UTM  Zona 30N;ago.-22;-3.6181342;40.4292103
FUE_20_0092;ZV;SAN BLAS;CALLE BOLTA•A 59;PLAZA GOBELINOS, ZONA INFANTIL;446945,3309;4474692,414;ETRS89 / UTM  Zona 30N;ago.-22;-3.6253996;40.4211699
FUE_20_0093;ZV;SAN BLAS;AV. ARCENTALES FRENTE AL 29;PARQUE DE SAN BLAS - EL PARAISO;447971,79;4476123,44;ETRS89 / UTM  Zona 30N;ago.-22;-3.6134177;40.4341263
FUE_20_0094;ZV;SAN BLAS;Z.V. SOFIA - NIZA;JULIA GARCIA BOUTAN, 29;448543,3613;4475649,386;ETRS89 / UTM  Zona 30N;ago.-22;-3.6066408;40.4298913
FUE_20_0095;ZV;SAN BLAS;AV. CANILLEJAS A VICALVARO 145;CV AVENIDA DE GUADALAJARA 109;448159,33;4474884;ETRS89 / UTM  Zona 30N;ago.-22;-3.6111056;40.4229723
FUE_20_0096;VP;SAN BLAS;C/ CASTILLO DE UCLES, 37 POSTERIOR;VIRGEN DE LA OLIVA, 30;447115,9701;4475863,796;ETRS89 / UTM  Zona 30N;ago.-22;-3.6234857;40.4317333
FUE_20_0097;VP;SAN BLAS;C/ DISCOBOLO, 55 CV C/ SAN MARIANO;SAN MARIANO, 44;448045,6764;4477087,573;ETRS89 / UTM  Zona 30N;ago.-22;-3.6126254;40.4428164
FUE_20_0098;VP;SAN BLAS;C/ JULIA GARCIA BOUTAN, 3;JULIA GARCIA BOUTAN, 3;448255,02;4475642,19;ETRS89 / UTM  Zona 30N;ago.-22;-3.6100393;40.4298086
FUE_20_0099;VP;SAN BLAS;C/ SEPTIEMBRE, 39 CV C/ MAYO;SEPTIEMBRE, 39;451978,5154;4477235,336;ETRS89 / UTM  Zona 30N;ago.-22;-3.5662642;40.444384
FUE_20_0100;ZV;SAN BLAS;PZA. DE LA VILLA DE CANILLEJAS;VILLA DE CANILLEJAS, 3;448187,8803;4477350,446;ETRS89 / UTM  Zona 30N;ago.-22;-3.6109701;40.4451934
FUE_20_0101;VP;SAN BLAS;C/ NICOLASA GOMEZ Nß 30;NICOLASA GOMEZ, 30;447958,2818;4476943,456;ETRS89 / UTM  Zona 30N;ago.-22;-3.6136441;40.4415127
FUE_20_0102;VP;SAN BLAS;C/ ALCALA CV C/ CANILLEJAS A VICALVARO;CANILLEJAS A VICALVARO, 1;447715,7219;4477133,228;ETRS89 / UTM  Zona 30N;ago.-22;-3.6165197;40.443207
FUE_20_0103;ZV;SAN BLAS;PARQUE PARAISO;AVD ARCENTALES 7 ;446999,1;4475323,66;ETRS89 / UTM  Zona 30N;ago.-22;-3.6248184;40.42686
FUE_20_0104;VP;SAN BLAS;ZAYAS, 8;PR‡XIMO A C/ ZALAMEA, 9;446970,9069;4475541,717;ETRS89 / UTM  Zona 30N;ago.-22;-3.6251689;40.4288226
FUE_20_0105;ZV;SAN BLAS;JULIAN CAMARILLO SUR;ALBALA, 17;447688,9468;4476436,525;ETRS89 / UTM  Zona 30N;ago.-22;-3.616778;40.436929
FUE_20_0106;ZV;SAN BLAS;PARQUE PARA÷SO;ALBAIDA 20;446990,5396;4475014,422;ETRS89 / UTM  Zona 30N;ago.-22;-3.6248936;40.4240736
FUE_20_0107;ZV;SAN BLAS;AVDA. DE ARCENTALES - MIGUEL YUSTE;C/ DE MIGUEL YUSTE, 51;447294,55;4476052,422;ETRS89 / UTM  Zona 30N;ago.-22;-3.6213961;40.4334438
FUE_20_0108;ZV;SAN BLAS;PARQUE DE SAN BLAS - EL PARAISO;C/ DEL CASTILLO DE UCLES, 35;447151,5465;4475705,422;ETRS89 / UTM  Zona 30N;ago.-22;-3.6230531;40.4303088
FUE_20_0109;VP;SAN BLAS;PLAZA BARBADOS;C/V CALLE L‡PEZ DE ARANDA, FRENTE Nß 29 ;446182,05;4477255,77;ETRS89 / UTM  Zona 30N;ago.-22;-3.6346136;40.4442131
FUE_20_0110;ZV;SAN BLAS;PARQUE PARAISO;AV ARCENTALES Nß 4, JUNTO A AUDITORIO;447225,57;4475667,98;ETRS89 / UTM  Zona 30N;ago.-22;-3.6221774;40.4299762
FUE_20_0111;VP;SAN BLAS;INTERCAMBIADOR CANILLEJAS;CV C/ JOSEFA VALCµRCEL;448342,97;4477761,57;ETRS89 / UTM  Zona 30N;ago.-22;-3.6091748;40.4489067
FUE_20_0112;VP;SAN BLAS;CARLOS II Nß2;JUNTO µREA INFANTIL;448497,27;4475361,42;ETRS89 / UTM  Zona 30N;ago.-22;-3.6071608;40.4272942
FUE_20_0113;VP;SAN BLAS;CALLE LA ILIADA FRENTE Nß 33;JUNTO µREA INFANTIL;448434,99;4476324,63;ETRS89 / UTM  Zona 30N;ago.-22;-3.6079731;40.4359676
FUE_20_0114;VP;SAN BLAS;CALLE FERMINA SEVILLANO 23;;451772,97;4477302,24;ETRS89 / UTM  Zona 30N;ago.-22;-3.568693;40.4449748
FUE_20_0115;ZV;SAN BLAS;CALLE ALBERIQUE 10F;EN BULEVAR, ENTRE µREAS INFANTILES;447279,31;4475486,15;ETRS89 / UTM  Zona 30N;ago.-22;-3.6215288;40.4283416
FUE_20_0116;ZV;SAN BLAS;CALLE CONSERVEROS 17;FRENTE Nß 17;447589,75;4475185,46;ETRS89 / UTM  Zona 30N;ago.-22;-3.6178444;40.4256524
FUE_20_0117;ZV;SAN BLAS;CALLE NICOLASA G‡MEZ 9;C/V BOLTA•A;447853,6;4477229,81;ETRS89 / UTM  Zona 30N;ago.-22;-3.6149019;40.4440857
FUE_20_0118;ZV;SAN BLAS;CALLE ALCALµ 553;C/V RODR÷GUEZ AYUSO;447729,91;4477240,39;ETRS89 / UTM  Zona 30N;ago.-22;-3.6163612;40.4441733
FUE_20_0119;ZV;SAN BLAS;CALLE GONZALO TORRENTE BALLESTER 2;;448509,37;4477536,81;ETRS89 / UTM  Zona 30N;ago.-22;-3.6071944;40.4468922
FUE_20_0120;VP;SAN BLAS;CALLE MEQUINENZA 14;C/V GLORIETA CARLOS LLAMAS;448697,91;4477709,33;ETRS89 / UTM  Zona 30N;ago.-22;-3.6049852;40.4484581
FUE_20_0121;ZV;SAN BLAS;CALLE TELêMACO 2;C/V GENERAL ARANAZ;445227,79;4477649,32;ETRS89 / UTM  Zona 30N;ago.-22;-3.6458993;40.4476961
FUE_20_0122;VP;SAN BLAS;CALLE EMILIO MU•OZ 57;C/V CALLE CASTILLO DE UCLêS;447173,66;4476150,37;ETRS89 / UTM  Zona 30N;ago.-22;-3.6228294;40.4343186
FUE_20_0123;VP;SAN BLAS;CALLE RIOBAMBA Nß 4-6;JUNTO ZONA INFANTIL;446284;4476778,64;ETRS89 / UTM  Zona 30N;ago.-22;-3.6333711;40.4399214
FUE_20_0124;VP;SAN BLAS;AV. LUIS ARAGONES 12;ACCESO LATERIAL ESTADIO;448724,02;4476364,45;ETRS89 / UTM  Zona 30N;ago.-22;-3.6045687;40.4363442
FUE_20_0125;ZV;SAN BLAS;PARQUE FERNANDO VII  AV. ARCENTALES Nß 29;µREA CANINA;447991,56;4476180,03;ETRS89 / UTM  Zona 30N;ago.-22;-3.6131892;40.4346373
FUE_20_0126;ZV;SAN BLAS;AVDA. ARCENTALES S/N;FRENTE ESTADIO;448835,92;4476334,03;ETRS89 / UTM  Zona 30N;ago.-22;-3.603247;40.436077
FUE_20_0127;ZV;SAN BLAS;AVDA. ARCENTALES S/N;LATERAL ARCENTALES;448864,51;4476124,48;ETRS89 / UTM  Zona 30N;ago.-22;-3.602893;40.434191
FUE_20_0128;ZV;SAN BLAS;AVDA. ARCENTALES S/N;FRENTE ROTONDA PLAZA GRECIA;448614,3;4476261,17;ETRS89 / UTM  Zona 30N;ago.-22;-3.6058539;40.435407
FUE_20_0129;ZV;SAN BLAS;CALLE INVENTORES, 20;;447569,21;4475880,43;ETRS89 / UTM  Zona 30N;ago.-22;-3.6181438;40.4319118
FUE_20_0130;ZV;SAN BLAS;AV. ARCENTALES, 28;ESTADIO WANDA METROPOLITANO ZONA 2, CERCA DE µREA CANINA;449339,19;4475813,98;ETRS89 / UTM  Zona 30N;ago.-22;-3.5972721;40.4314229
FUE_20_0131;ZV;SAN BLAS;AV. ARCENTALES, 57;ESTADIO WANDA METROPOLITANO ZONA 2, PR‡XIMO A GTA. M-40;449313,79;4475763,97;ETRS89 / UTM  Zona 30N;ago.-22;-3.5975675;40.4309708
FUE_20_0132;ZV;SAN BLAS;PARQUE CALLE AQUITANIA;CALLE VERSALLES 3 A, ZONA SUPERIOR;447331,17;4474114,26;ETRS89 / UTM  Zona 30N;ago.-22;-3.6208038;40.415986
FUE_20_0133;ZV;SAN BLAS;PARQUE CALLE AQUITANIA;CALLE AQUITANIA, 2, ZONA INTERMEDIA;447296,72;4474185,6;ETRS89 / UTM  Zona 30N;ago.-22;-3.6212157;40.4166265
FUE_20_0134;ZV;SAN BLAS;AVENIDA SEGUNDA 19;ZV CARRETERA DE ACCESO A LA ESTACI‡N DE O'DONELL CV CALLE ONCE, JUNTO PISTAS DEPORTIVAS;449629,45;4477332,06;ETRS89 / UTM  Zona 30N;ago.-22;-3.5939705;40.4451163
FUE_20_0135;ZV;SAN BLAS;CALLE DEYANIRA FRENTE Nß 8;PARQUE DEYANIRA FRENTE Nß 19 CERCA DE ZONA CANINA;450072,48;4477105,13;ETRS89 / UTM  Zona 30N;ago.-22;-3.5887287;40.4430987
FB_01_000040;ZV;SAN BLAS;QUINTA DE LOS MOLINOS;PASEO CENTRAL;446749,63;4477133,23;ETRS89 / UTM  Zona 30N;ago.-22;-3.6279109;40.4431457
FB_01_000041;ZV;SAN BLAS;QUINTA DE LOS MOLINOS;HIGUERAS;446603,41;4477393,24;ETRS89 / UTM  Zona 30N;ago.-22;-3.6296568;40.4454786
FB_01_000042;ZV;SAN BLAS;QUINTA DE LOS MOLINOS;INVERNADERO;446638,9;4477501,15;ETRS89 / UTM  Zona 30N;ago.-22;-3.6292474;40.446453
FB_01_000043;ZV;SAN BLAS;QUINTA DE LOS MOLINOS;CIPRESES ;446569,84;4477512,41;ETRS89 / UTM  Zona 30N;ago.-22;-3.6300627;40.44655
FB_01_000044;ZV;SAN BLAS;QUINTA DE LOS MOLINOS;ALMENDROS POLIDEPORTIVO;446881,84;4476942,01;ETRS89 / UTM  Zona 30N;ago.-22;-3.626336;40.4414315
FUE_21_0001;ZV;BARAJAS;JOAQUIN IBARRA;ANTONIO SANCHA, 2;449663,5532;4478775,33;ETRS89 / UTM  Zona 30N;ago.-22;-3.5936828;40.4581203
FUE_21_0003;ZV;BARAJAS;Z.A. LOS CORONALES;BRIONES, 61;449876,4477;4479800,947;ETRS89 / UTM  Zona 30N;ago.-22;-3.591253;40.4673725
FUE_21_0004;ZV;BARAJAS;TINTIN Y MILU, 12;JUNTO µREA INFANTIL;450298,84;4479210,6;ETRS89 / UTM  Zona 30N;ago.-22;-3.5862245;40.4620797
FUE_21_0005;ZV;BARAJAS;PARQUE MARI LUZ NAJERA;BERGANTIN, 26;450596,1829;4478865,053;ETRS89 / UTM  Zona 30N;ago.-22;-3.5826907;40.4589845
FUE_21_0006;ZV;BARAJAS;PARQUE MARI LUZ NAJERA;CANTABRIA, 50;450557,5305;4478820,042;ETRS89 / UTM  Zona 30N;ago.-22;-3.583143;40.4585767
FUE_21_0007;ZV;BARAJAS;MED. DE POMAR;GARGANCHON, 115;450516,5157;4477902,336;ETRS89 / UTM  Zona 30N;ago.-22;-3.5835551;40.4503071
FUE_21_0008;ZV;BARAJAS;PZA. DE CRISTINA ARCE Y ROCIO O•A;NAVIO, 4;450221,2458;4478423,594;ETRS89 / UTM  Zona 30N;ago.-22;-3.5870779;40.4549852
FUE_21_0010;ZV;BARAJAS;OBENQUE - MOTOCINE;OBENQUE, 2;449617,83;4478031,72;ETRS89 / UTM  Zona 30N;ago.-22;-3.594163;40.4514186
FUE_21_0011;ZV;BARAJAS;OBENQUE - MOTOCINE;OBENQUE, 3;449617,48;4478031,22;ETRS89 / UTM  Zona 30N;ago.-22;-3.5941671;40.4514141
FUE_21_0012;ZV;BARAJAS;OBENQUE - MOTOCINE;OBENQUE, 7;449665,08;4478090,01;ETRS89 / UTM  Zona 30N;ago.-22;-3.5936105;40.4519466
FUE_21_0013;ZV;BARAJAS;OBENQUE - MOTOCINE;OBENQUE, 6;449730,54;4478093,78;ETRS89 / UTM  Zona 30N;ago.-22;-3.5928388;40.4519845
FUE_21_0014;ZV;BARAJAS;JUPITER;JUPITER, 18;450829,383;4480859,853;ETRS89 / UTM  Zona 30N;ago.-22;-3.5800949;40.4769687
FUE_21_0015;ZV;BARAJAS;ZODIACO, 46;ZODIACO, 46;451167,0065;4480782,123;ETRS89 / UTM  Zona 30N;ago.-22;-3.5761059;40.4762884
FUE_21_0016;ZV;BARAJAS;LOS PILARES, 21;ISLETA GEMINIS - PILARES - PODEROSAS, INTERIOR ARENERO INFANTIL;450969,4368;4480743,207;ETRS89 / UTM  Zona 30N;ago.-22;-3.5784336;40.4759262
FUE_21_0017;ZV;BARAJAS;LOS PILARES, 1;JARDIN DE MANUEL JIMENEZ (ANTES PZA. DEL MERCURIO);451037,2648;4480609,23;ETRS89 / UTM  Zona 30N;ago.-22;-3.5776232;40.4747232
FUE_21_0018;ZV;BARAJAS;PZA. JUBILADO;JUBILADO, 9;451099,2507;4480582,037;ETRS89 / UTM  Zona 30N;ago.-22;-3.5768898;40.4744819
FUE_21_0019;ZV;BARAJAS;ISLETA PZA. PAJARONES;PAJARONES, 3;450663,9601;4480711,538;ETRS89 / UTM  Zona 30N;ago.-22;-3.5820349;40.4756228
FUE_21_0020;ZV;BARAJAS;NTRA. SRA. DE ARACELI;NUESTRA SE•ORA DE ARACELI, 2;450991,8602;4480282,074;ETRS89 / UTM  Zona 30N;ago.-22;-3.5781335;40.4717733
FUE_21_0022;ZV;BARAJAS;ARROYOMOLINO, 8;ARROYO DEL TESORO;450610,5;4480558,56;ETRS89 / UTM  Zona 30N;ago.-22;-3.5826536;40.4742415
FUE_21_0023;ZV;BARAJAS;ALAR DEL REY, 48;ARROYO DEL TESORO;450511,6578;4480539,118;ETRS89 / UTM  Zona 30N;ago.-22;-3.583818;40.4740605
