identificador,matricula,distrito,barrio,calle,num_finca,location
http://www.group10.org/pl/resource/ParkingMeter/PM307430004,307430004,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1652,38,http://www.group10.org/pl/resource/Location/L32410
http://www.group10.org/pl/resource/ParkingMeter/PM307430005,307430005,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1652,46,http://www.group10.org/pl/resource/Location/L32411
http://www.group10.org/pl/resource/ParkingMeter/PM307430063,307430063,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1685,9,http://www.group10.org/pl/resource/Location/L32412
http://www.group10.org/pl/resource/ParkingMeter/PM307430064,307430064,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1685,16,http://www.group10.org/pl/resource/Location/L32413
http://www.group10.org/pl/resource/ParkingMeter/PM307430019,307430019,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1686,20,http://www.group10.org/pl/resource/Location/L32414
http://www.group10.org/pl/resource/ParkingMeter/PM307430011,307430011,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1686,32,http://www.group10.org/pl/resource/Location/L32415
http://www.group10.org/pl/resource/ParkingMeter/PM307430042,307430042,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1686,4 B,http://www.group10.org/pl/resource/Location/L32416
http://www.group10.org/pl/resource/ParkingMeter/PM307430030,307430030,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1686,7,http://www.group10.org/pl/resource/Location/L32417
http://www.group10.org/pl/resource/ParkingMeter/PM307430024,307430024,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1687,8,http://www.group10.org/pl/resource/Location/L32418
http://www.group10.org/pl/resource/ParkingMeter/PM307430013,307430013,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1687,16,http://www.group10.org/pl/resource/Location/L32419
http://www.group10.org/pl/resource/ParkingMeter/PM307430086,307430086,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1688,6,http://www.group10.org/pl/resource/Location/L32420
http://www.group10.org/pl/resource/ParkingMeter/PM307430082,307430082,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1688,17,http://www.group10.org/pl/resource/Location/L32421
http://www.group10.org/pl/resource/ParkingMeter/PM307430077,307430077,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1688,20,http://www.group10.org/pl/resource/Location/L32422
http://www.group10.org/pl/resource/ParkingMeter/PM307430071,307430071,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1688,31,http://www.group10.org/pl/resource/Location/L32423
http://www.group10.org/pl/resource/ParkingMeter/PM307430065,307430065,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1688,41,http://www.group10.org/pl/resource/Location/L32424
http://www.group10.org/pl/resource/ParkingMeter/PM307430059,307430059,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1688,47,http://www.group10.org/pl/resource/Location/L32425
http://www.group10.org/pl/resource/ParkingMeter/PM307430001,307430001,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1693,15,http://www.group10.org/pl/resource/Location/L32426
http://www.group10.org/pl/resource/ParkingMeter/PM307430014,307430014,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1693,4,http://www.group10.org/pl/resource/Location/L32427
http://www.group10.org/pl/resource/ParkingMeter/PM307430038,307430038,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1694,8,http://www.group10.org/pl/resource/Location/L32428
http://www.group10.org/pl/resource/ParkingMeter/PM307430037,307430037,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1694,11,http://www.group10.org/pl/resource/Location/L32429
http://www.group10.org/pl/resource/ParkingMeter/PM307430036,307430036,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1694,19,http://www.group10.org/pl/resource/Location/L32430
http://www.group10.org/pl/resource/ParkingMeter/PM307430035,307430035,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1694,25,http://www.group10.org/pl/resource/Location/L32431
http://www.group10.org/pl/resource/ParkingMeter/PM307430045,307430045,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1694,34,http://www.group10.org/pl/resource/Location/L32432
http://www.group10.org/pl/resource/ParkingMeter/PM307430034,307430034,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1694,37,http://www.group10.org/pl/resource/Location/L32433
http://www.group10.org/pl/resource/ParkingMeter/PM307430074,307430074,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1666,8,http://www.group10.org/pl/resource/Location/L32435
http://www.group10.org/pl/resource/ParkingMeter/PM307430039,307430039,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1666,46,http://www.group10.org/pl/resource/Location/L32436
http://www.group10.org/pl/resource/ParkingMeter/PM307430028,307430028,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1670,44,http://www.group10.org/pl/resource/Location/L32437
http://www.group10.org/pl/resource/ParkingMeter/PM307430025,307430025,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1670,60,http://www.group10.org/pl/resource/Location/L32438
http://www.group10.org/pl/resource/ParkingMeter/PM307430023,307430023,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1670,70,http://www.group10.org/pl/resource/Location/L32439
http://www.group10.org/pl/resource/ParkingMeter/PM307430006,307430006,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1695,14,http://www.group10.org/pl/resource/Location/L32440
http://www.group10.org/pl/resource/ParkingMeter/PM307430080,307430080,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1696,12,http://www.group10.org/pl/resource/Location/L32441
http://www.group10.org/pl/resource/ParkingMeter/PM307430066,307430066,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1696,23,http://www.group10.org/pl/resource/Location/L32442
http://www.group10.org/pl/resource/ParkingMeter/PM307430050,307430050,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1696,40,http://www.group10.org/pl/resource/Location/L32443
http://www.group10.org/pl/resource/ParkingMeter/PM307430041,307430041,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1696,43,http://www.group10.org/pl/resource/Location/L32444
http://www.group10.org/pl/resource/ParkingMeter/PM307430021,307430021,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1696,53,http://www.group10.org/pl/resource/Location/L32445
http://www.group10.org/pl/resource/ParkingMeter/PM307430009,307430009,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1696,71,http://www.group10.org/pl/resource/Location/L32446
http://www.group10.org/pl/resource/ParkingMeter/PM307430070,307430070,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1697,7,http://www.group10.org/pl/resource/Location/L32447
http://www.group10.org/pl/resource/ParkingMeter/PM307430069,307430069,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1697,23,http://www.group10.org/pl/resource/Location/L32448
http://www.group10.org/pl/resource/ParkingMeter/PM307430072,307430072,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-04,http://www.group10.org/pl/resource/Street/S1697,32,http://www.group10.org/pl/resource/Location/L32449
http://www.group10.org/pl/resource/ParkingMeter/PM107530097,107530097,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1698,5,http://www.group10.org/pl/resource/Location/L32450
http://www.group10.org/pl/resource/ParkingMeter/PM107530102,107530102,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1698,13,http://www.group10.org/pl/resource/Location/L32451
http://www.group10.org/pl/resource/ParkingMeter/PM107530104,107530104,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1698,25,http://www.group10.org/pl/resource/Location/L32452
http://www.group10.org/pl/resource/ParkingMeter/PM107530126,107530126,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1699,3,http://www.group10.org/pl/resource/Location/L32453
http://www.group10.org/pl/resource/ParkingMeter/PM107530135,107530135,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1699,24,http://www.group10.org/pl/resource/Location/L32454
http://www.group10.org/pl/resource/ParkingMeter/PM107530119,107530119,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1674,48,http://www.group10.org/pl/resource/Location/L32456
http://www.group10.org/pl/resource/ParkingMeter/PM107530112,107530112,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1674,61,http://www.group10.org/pl/resource/Location/L32457
http://www.group10.org/pl/resource/ParkingMeter/PM107530140,107530140,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1674,101,http://www.group10.org/pl/resource/Location/L32458
http://www.group10.org/pl/resource/ParkingMeter/PM107530086,107530086,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1624,42,http://www.group10.org/pl/resource/Location/L32459
http://www.group10.org/pl/resource/ParkingMeter/PM107530085,107530085,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1624,49,http://www.group10.org/pl/resource/Location/L32460
http://www.group10.org/pl/resource/ParkingMeter/PM107530089,107530089,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1624,53,http://www.group10.org/pl/resource/Location/L32461
http://www.group10.org/pl/resource/ParkingMeter/PM107530096,107530096,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1624,54,http://www.group10.org/pl/resource/Location/L32462
http://www.group10.org/pl/resource/ParkingMeter/PM107530099,107530099,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1624,64,http://www.group10.org/pl/resource/Location/L32463
http://www.group10.org/pl/resource/ParkingMeter/PM107530137,107530137,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1624,86,http://www.group10.org/pl/resource/Location/L32464
http://www.group10.org/pl/resource/ParkingMeter/PM107530110,107530110,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1700,1,http://www.group10.org/pl/resource/Location/L32465
http://www.group10.org/pl/resource/ParkingMeter/PM107530109,107530109,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1700,16,http://www.group10.org/pl/resource/Location/L32466
http://www.group10.org/pl/resource/ParkingMeter/PM107530108,107530108,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1700,28,http://www.group10.org/pl/resource/Location/L32467
http://www.group10.org/pl/resource/ParkingMeter/PM107530107,107530107,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1700,42,http://www.group10.org/pl/resource/Location/L32468
http://www.group10.org/pl/resource/ParkingMeter/PM107530105,107530105,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1700,64,http://www.group10.org/pl/resource/Location/L32469
http://www.group10.org/pl/resource/ParkingMeter/PM107530142,107530142,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1701,14,http://www.group10.org/pl/resource/Location/L32470
http://www.group10.org/pl/resource/ParkingMeter/PM107530098,107530098,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1701,16,http://www.group10.org/pl/resource/Location/L32471
http://www.group10.org/pl/resource/ParkingMeter/PM107530127,107530127,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1701,41,http://www.group10.org/pl/resource/Location/L32472
http://www.group10.org/pl/resource/ParkingMeter/PM107530123,107530123,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1701,65,http://www.group10.org/pl/resource/Location/L32473
http://www.group10.org/pl/resource/ParkingMeter/PM107530113,107530113,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1703,28,http://www.group10.org/pl/resource/Location/L32474
http://www.group10.org/pl/resource/ParkingMeter/PM107530115,107530115,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1703,45,http://www.group10.org/pl/resource/Location/L32475
http://www.group10.org/pl/resource/ParkingMeter/PM107530106,107530106,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1680,53,http://www.group10.org/pl/resource/Location/L32476
http://www.group10.org/pl/resource/ParkingMeter/PM107530114,107530114,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1680,57,http://www.group10.org/pl/resource/Location/L32477
http://www.group10.org/pl/resource/ParkingMeter/PM107530117,107530117,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1680,82,http://www.group10.org/pl/resource/Location/L32478
http://www.group10.org/pl/resource/ParkingMeter/PM107530077,107530077,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1652,4,http://www.group10.org/pl/resource/Location/L32479
http://www.group10.org/pl/resource/ParkingMeter/PM107530078,107530078,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1652,7,http://www.group10.org/pl/resource/Location/L32480
http://www.group10.org/pl/resource/ParkingMeter/PM107530079,107530079,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1652,17,http://www.group10.org/pl/resource/Location/L32481
http://www.group10.org/pl/resource/ParkingMeter/PM107530081,107530081,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1652,39,http://www.group10.org/pl/resource/Location/L32482
http://www.group10.org/pl/resource/ParkingMeter/PM107530082,107530082,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1652,45,http://www.group10.org/pl/resource/Location/L32483
http://www.group10.org/pl/resource/ParkingMeter/PM107530083,107530083,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1652,55,http://www.group10.org/pl/resource/Location/L32484
http://www.group10.org/pl/resource/ParkingMeter/PM107530100,107530100,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1705,10,http://www.group10.org/pl/resource/Location/L32485
http://www.group10.org/pl/resource/ParkingMeter/PM107530131,107530131,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1705,14,http://www.group10.org/pl/resource/Location/L32486
http://www.group10.org/pl/resource/ParkingMeter/PM107530130,107530130,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1705,28,http://www.group10.org/pl/resource/Location/L32487
http://www.group10.org/pl/resource/ParkingMeter/PM107530101,107530101,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1705,29,http://www.group10.org/pl/resource/Location/L32488
http://www.group10.org/pl/resource/ParkingMeter/PM107530129,107530129,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1705,53,http://www.group10.org/pl/resource/Location/L32489
http://www.group10.org/pl/resource/ParkingMeter/PM107530128,107530128,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1705,58,http://www.group10.org/pl/resource/Location/L32490
http://www.group10.org/pl/resource/ParkingMeter/PM107530132,107530132,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1706,18,http://www.group10.org/pl/resource/Location/L32491
http://www.group10.org/pl/resource/ParkingMeter/PM107530103,107530103,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1707,3,http://www.group10.org/pl/resource/Location/L32492
http://www.group10.org/pl/resource/ParkingMeter/PM107530136,107530136,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1707,5,http://www.group10.org/pl/resource/Location/L32493
http://www.group10.org/pl/resource/ParkingMeter/PM107530134,107530134,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1707,40,http://www.group10.org/pl/resource/Location/L32494
http://www.group10.org/pl/resource/ParkingMeter/PM107530133,107530133,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1707,54,http://www.group10.org/pl/resource/Location/L32495
http://www.group10.org/pl/resource/ParkingMeter/PM107530092,107530092,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1687,33,http://www.group10.org/pl/resource/Location/L32496
http://www.group10.org/pl/resource/ParkingMeter/PM107530124,107530124,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1687,43,http://www.group10.org/pl/resource/Location/L32497
http://www.group10.org/pl/resource/ParkingMeter/PM107530118,107530118,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1687,52,http://www.group10.org/pl/resource/Location/L32498
http://www.group10.org/pl/resource/ParkingMeter/PM107530141,107530141,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1687,82,http://www.group10.org/pl/resource/Location/L32499
http://www.group10.org/pl/resource/ParkingMeter/PM107530111,107530111,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1693,49,http://www.group10.org/pl/resource/Location/L32500
http://www.group10.org/pl/resource/ParkingMeter/PM107530125,107530125,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1693,66,http://www.group10.org/pl/resource/Location/L32502
http://www.group10.org/pl/resource/ParkingMeter/PM107530139,107530139,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1693,95,http://www.group10.org/pl/resource/Location/L32503
http://www.group10.org/pl/resource/ParkingMeter/PM107530122,107530122,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1708,12,http://www.group10.org/pl/resource/Location/L32504
http://www.group10.org/pl/resource/ParkingMeter/PM107530091,107530091,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1708,37,http://www.group10.org/pl/resource/Location/L32505
http://www.group10.org/pl/resource/ParkingMeter/PM107530116,107530116,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1709,1,http://www.group10.org/pl/resource/Location/L32506
http://www.group10.org/pl/resource/ParkingMeter/PM107530093,107530093,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1709,9,http://www.group10.org/pl/resource/Location/L32507
http://www.group10.org/pl/resource/ParkingMeter/PM107530094,107530094,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1709,3 B,http://www.group10.org/pl/resource/Location/L32508
http://www.group10.org/pl/resource/ParkingMeter/PM107530084,107530084,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1666,123,http://www.group10.org/pl/resource/Location/L32509
http://www.group10.org/pl/resource/ParkingMeter/PM107530088,107530088,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1666,124,http://www.group10.org/pl/resource/Location/L32510
http://www.group10.org/pl/resource/ParkingMeter/PM107530121,107530121,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1666,126,http://www.group10.org/pl/resource/Location/L32511
http://www.group10.org/pl/resource/ParkingMeter/PM107530095,107530095,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1666,135,http://www.group10.org/pl/resource/Location/L32512
http://www.group10.org/pl/resource/ParkingMeter/PM107530087,107530087,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1666,120 A,http://www.group10.org/pl/resource/Location/L32513
http://www.group10.org/pl/resource/ParkingMeter/PM107530138,107530138,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1710,2,http://www.group10.org/pl/resource/Location/L32514
http://www.group10.org/pl/resource/ParkingMeter/PM107530080,107530080,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-05,http://www.group10.org/pl/resource/Street/S1711,1,http://www.group10.org/pl/resource/Location/L32515
http://www.group10.org/pl/resource/ParkingMeter/PM107630067,107630067,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1712,2,http://www.group10.org/pl/resource/Location/L32516
http://www.group10.org/pl/resource/ParkingMeter/PM107630036,107630036,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1605,81,http://www.group10.org/pl/resource/Location/L32518
http://www.group10.org/pl/resource/ParkingMeter/PM107630008,107630008,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1714,4,http://www.group10.org/pl/resource/Location/L32519
http://www.group10.org/pl/resource/ParkingMeter/PM107631126,107631126,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1609,75,http://www.group10.org/pl/resource/Location/L32520
http://www.group10.org/pl/resource/ParkingMeter/PM107630005,107630005,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1715,1,http://www.group10.org/pl/resource/Location/L32521
http://www.group10.org/pl/resource/ParkingMeter/PM107630032,107630032,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1715,8,http://www.group10.org/pl/resource/Location/L32522
http://www.group10.org/pl/resource/ParkingMeter/PM107630042,107630042,http://www.group10.org/pl/resource/District/D07,http://www.group10.org/pl/resource/Neighborhood/N07-06,http://www.group10.org/pl/resource/Street/S1715,24,http://www.group10.org/pl/resource/Location/L32523
