gis_x;gis_y;distrito;barrio;calle;num_finca;color;bateria_linea;num_plazas
441350,16;4471279,7;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;4;077214010 Verde;Batería;10
441486,87;4471338,77;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;5;077214010 Verde;Batería;3
441555,41;4471368,11;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;7;043000255 Azul;Batería;10
441600,62;4471387,67;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;11;043000255 Azul;Batería;18
441523,09;4471344,42;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;12;077214010 Verde;Batería;3
441499,93;4471333,98;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;12;077214010 Verde;Batería;8
441653,91;4471407,45;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;13;077214010 Verde;Línea;3
441653,22;4471403,12;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;20;077214010 Verde;Línea;2
441705,41;4471452,63;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;29;077214010 Verde;Línea;6
441693,41;4471423,86;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;31;077214010 Verde;Línea;3
441696,22;4471421,32;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;32;077214010 Verde;Línea;3
441676,09;4471416,65;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;33;077214010 Verde;Línea;2
441674,53;4471412,37;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;33;077214010 Verde;Línea;4
441697,97;4471511,47;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;35;077214010 Verde;Línea;3
441701,66;4471483,96;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;35;077214010 Verde;Línea;5
441694,35;4471548,14;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;37;077214010 Verde;Línea;6
441380,42;4471292,55;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;1 C;077214010 Verde;Batería;8
441390,27;4471286,77;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;1 C;077214010 Verde;Batería;5
441369,22;4471277,43;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;1 C;077214010 Verde;Batería;6
441427,33;4471302,93;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;10 B;077214010 Verde;Batería;5
441442,27;4471309,08;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;10 B;077214010 Verde;Batería;6
441621,7;4471386,63;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;14 B;077214010 Verde;Batería;3
441578,8;4471368,33;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;14 D;077214010 Verde;Batería;25
441431,58;4471314,81;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;3 C;077214010 Verde;Batería;9
441456,55;4471315,19;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;3 I;077214010 Verde;Batería;6
441451,76;4471323,58;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;3 I;077214010 Verde;Batería;1
441511,66;4471349,44;02  ARGANZUELA;02-04 LEGAZPI;ANTRACITA, CALLE, DE LA;5 B;077214010 Verde;Batería;9
442379,4;4471645,3;02  ARGANZUELA;02-04 LEGAZPI;ARIEL, CALLE, DE;2;077214010 Verde;Línea;12
442356,03;4471637,3;02  ARGANZUELA;02-04 LEGAZPI;ARIEL, CALLE, DE;4;077214010 Verde;Línea;1
442289,7;4471569,87;02  ARGANZUELA;02-04 LEGAZPI;ARIEL, CALLE, DE;5;077214010 Verde;Línea;13
442275,25;4471567,84;02  ARGANZUELA;02-04 LEGAZPI;ARIEL, CALLE, DE;7;043000255 Azul;Batería;33
442382,68;4471659,28;02  ARGANZUELA;02-04 LEGAZPI;ARIEL, CALLE, DE;4 C;077214010 Verde;Línea;7
442215,01;4471517,48;02  ARGANZUELA;02-04 LEGAZPI;ARIEL, CALLE, DE;S/N;043000255 Azul;Batería;28
442220,02;4471511,33;02  ARGANZUELA;02-04 LEGAZPI;ARIEL, CALLE, DE;S/N;077214010 Verde;Línea;14
441267,98;4471510,23;02  ARGANZUELA;02-04 LEGAZPI;BOLIVAR, CALLE, DE;11;077214010 Verde;Línea;1
441362,57;4471551,08;02  ARGANZUELA;02-04 LEGAZPI;BOLIVAR, CALLE, DE;13 D;077214010 Verde;Línea;3
441251,66;4471503,73;02  ARGANZUELA;02-04 LEGAZPI;BOLIVAR, CALLE, DE;18 B;077214010 Verde;Línea;4
441327,49;4471535,72;02  ARGANZUELA;02-04 LEGAZPI;BOLIVAR, CALLE, DE;22 D;077214010 Verde;Línea;3
441314,28;4471530,58;02  ARGANZUELA;02-04 LEGAZPI;BOLIVAR, CALLE, DE;22 D;077214010 Verde;Línea;1
441400,53;4471567,22;02  ARGANZUELA;02-04 LEGAZPI;BOLIVAR, CALLE, DE;26 A;077214010 Verde;Línea;11
441232,36;4471495,6;02  ARGANZUELA;02-04 LEGAZPI;BOLIVAR, CALLE, DE;9 B;077214010 Verde;Línea;1
441543,78;4471597,27;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;2;077214010 Verde;Línea;2
441619,35;4471441,25;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;3;077214010 Verde;Línea;14
441636,43;4471323,81;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;5;077214010 Verde;Batería;13
441585,67;4471503,98;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;6;077214010 Verde;Línea;3
441622,99;4471263,08;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;9;077214010 Verde;Batería;5
441628,55;4471288,86;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;9;077214010 Verde;Batería;10
441625,61;4471298,28;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;12;043000255 Azul;Línea;9
441617,75;4471238,27;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;13;077214010 Verde;Batería;7
441616,43;4471257,05;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;14;043000255 Azul;Línea;5
441577,16;4471193,95;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;16;077214010 Verde;Batería;14
441556,66;4471180,95;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;16;043000255 Azul;Línea;1
441574,53;4471199,55;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;16;043000255 Azul;Línea;10
441518,7;4471141,59;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;18;043000255 Azul;Línea;10
441598,42;4471216;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;19;077214010 Verde;Batería;6
441475,84;4471097,72;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;22;077214010 Verde;Línea;4
441459,95;4471081,49;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;22;077214010 Verde;Línea;1
441451,22;4471072,64;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;26;077214010 Verde;Línea;1
441543,59;4471159,19;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;29;077214010 Verde;Batería;12
441441,74;4471051,41;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;30;077214010 Verde;Línea;13
441431,47;4471052,26;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;30;077214010 Verde;Línea;8
441512,12;4471126,89;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;31;077214010 Verde;Batería;8
441404,11;4471024,05;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;34;077214010 Verde;Línea;5
441484,83;4471095,94;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;35;077214010 Verde;Línea;9
441353,07;4470970,12;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;40;077214010 Verde;Línea;2
441342,41;4470970,94;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;40;077214010 Verde;Línea;5
441318,41;4470956,35;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;52;077214010 Verde;Línea;4
441327,49;4470955,14;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;52;077214010 Verde;Línea;5
441623,24;4471416,8;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;10 B;077214010 Verde;Línea;3
441613,69;4471438,49;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;10 D;077214010 Verde;Línea;4
441603,42;4471462,02;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;10 D;077214010 Verde;Línea;4
441557,26;4471565,77;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;4 B;077214010 Verde;Línea;9
441400,59;4471009,01;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;S/N;077214010 Verde;Línea;7
441647,54;4471366,74;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;S/N;077214010 Verde;Línea;8
441638,91;4471356,66;02  ARGANZUELA;02-04 LEGAZPI;BRONCE, CALLE, DEL;S/N;077214010 Verde;Línea;12
441551,72;4471319,46;02  ARGANZUELA;02-04 LEGAZPI;CROMO, CALLE, DEL;1;077214010 Verde;Batería;18
441568,03;4471283,29;02  ARGANZUELA;02-04 LEGAZPI;CROMO, CALLE, DEL;5;077214010 Verde;Batería;4
441572,17;4471273,49;02  ARGANZUELA;02-04 LEGAZPI;CROMO, CALLE, DEL;5;077214010 Verde;Batería;3
441583,84;4471235,87;02  ARGANZUELA;02-04 LEGAZPI;CROMO, CALLE, DEL;7;077214010 Verde;Línea;6
441590,48;4471231,69;02  ARGANZUELA;02-04 LEGAZPI;CROMO, CALLE, DEL;7;077214010 Verde;Batería;3
441554,09;4471304,78;02  ARGANZUELA;02-04 LEGAZPI;CROMO, CALLE, DEL;3 B;077214010 Verde;Línea;16
441004,65;4471068,87;02  ARGANZUELA;02-04 LEGAZPI;EL SOTO, CALLE, DE;1;077214010 Verde;Línea;1
441004,22;4471064,68;02  ARGANZUELA;02-04 LEGAZPI;EL SOTO, CALLE, DE;1;077214010 Verde;Línea;1
440991,16;4471066,88;02  ARGANZUELA;02-04 LEGAZPI;EL SOTO, CALLE, DE;1;043000255 Azul;Batería;18
441044,64;4471060,07;02  ARGANZUELA;02-04 LEGAZPI;EL SOTO, CALLE, DE;2;077214010 Verde;Línea;1
441033,46;4471065,68;02  ARGANZUELA;02-04 LEGAZPI;EL SOTO, CALLE, DE;2;077214010 Verde;Línea;3
441016,99;4471067,39;02  ARGANZUELA;02-04 LEGAZPI;EL SOTO, CALLE, DE;2;077214010 Verde;Línea;3
441016,2;4471063,35;02  ARGANZUELA;02-04 LEGAZPI;EL SOTO, CALLE, DE;2;077214010 Verde;Línea;3
441032,85;4471061,45;02  ARGANZUELA;02-04 LEGAZPI;EL SOTO, CALLE, DE;2;077214010 Verde;Línea;3
441164,41;4471450,72;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;200;043000255 Azul;Batería;6
441182,71;4471410,77;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;206;077214010 Verde;Batería;1
441207,6;4471352,89;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;208;043000255 Azul;Batería;6
441211,98;4471341,98;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;210;043000255 Azul;Batería;3
441223,28;4471315,54;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;214;043000255 Azul;Batería;10
441230,16;4471295,66;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;216;043000255 Azul;Línea;2
441292,21;4471152,27;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;228;043000255 Azul;Línea;14
441506,32;4470778,15;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;274;077214010 Verde;Línea;2
441432,25;4470752,91;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;282;077214010 Verde;Línea;1
441457,81;4470712,62;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;286;077214010 Verde;Línea;10
441512,21;4470715,65;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;292;077214010 Verde;Línea;9
441527,91;4470718,41;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;292;077214010 Verde;Línea;3
441514,82;4470768,01;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;296;077214010 Verde;Línea;2
441526,82;4470753,65;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;298;077214010 Verde;Línea;2
441441,59;4470715,14;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;300;077214010 Verde;Línea;5
441414,77;4470731,15;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;300;077214010 Verde;Línea;7
441469,58;4470698,22;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;306;077214010 Verde;Línea;4
441502,82;4470700,52;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;310;077214010 Verde;Línea;3
441518,36;4470710,45;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;312;077214010 Verde;Línea;1
441192,83;4471387,02;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;206 B;077214010 Verde;Batería;10
441200,54;4471370,12;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;206 C;077214010 Verde;Batería;3
441448,32;4470772,78;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;316 A;077214010 Verde;Línea;3
441456,82;4470783,23;02  ARGANZUELA;02-04 LEGAZPI;EMBAJADORES, CALLE, DE;316 A;077214010 Verde;Línea;2
441210,24;4470840,2;02  ARGANZUELA;02-04 LEGAZPI;ENRIQUE SIMONIS, CALLE, DE;23;077214010 Verde;Línea;4
441211,2;4470812,2;02  ARGANZUELA;02-04 LEGAZPI;ENRIQUE SIMONIS, CALLE, DE;27;077214010 Verde;Línea;2
442242,32;4471715,26;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;1:00 AM;077214010 Verde;Batería;34
442240,53;4471728,92;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;1:00 AM;077214010 Verde;Línea;13
442297,43;4471662,12;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;3;077214010 Verde;Línea;13
442359,65;4471574,33;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;5;077214010 Verde;Línea;2
442367,72;4471577,2;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;5;077214010 Verde;Línea;3
442291,54;4471656,52;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;6;077214010 Verde;Batería;26
442382,55;4471559,34;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;7;077214010 Verde;Línea;2
442376,4;4471554,22;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;22;077214010 Verde;Línea;2
442356,13;4471590,94;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;7 G;077214010 Verde;Línea;1
442414,23;4471509,71;02  ARGANZUELA;02-04 LEGAZPI;EROS, CALLE, DE;S/N;077214010 Verde;Línea;9
442287,66;4471706,41;02  ARGANZUELA;02-04 LEGAZPI;ESTRELLA HADAR, CALLE, DE LA;2;077214010 Verde;Línea;5
442289,81;4471717,21;02  ARGANZUELA;02-04 LEGAZPI;ESTRELLA HADAR, CALLE, DE LA;2;077214010 Verde;Línea;9
442320,44;4471733,95;02  ARGANZUELA;02-04 LEGAZPI;ESTRELLA HADAR, CALLE, DE LA;1 G;077214010 Verde;Línea;7
442315,31;4471739;02  ARGANZUELA;02-04 LEGAZPI;ESTRELLA HADAR, CALLE, DE LA;1 G;077214010 Verde;Línea;2
441161,53;4471240,55;02  ARGANZUELA;02-04 LEGAZPI;FRIGILIANA, CALLE, DE;2;077214010 Verde;Línea;4
441174,78;4471253,06;02  ARGANZUELA;02-04 LEGAZPI;FRIGILIANA, CALLE, DE;2;077214010 Verde;Línea;1
441146,76;4471226,55;02  ARGANZUELA;02-04 LEGAZPI;FRIGILIANA, CALLE, DE;2 D;077214010 Verde;Línea;1
441112,42;4471193,64;02  ARGANZUELA;02-04 LEGAZPI;FRIGILIANA, CALLE, DE;S/N;077214010 Verde;Línea;7
441309,84;4471510,03;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;4:00 AM;077214010 Verde;Línea;2
441316,64;4471510,59;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;4:00 AM;077214010 Verde;Línea;3
441425,14;4471246,17;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;6;043000255 Azul;Línea;15
441390,95;4471338,91;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;27;077214010 Verde;Línea;11
441382,2;4471343,41;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;27;077214010 Verde;Línea;14
441469,94;4471142,2;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;33;077214010 Verde;Línea;3
441476,75;4471126,07;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;33;077214010 Verde;Línea;2
441459,67;4471166,09;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;33;081209246 Alta Rotación;Línea;5
441319,69;4471487,06;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;4 B;077214010 Verde;Línea;4
441333,84;4471470,44;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;4 C;077214010 Verde;Línea;14
441337,92;4471446,03;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;4 D;077214010 Verde;Línea;3
441346,19;4471426,49;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;4 E;077214010 Verde;Línea;2
441377,03;4471370,96;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;6 B;077214010 Verde;Línea;3
441356,13;4471404,26;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;S/N;077214010 Verde;Línea;4
441360,04;4471409,75;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;S/N;077214010 Verde;Línea;3
441452,68;4471182,65;02  ARGANZUELA;02-04 LEGAZPI;HIERRO, CALLE, DEL;S/N;081209246 Alta Rotación;Línea;2
441263,75;4470864,66;02  ARGANZUELA;02-04 LEGAZPI;JOSE ANTONIO ZAPATA, CALLE, DE;3;077214010 Verde;Línea;1
441311,91;4470866,84;02  ARGANZUELA;02-04 LEGAZPI;JOSE ANTONIO ZAPATA, CALLE, DE;4;077214010 Verde;Línea;3
441286,94;4470865,66;02  ARGANZUELA;02-04 LEGAZPI;JOSE ANTONIO ZAPATA, CALLE, DE;5;077214010 Verde;Línea;6
441276,83;4470949,13;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;2:00 AM;077214010 Verde;Línea;2
441268,75;4470944,58;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;1;077214010 Verde;Línea;7
441250,94;4470948,25;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;3;077214010 Verde;Línea;3
441220,97;4470946,93;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;8;077214010 Verde;Línea;2
441190,28;4470945,34;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;14;077214010 Verde;Batería;15
441136,91;4470968,82;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;18;077214010 Verde;Línea;2
441118,13;4470988,92;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;18;077214010 Verde;Línea;4
441114,91;4470981,04;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;19;077214010 Verde;Línea;5
441129,7;4470964,92;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;19;077214010 Verde;Línea;2
441085,55;4471012,24;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;21;077214010 Verde;Línea;8
441080,02;4471029,85;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;36;077214010 Verde;Línea;2
441094,24;4471014,59;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;36;077214010 Verde;Línea;3
441104,03;4471004,32;02  ARGANZUELA;02-04 LEGAZPI;JULIAN RABANEDO, CALLE, DE;36;077214010 Verde;Línea;1
441507,27;4471247,05;02  ARGANZUELA;02-04 LEGAZPI;LITIO, CALLE, DEL;1;077214010 Verde;Línea;2
441486,71;4471295,04;02  ARGANZUELA;02-04 LEGAZPI;LITIO, CALLE, DEL;2;077214010 Verde;Línea;8
441489,2;4471276,1;02  ARGANZUELA;02-04 LEGAZPI;LITIO, CALLE, DEL;3;077214010 Verde;Línea;16
441499,57;4471264,9;02  ARGANZUELA;02-04 LEGAZPI;LITIO, CALLE, DEL;3;077214010 Verde;Línea;3
441005,59;4471185,42;02  ARGANZUELA;02-04 LEGAZPI;MAESTRO ARBOS, CALLE, DEL;13;043000255 Azul;Batería;32
440995,53;4471101,87;02  ARGANZUELA;02-04 LEGAZPI;MAESTRO ARBOS, CALLE, DEL;25;077214010 Verde;Batería;4
441071,72;4471390,82;02  ARGANZUELA;02-04 LEGAZPI;MANUEL ALEIXANDRE, CALLE, DE;2;077214010 Verde;Línea;2
441108,53;4471410,51;02  ARGANZUELA;02-04 LEGAZPI;MANUEL ALEIXANDRE, CALLE, DE;5;077214010 Verde;Línea;18
441094,73;4471400,9;02  ARGANZUELA;02-04 LEGAZPI;MANUEL ALEIXANDRE, CALLE, DE;6;077214010 Verde;Línea;4
441155,53;4471430,73;02  ARGANZUELA;02-04 LEGAZPI;MANUEL ALEIXANDRE, CALLE, DE;13;077214010 Verde;Línea;3
441139,15;4471419,86;02  ARGANZUELA;02-04 LEGAZPI;MANUEL ALEIXANDRE, CALLE, DE;14;077214010 Verde;Línea;10
441098,27;4470872,74;02  ARGANZUELA;02-04 LEGAZPI;MANZANARES, AVENIDA, DEL;S/N;043000255 Azul;Línea;4
442306,33;4471798,91;02  ARGANZUELA;02-04 LEGAZPI;MENDEZ ALVARO, CALLE, DE;70;077214010 Verde;Batería;2
442312,51;4471801,12;02  ARGANZUELA;02-04 LEGAZPI;MENDEZ ALVARO, CALLE, DE;70;077214010 Verde;Línea;2
442325,03;4471786,72;02  ARGANZUELA;02-04 LEGAZPI;MENDEZ ALVARO, CALLE, DE;72;077214010 Verde;Línea;3
442323,7;4471778,51;02  ARGANZUELA;02-04 LEGAZPI;MENDEZ ALVARO, CALLE, DE;72;077214010 Verde;Batería;8
442363,69;4471741,75;02  ARGANZUELA;02-04 LEGAZPI;MENDEZ ALVARO, CALLE, DE;74;077214010 Verde;Línea;7
442371,45;4471720,66;02  ARGANZUELA;02-04 LEGAZPI;MENDEZ ALVARO, CALLE, DE;74;077214010 Verde;Batería;25
442389,63;4471711,01;02  ARGANZUELA;02-04 LEGAZPI;MENDEZ ALVARO, CALLE, DE;S/N;077214010 Verde;Línea;7
442197,64;4471451,48;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;043000255 Azul;Línea;7
442116,91;4471609,44;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;043000255 Azul;Batería;3
442124,1;4471612,75;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;043000255 Azul;Batería;3
442130,87;4471615,97;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;043000255 Azul;Batería;3
442137,7;4471619,32;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;043000255 Azul;Batería;3
442144,42;4471622,18;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;043000255 Azul;Batería;3
442084,82;4471626,34;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;043000255 Azul;Línea;10
442126,83;4471606,17;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;043000255 Azul;Batería;2
442133,82;4471609,3;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;043000255 Azul;Batería;2
442140,81;4471612,72;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;043000255 Azul;Batería;2
442147,53;4471615,88;02  ARGANZUELA;02-04 LEGAZPI;MENESES, CALLE, DE;S/N;043000255 Azul;Batería;2
441099,77;4471349,44;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;7;043000255 Azul;Línea;7
441212,97;4471242,66;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;8;043000255 Azul;Línea;2
441120,67;4471333,75;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;9;043000255 Azul;Línea;1
441131,47;4471326,04;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;11;043000255 Azul;Línea;1
441148,1;4471290,35;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;11;043000255 Azul;Línea;10
441173,68;4471294,84;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;13;043000255 Azul;Línea;2
441161,36;4471303,99;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;13;043000255 Azul;Línea;4
441201,22;4471274,76;02  ARGANZUELA;02-04 LEGAZPI;MOLINO, PASEO, DEL;17;043000255 Azul;Línea;6
442284,95;4471511,43;02  ARGANZUELA;02-04 LEGAZPI;NEREIDA, CALLE, DE;1;077214010 Verde;Línea;14
442265,78;4471524,52;02  ARGANZUELA;02-04 LEGAZPI;NEREIDA, CALLE, DE;18;077214010 Verde;Línea;4
442280,68;4471506,91;02  ARGANZUELA;02-04 LEGAZPI;NEREIDA, CALLE, DE;18;077214010 Verde;Línea;2
442294,76;4471489,97;02  ARGANZUELA;02-04 LEGAZPI;NEREIDA, CALLE, DE;18;077214010 Verde;Línea;1
441098,01;4471291,43;02  ARGANZUELA;02-04 LEGAZPI;NERJA, CALLE, DE;1;077214010 Verde;Línea;6
