identificador,gis_x,gis_y
http://www.group10.org/pl/resource/Location/L24119,439006.68,4477439.81
http://www.group10.org/pl/resource/Location/L24120,439011.74,4477438.7
http://www.group10.org/pl/resource/Location/L24121,439368.32,4477470.82
http://www.group10.org/pl/resource/Location/L24122,440271.17,4477192.95
http://www.group10.org/pl/resource/Location/L24123,440263.91,4477202.35
http://www.group10.org/pl/resource/Location/L24124,440258.06,4477193.89
http://www.group10.org/pl/resource/Location/L24125,440241.22,4477204.09
http://www.group10.org/pl/resource/Location/L24126,440230.02,4477195.82
http://www.group10.org/pl/resource/Location/L24127,440219.97,4477205.65
http://www.group10.org/pl/resource/Location/L24128,440189.43,4477198.87
http://www.group10.org/pl/resource/Location/L24129,440189.43,4477207.74
http://www.group10.org/pl/resource/Location/L24130,440182.75,4477208.26
http://www.group10.org/pl/resource/Location/L24131,440060.61,4477546.16
http://www.group10.org/pl/resource/Location/L24132,440049.12,4477551.56
http://www.group10.org/pl/resource/Location/L24133,439199.45,4476828.25
http://www.group10.org/pl/resource/Location/L24134,439218.74,4476810.84
http://www.group10.org/pl/resource/Location/L24135,439209.15,4476836.64
http://www.group10.org/pl/resource/Location/L24136,439247.53,4476835.37
http://www.group10.org/pl/resource/Location/L24137,439222.63,4476844.3
http://www.group10.org/pl/resource/Location/L24138,439262.4,4476848.27
http://www.group10.org/pl/resource/Location/L24139,439234.16,4476854.3
http://www.group10.org/pl/resource/Location/L24140,439286.42,4476869.15
http://www.group10.org/pl/resource/Location/L24141,439252.53,4476870.24
http://www.group10.org/pl/resource/Location/L24142,439274.06,4476891.81
http://www.group10.org/pl/resource/Location/L24143,439260.09,4476876.77
http://www.group10.org/pl/resource/Location/L24144,439267.64,4476883.32
http://www.group10.org/pl/resource/Location/L24145,439333.82,4476910.52
http://www.group10.org/pl/resource/Location/L24146,439312.1,4476922.2
http://www.group10.org/pl/resource/Location/L24147,439345.13,4476950.85
http://www.group10.org/pl/resource/Location/L24148,439444.13,4477036.74
http://www.group10.org/pl/resource/Location/L24149,439475.23,4477063.69
http://www.group10.org/pl/resource/Location/L24150,439504.59,4477089.14
http://www.group10.org/pl/resource/Location/L24151,439506.43,4477060.22
http://www.group10.org/pl/resource/Location/L24152,439521.59,4477070.36
http://www.group10.org/pl/resource/Location/L24153,439512.3,4477065.31
http://www.group10.org/pl/resource/Location/L24154,439533.64,4477083.81
http://www.group10.org/pl/resource/Location/L24155,439527.91,4477078.82
http://www.group10.org/pl/resource/Location/L24156,439585.76,4477129.07
http://www.group10.org/pl/resource/Location/L24157,439833.07,4477370.28
http://www.group10.org/pl/resource/Location/L24158,439613.55,4477153.11
http://www.group10.org/pl/resource/Location/L24159,439679.32,4477210.1
http://www.group10.org/pl/resource/Location/L24160,439667.22,4477199.64
http://www.group10.org/pl/resource/Location/L24161,439703.01,4477230.63
http://www.group10.org/pl/resource/Location/L24162,439324.6,4476933.01
http://www.group10.org/pl/resource/Location/L24163,439391.03,4476990.6
http://www.group10.org/pl/resource/Location/L24164,439378.85,4476984.47
http://www.group10.org/pl/resource/Location/L24165,439630.52,4477167.83
http://www.group10.org/pl/resource/Location/L24166,439980.53,4477474.86
http://www.group10.org/pl/resource/Location/L24167,439936.99,4477458.44
http://www.group10.org/pl/resource/Location/L24168,439906.9,4477433.95
http://www.group10.org/pl/resource/Location/L24169,439950.15,4477469.26
http://www.group10.org/pl/resource/Location/L24170,439913.14,4477422.93
http://www.group10.org/pl/resource/Location/L24171,439917.37,4477420.59
http://www.group10.org/pl/resource/Location/L24172,439949.8,4477453.43
http://www.group10.org/pl/resource/Location/L24173,439953.21,4477451.57
http://www.group10.org/pl/resource/Location/L24174,439973.81,4477469.33
http://www.group10.org/pl/resource/Location/L24175,439784.16,4477338.5
http://www.group10.org/pl/resource/Location/L24176,439966.09,4477486.77
http://www.group10.org/pl/resource/Location/L24177,439841.6,4477340.72
http://www.group10.org/pl/resource/Location/L24178,439882.05,4477076.48
http://www.group10.org/pl/resource/Location/L24179,439900.1,4477070.79
http://www.group10.org/pl/resource/Location/L24180,439812.63,4477156.04
http://www.group10.org/pl/resource/Location/L24181,439816.41,4477167.08
http://www.group10.org/pl/resource/Location/L24182,439772.05,4477202.9
http://www.group10.org/pl/resource/Location/L24183,439780.73,4477208.22
http://www.group10.org/pl/resource/Location/L24184,439918.91,4477025.22
http://www.group10.org/pl/resource/Location/L24185,439938.39,4476969.36
http://www.group10.org/pl/resource/Location/L24186,439924.34,4477014.54
http://www.group10.org/pl/resource/Location/L24187,439932.54,4476993.01
http://www.group10.org/pl/resource/Location/L24188,439944.1,4476989.21
http://www.group10.org/pl/resource/Location/L24189,439023.18,4477373.58
http://www.group10.org/pl/resource/Location/L24190,439046.26,4477353.64
http://www.group10.org/pl/resource/Location/L24191,439039.69,4477351.08
http://www.group10.org/pl/resource/Location/L24192,439034.17,4477370.21
http://www.group10.org/pl/resource/Location/L24193,438996.25,4477410.28
http://www.group10.org/pl/resource/Location/L24194,439012.18,4477400.16
http://www.group10.org/pl/resource/Location/L24195,439006.6,4477396.14
http://www.group10.org/pl/resource/Location/L24196,439709.55,4477502
http://www.group10.org/pl/resource/Location/L24197,439706.89,4477491.82
http://www.group10.org/pl/resource/Location/L24198,439676.04,4477491.54
http://www.group10.org/pl/resource/Location/L24199,439685.21,4477484.95
http://www.group10.org/pl/resource/Location/L24200,439673.94,4477481.35
http://www.group10.org/pl/resource/Location/L24201,439615.32,4477475.48
http://www.group10.org/pl/resource/Location/L24202,439647.65,4477482.64
http://www.group10.org/pl/resource/Location/L24203,439639.85,4477470.71
http://www.group10.org/pl/resource/Location/L24204,439388.53,4477451.27
http://www.group10.org/pl/resource/Location/L24205,439388.09,4477443.94
http://www.group10.org/pl/resource/Location/L24206,439387.58,4477435.17
http://www.group10.org/pl/resource/Location/L24207,439378.12,4477445.04
http://www.group10.org/pl/resource/Location/L24208,439378.57,4477452.67
http://www.group10.org/pl/resource/Location/L24209,439377.42,4477432.64
http://www.group10.org/pl/resource/Location/L24210,439385.87,4477406.86
http://www.group10.org/pl/resource/Location/L24211,439376.55,4477417.32
http://www.group10.org/pl/resource/Location/L24212,439375.68,4477403.09
http://www.group10.org/pl/resource/Location/L24213,439382.72,4477350.66
http://www.group10.org/pl/resource/Location/L24214,439373.32,4477364.01
http://www.group10.org/pl/resource/Location/L24215,439375.99,4477309.08
http://www.group10.org/pl/resource/Location/L24216,439314.29,4477237.14
http://www.group10.org/pl/resource/Location/L24217,439372.28,4477348.28
http://www.group10.org/pl/resource/Location/L24218,439282.8,4477236.41
http://www.group10.org/pl/resource/Location/L24219,439296.18,4477241.73
http://www.group10.org/pl/resource/Location/L24220,439369.8,4477324.99
http://www.group10.org/pl/resource/Location/L24221,439273.09,4477224.67
http://www.group10.org/pl/resource/Location/L24222,439259.07,4477232.6
http://www.group10.org/pl/resource/Location/L24223,439170.16,4477224.99
http://www.group10.org/pl/resource/Location/L24224,439363.18,4477303.52
http://www.group10.org/pl/resource/Location/L24225,439355.84,4477289.27
http://www.group10.org/pl/resource/Location/L24226,439133.42,4477229.7
http://www.group10.org/pl/resource/Location/L24227,439114.89,4477232.03
http://www.group10.org/pl/resource/Location/L24228,439338.37,4477266.48
http://www.group10.org/pl/resource/Location/L24229,439311.93,4477246.56
http://www.group10.org/pl/resource/Location/L24230,439044.04,4477240.79
http://www.group10.org/pl/resource/Location/L24231,439234.35,4477229.72
http://www.group10.org/pl/resource/Location/L24232,439220.84,4477219.4
http://www.group10.org/pl/resource/Location/L24233,439195.55,4477231.75
http://www.group10.org/pl/resource/Location/L24234,439145.48,4477238.35
http://www.group10.org/pl/resource/Location/L24235,439161.11,4477236.33
http://www.group10.org/pl/resource/Location/L24236,439126.24,4477240.75
http://www.group10.org/pl/resource/Location/L24237,439094.11,4477244.64
http://www.group10.org/pl/resource/Location/L24238,439040.07,4477251.46
http://www.group10.org/pl/resource/Location/L24239,439003.25,4477256.2
http://www.group10.org/pl/resource/Location/L24240,439927.5,4476740.43
http://www.group10.org/pl/resource/Location/L24241,439929.48,4476768.55
http://www.group10.org/pl/resource/Location/L24242,439930.41,4476781.43
http://www.group10.org/pl/resource/Location/L24243,439928.92,4476799.46
http://www.group10.org/pl/resource/Location/L24244,439932.75,4476814.67
http://www.group10.org/pl/resource/Location/L24245,439931.1,4476823.54
http://www.group10.org/pl/resource/Location/L24246,439937.03,4476875.66
http://www.group10.org/pl/resource/Location/L24247,439954.84,4476772.99
http://www.group10.org/pl/resource/Location/L24248,439983.86,4476777.44
http://www.group10.org/pl/resource/Location/L24249,439968.22,4476778.48
http://www.group10.org/pl/resource/Location/L24250,439991.57,4476776.96
http://www.group10.org/pl/resource/Location/L24251,439982.43,4476771.06
http://www.group10.org/pl/resource/Location/L24252,439131.43,4477477.32
http://www.group10.org/pl/resource/Location/L24253,439105.56,4477477.98
http://www.group10.org/pl/resource/Location/L24254,439100.76,4477478.91
http://www.group10.org/pl/resource/Location/L24255,439099.97,4477471.32
http://www.group10.org/pl/resource/Location/L24256,439162.41,4477476.63
http://www.group10.org/pl/resource/Location/L24257,439163.48,4477484.14
http://www.group10.org/pl/resource/Location/L24258,439129.92,4477469.79
http://www.group10.org/pl/resource/Location/L24259,439067.18,4477483.94
http://www.group10.org/pl/resource/Location/L24260,439069.96,4477490.75
http://www.group10.org/pl/resource/Location/L24261,439095.45,4477472.67
http://www.group10.org/pl/resource/Location/L24262,439060.98,4477283.88
http://www.group10.org/pl/resource/Location/L24263,439068.08,4477283.09
http://www.group10.org/pl/resource/Location/L24264,439070.85,4477317.98
http://www.group10.org/pl/resource/Location/L24265,440273.18,4477435.3
http://www.group10.org/pl/resource/Location/L24266,440278.48,4477434.92
http://www.group10.org/pl/resource/Location/L24267,440086.08,4481110.38
http://www.group10.org/pl/resource/Location/L24268,440068.92,4481096.98
http://www.group10.org/pl/resource/Location/L24269,440076.49,4481091.62
http://www.group10.org/pl/resource/Location/L24270,440074.77,4481079.59
http://www.group10.org/pl/resource/Location/L24271,440074.83,4481082.67
http://www.group10.org/pl/resource/Location/L24272,440090.79,4481086.14
http://www.group10.org/pl/resource/Location/L24273,440107.55,4481072.74
http://www.group10.org/pl/resource/Location/L24274,440109.85,4481060.88
http://www.group10.org/pl/resource/Location/L24275,440112.27,4481102.68
http://www.group10.org/pl/resource/Location/L24276,440124.54,4481104.96
http://www.group10.org/pl/resource/Location/L24277,440136.89,4481124.14
http://www.group10.org/pl/resource/Location/L24278,440129.21,4481112.84
http://www.group10.org/pl/resource/Location/L24279,440142.16,4481110.13
http://www.group10.org/pl/resource/Location/L24280,440140.88,4481115.34
http://www.group10.org/pl/resource/Location/L24281,440134.79,4481098.42
http://www.group10.org/pl/resource/Location/L24282,440136.79,4481092.33
http://www.group10.org/pl/resource/Location/L24283,440138.02,4481084.6
http://www.group10.org/pl/resource/Location/L24284,440111.76,4481058.66
http://www.group10.org/pl/resource/Location/L24285,440130.88,4481060.42
http://www.group10.org/pl/resource/Location/L24286,440113.86,4481049.6
http://www.group10.org/pl/resource/Location/L24287,440111.64,4481033.59
http://www.group10.org/pl/resource/Location/L24288,440113.48,4481046.66
http://www.group10.org/pl/resource/Location/L24289,440124.5,4481037.18
http://www.group10.org/pl/resource/Location/L24290,440093.68,4481050.34
http://www.group10.org/pl/resource/Location/L24291,440076.35,4481068.92
http://www.group10.org/pl/resource/Location/L24292,440052.88,4481083.81
http://www.group10.org/pl/resource/Location/L24293,440061.24,4481092.03
http://www.group10.org/pl/resource/Location/L24294,440021.55,4481077.89
http://www.group10.org/pl/resource/Location/L24295,440057.65,4481104.15
http://www.group10.org/pl/resource/Location/L24296,439480.39,4480310.51
http://www.group10.org/pl/resource/Location/L24297,439489.13,4480346.91
http://www.group10.org/pl/resource/Location/L24298,439500.11,4480330.41
http://www.group10.org/pl/resource/Location/L24299,439509.18,4480322.4
http://www.group10.org/pl/resource/Location/L24300,439517.44,4480335.2
http://www.group10.org/pl/resource/Location/L24301,439543.47,4480329.66
http://www.group10.org/pl/resource/Location/L24302,439552.72,4480320.4
http://www.group10.org/pl/resource/Location/L24303,439566.8,4480325.61
http://www.group10.org/pl/resource/Location/L24304,439527.57,4480342.63
http://www.group10.org/pl/resource/Location/L24305,439574.91,4480352.56
http://www.group10.org/pl/resource/Location/L24306,439566,4480359.75
http://www.group10.org/pl/resource/Location/L24307,439562.99,4480354.86
http://www.group10.org/pl/resource/Location/L24308,439518.73,4480312.53
http://www.group10.org/pl/resource/Location/L24309,439573.55,4480364.63
http://www.group10.org/pl/resource/Location/L24310,439579.66,4480370.29
http://www.group10.org/pl/resource/Location/L24311,439637.37,4480441.88
http://www.group10.org/pl/resource/Location/L24312,439606.13,4480418.19
http://www.group10.org/pl/resource/Location/L24313,439639.73,4480460.34
http://www.group10.org/pl/resource/Location/L24314,439647.24,4480477.71
http://www.group10.org/pl/resource/Location/L24315,439620.46,4480447.97
http://www.group10.org/pl/resource/Location/L24316,439616.68,4480436.91
http://www.group10.org/pl/resource/Location/L24317,439651.99,4480500.7
http://www.group10.org/pl/resource/Location/L24318,439637.11,4480494.74
http://www.group10.org/pl/resource/Location/L24319,439638.29,4480514.37
http://www.group10.org/pl/resource/Location/L24320,439625.27,4480504.38
http://www.group10.org/pl/resource/Location/L24321,439635.85,4480499.93
http://www.group10.org/pl/resource/Location/L24322,439672.52,4480553.24
http://www.group10.org/pl/resource/Location/L24323,439655.07,4480552.93
http://www.group10.org/pl/resource/Location/L24324,439679.06,4480571.96
http://www.group10.org/pl/resource/Location/L24325,439689.41,4480601.15
http://www.group10.org/pl/resource/Location/L24326,439671.74,4480599.99
http://www.group10.org/pl/resource/Location/L24327,439697.9,4480625.09
http://www.group10.org/pl/resource/Location/L24328,439708.13,4480660.05
http://www.group10.org/pl/resource/Location/L24329,439705.71,4480647.14
http://www.group10.org/pl/resource/Location/L24330,439702.43,4480637.83
http://www.group10.org/pl/resource/Location/L24331,439684.62,4480636.22
http://www.group10.org/pl/resource/Location/L24332,439688.43,4480647.01
http://www.group10.org/pl/resource/Location/L24333,439708.07,4480699.53
http://www.group10.org/pl/resource/Location/L24334,439708.34,4480796.16
http://www.group10.org/pl/resource/Location/L24335,439689.96,4480804.48
http://www.group10.org/pl/resource/Location/L24336,439694.38,4480835.19
http://www.group10.org/pl/resource/Location/L24337,439688.44,4480856.99
http://www.group10.org/pl/resource/Location/L24338,439676.64,4480854.61
http://www.group10.org/pl/resource/Location/L24339,439687.69,4480879.79
http://www.group10.org/pl/resource/Location/L24340,439668.57,4480885.92
http://www.group10.org/pl/resource/Location/L24341,439680.63,4480906.37
http://www.group10.org/pl/resource/Location/L24342,439683.61,4480895.09
http://www.group10.org/pl/resource/Location/L24343,439656.62,4480931.29
http://www.group10.org/pl/resource/Location/L24344,439651.15,4480952.87
http://www.group10.org/pl/resource/Location/L24345,439683.96,4480931.62
http://www.group10.org/pl/resource/Location/L24346,439663.86,4480952.17
http://www.group10.org/pl/resource/Location/L24347,439673.83,4480927.92
http://www.group10.org/pl/resource/Location/L24348,439643.02,4480983.69
http://www.group10.org/pl/resource/Location/L24349,439658.57,4480980.16
http://www.group10.org/pl/resource/Location/L24350,439635.04,4480999.07
http://www.group10.org/pl/resource/Location/L24351,439654.26,4480996.63
http://www.group10.org/pl/resource/Location/L24352,439603.18,4481119.75
http://www.group10.org/pl/resource/Location/L24353,439606.8,4481105.94
http://www.group10.org/pl/resource/Location/L24354,439578.81,4481403.4
http://www.group10.org/pl/resource/Location/L24355,439617.36,4481145.02
http://www.group10.org/pl/resource/Location/L24356,439598.54,4481137.74
http://www.group10.org/pl/resource/Location/L24357,439566.6,4481436.82
http://www.group10.org/pl/resource/Location/L24358,439562.34,4481433.64
http://www.group10.org/pl/resource/Location/L24359,439593.34,4481157.52
http://www.group10.org/pl/resource/Location/L24360,439553.13,4481473.27
http://www.group10.org/pl/resource/Location/L24361,439699.76,4480671.18
http://www.group10.org/pl/resource/Location/L24362,439707.07,4480739.99
http://www.group10.org/pl/resource/Location/L24363,439609.59,4480954.73
http://www.group10.org/pl/resource/Location/L24364,439619.81,4480949.11
http://www.group10.org/pl/resource/Location/L24365,439619.92,4480939.25
http://www.group10.org/pl/resource/Location/L24366,439722.57,4480742.37
http://www.group10.org/pl/resource/Location/L24367,439634.7,4481079.07
http://www.group10.org/pl/resource/Location/L24368,440242.57,4480977.43
http://www.group10.org/pl/resource/Location/L24369,440254.49,4481008.72
http://www.group10.org/pl/resource/Location/L24370,440257.88,4480998.1
http://www.group10.org/pl/resource/Location/L24371,440257.71,4480994.86
http://www.group10.org/pl/resource/Location/L24372,440275.75,4481002.17
http://www.group10.org/pl/resource/Location/L24373,440281.11,4480981.77
http://www.group10.org/pl/resource/Location/L24374,440268.33,4480971.92
http://www.group10.org/pl/resource/Location/L24375,440260.45,4480984.96
http://www.group10.org/pl/resource/Location/L24376,440261.88,4480982.73
http://www.group10.org/pl/resource/Location/L24377,440245.64,4480949.3
http://www.group10.org/pl/resource/Location/L24378,439427.91,4480391.27
http://www.group10.org/pl/resource/Location/L24379,439455.61,4480379.54
http://www.group10.org/pl/resource/Location/L24380,439435.11,4480378.57
http://www.group10.org/pl/resource/Location/L24381,439440.63,4480391.87
http://www.group10.org/pl/resource/Location/L24382,439452.59,4480392.43
http://www.group10.org/pl/resource/Location/L24383,439516.25,4480359.13
http://www.group10.org/pl/resource/Location/L24384,439530.96,4480362.16
http://www.group10.org/pl/resource/Location/L24385,439465.65,4480393.04
http://www.group10.org/pl/resource/Location/L24386,439479,4480380.75
http://www.group10.org/pl/resource/Location/L24387,439478.68,4480393.65
http://www.group10.org/pl/resource/Location/L24388,439491.65,4480394.26
http://www.group10.org/pl/resource/Location/L24389,439505.32,4480416.56
http://www.group10.org/pl/resource/Location/L24390,439505.11,4480394.85
http://www.group10.org/pl/resource/Location/L24391,439501.05,4480381.06
http://www.group10.org/pl/resource/Location/L24392,439517.96,4480395.44
http://www.group10.org/pl/resource/Location/L24393,439551.1,4480426.45
http://www.group10.org/pl/resource/Location/L24394,439504.43,4480431.98
http://www.group10.org/pl/resource/Location/L24395,439556,4480445.02
http://www.group10.org/pl/resource/Location/L24396,439584.68,4480442.24
http://www.group10.org/pl/resource/Location/L24397,439591.7,4480413.71
http://www.group10.org/pl/resource/Location/L24398,439605.25,4480436.89
http://www.group10.org/pl/resource/Location/L24399,439561.37,4480368.2
http://www.group10.org/pl/resource/Location/L24400,439584.36,4480448.5
http://www.group10.org/pl/resource/Location/L24401,439745.24,4480479.98
http://www.group10.org/pl/resource/Location/L24402,439744.54,4480464.05
http://www.group10.org/pl/resource/Location/L24403,439787.49,4480466.91
http://www.group10.org/pl/resource/Location/L24404,439782.02,4480447.8
http://www.group10.org/pl/resource/Location/L24405,439718.28,4480428.32
http://www.group10.org/pl/resource/Location/L24406,439792.83,4480482.04
http://www.group10.org/pl/resource/Location/L24407,439717.13,4480453.53
http://www.group10.org/pl/resource/Location/L24408,439691.01,4480493.69
http://www.group10.org/pl/resource/Location/L24409,439705.74,4480493.79
http://www.group10.org/pl/resource/Location/L24410,439776.66,4480476.42
http://www.group10.org/pl/resource/Location/L24411,439767.1,4480463.37
http://www.group10.org/pl/resource/Location/L24412,439603.81,4480523.8
http://www.group10.org/pl/resource/Location/L24413,439589.42,4480532.26
http://www.group10.org/pl/resource/Location/L24414,439600.42,4480532.68
http://www.group10.org/pl/resource/Location/L24415,439571.65,4480541.03
http://www.group10.org/pl/resource/Location/L24416,439734.48,4480520.56
http://www.group10.org/pl/resource/Location/L24417,439546.12,4480528.97
http://www.group10.org/pl/resource/Location/L24418,439722.24,4480517.57
http://www.group10.org/pl/resource/Location/L24419,439689.18,4480521.88
http://www.group10.org/pl/resource/Location/L24420,439706.48,4480509.55
http://www.group10.org/pl/resource/Location/L24421,439700.23,4480514.45
http://www.group10.org/pl/resource/Location/L24422,439711.4,4480505.52
http://www.group10.org/pl/resource/Location/L24423,439690.05,4480506.18
http://www.group10.org/pl/resource/Location/L24424,439483.68,4480513.85
http://www.group10.org/pl/resource/Location/L24425,439494.98,4480526.44
http://www.group10.org/pl/resource/Location/L24426,439459.88,4480524.93
http://www.group10.org/pl/resource/Location/L24427,439451.66,4480540.36
http://www.group10.org/pl/resource/Location/L24428,439541.18,4480539.77
http://www.group10.org/pl/resource/Location/L24429,439413.67,4480532.41
http://www.group10.org/pl/resource/Location/L24430,439414.07,4480522.62
http://www.group10.org/pl/resource/Location/L24431,439620.78,4480529.58
http://www.group10.org/pl/resource/Location/L24432,439634.27,4480540.08
http://www.group10.org/pl/resource/Location/L24433,439611,4480542.61
http://www.group10.org/pl/resource/Location/L24434,439622.42,4480531.96
http://www.group10.org/pl/resource/Location/L24435,439584.34,4480543.1
http://www.group10.org/pl/resource/Location/L24436,439618.91,4480513.46
http://www.group10.org/pl/resource/Location/L24437,439638.99,4480526.81
http://www.group10.org/pl/resource/Location/L24438,439680.02,4480490.37
http://www.group10.org/pl/resource/Location/L24439,439671.94,4480516.93
http://www.group10.org/pl/resource/Location/L24440,439675.68,4480529.88
http://www.group10.org/pl/resource/Location/L24441,439623.82,4481457.52
http://www.group10.org/pl/resource/Location/L24442,439600.54,4481454.29
http://www.group10.org/pl/resource/Location/L24443,439632.94,4481488.92
http://www.group10.org/pl/resource/Location/L24444,439620.31,4481482.42
http://www.group10.org/pl/resource/Location/L24445,439639.21,4481497.51
http://www.group10.org/pl/resource/Location/L24446,439644.23,4481479.8
http://www.group10.org/pl/resource/Location/L24447,439630.64,4481487.07
http://www.group10.org/pl/resource/Location/L24448,439616.06,4481481.06
http://www.group10.org/pl/resource/Location/L24449,439607.25,4481478.36
http://www.group10.org/pl/resource/Location/L24450,439604.48,4481477.35
http://www.group10.org/pl/resource/Location/L24451,439584.61,4481494.59
http://www.group10.org/pl/resource/Location/L24452,440052.05,4480861.7
http://www.group10.org/pl/resource/Location/L24453,440019.57,4480914.13
http://www.group10.org/pl/resource/Location/L24454,440021.29,4480905.33
http://www.group10.org/pl/resource/Location/L24455,440014.94,4480878.84
http://www.group10.org/pl/resource/Location/L24456,440004.1,4480880.08
http://www.group10.org/pl/resource/Location/L24457,439997.65,4480920.22
http://www.group10.org/pl/resource/Location/L24458,440011.32,4480919.91
http://www.group10.org/pl/resource/Location/L24459,440008.9,4480926.61
http://www.group10.org/pl/resource/Location/L24460,440010.53,4480945.05
http://www.group10.org/pl/resource/Location/L24461,440014.01,4480936.61
http://www.group10.org/pl/resource/Location/L24462,440020.81,4480929.38
http://www.group10.org/pl/resource/Location/L24463,440022.41,4480923.23
http://www.group10.org/pl/resource/Location/L24464,440040.85,4480904.83
http://www.group10.org/pl/resource/Location/L24465,439556.22,4481245.98
http://www.group10.org/pl/resource/Location/L24466,439516.78,4481246.33
http://www.group10.org/pl/resource/Location/L24467,439505.48,4481226.32
http://www.group10.org/pl/resource/Location/L24468,439486.4,4481208.54
http://www.group10.org/pl/resource/Location/L24469,439490.29,4481220.43
http://www.group10.org/pl/resource/Location/L24470,439483.92,4481229.92
http://www.group10.org/pl/resource/Location/L24471,439468.07,4481221.88
http://www.group10.org/pl/resource/Location/L24472,439404.25,4481190.07
http://www.group10.org/pl/resource/Location/L24473,439410.62,4481179.81
http://www.group10.org/pl/resource/Location/L24474,439410.54,4481169.79
http://www.group10.org/pl/resource/Location/L24475,440401.64,4480678.48
http://www.group10.org/pl/resource/Location/L24476,440340.65,4480730.44
http://www.group10.org/pl/resource/Location/L24477,440348.66,4480700.27
http://www.group10.org/pl/resource/Location/L24478,440327.02,4480716.74
http://www.group10.org/pl/resource/Location/L24479,440331.05,4480701.84
http://www.group10.org/pl/resource/Location/L24480,440349.48,4480677.88
http://www.group10.org/pl/resource/Location/L24481,440334.18,4480690.2
http://www.group10.org/pl/resource/Location/L24482,440337.68,4480676.11
http://www.group10.org/pl/resource/Location/L24483,440327.9,4480654.73
http://www.group10.org/pl/resource/Location/L24484,440336.54,4480659.45
http://www.group10.org/pl/resource/Location/L24485,440313.16,4480657.31
http://www.group10.org/pl/resource/Location/L24486,440288.49,4480652.23
http://www.group10.org/pl/resource/Location/L24487,440318.66,4480643.02
http://www.group10.org/pl/resource/Location/L24488,440284.26,4480636.19
http://www.group10.org/pl/resource/Location/L24489,440272.57,4480644.39
http://www.group10.org/pl/resource/Location/L24490,440241.47,4480639.85
http://www.group10.org/pl/resource/Location/L24491,440257.68,4480632.18
http://www.group10.org/pl/resource/Location/L24492,440218.62,4480642.65
http://www.group10.org/pl/resource/Location/L24493,440226.58,4480643.62
http://www.group10.org/pl/resource/Location/L24494,440156.44,4480637.93
http://www.group10.org/pl/resource/Location/L24495,440200.93,4480635.48
http://www.group10.org/pl/resource/Location/L24496,440195.2,4480625.32
http://www.group10.org/pl/resource/Location/L24497,440147.89,4480622.56
http://www.group10.org/pl/resource/Location/L24498,440130.46,4480622.23
http://www.group10.org/pl/resource/Location/L24499,440051.96,4480623.33
http://www.group10.org/pl/resource/Location/L24500,440078.34,4480637.41
http://www.group10.org/pl/resource/Location/L24501,440082.5,4480622.44
http://www.group10.org/pl/resource/Location/L24502,440048.66,4480633.24
http://www.group10.org/pl/resource/Location/L24503,439823.2,4480648.49
http://www.group10.org/pl/resource/Location/L24504,439895.13,4480751.05
http://www.group10.org/pl/resource/Location/L24505,439906.54,4480741.83
http://www.group10.org/pl/resource/Location/L24506,440009.44,4480751.29
http://www.group10.org/pl/resource/Location/L24507,440026.91,4480749.61
http://www.group10.org/pl/resource/Location/L24508,440024.11,4480739.11
http://www.group10.org/pl/resource/Location/L24509,440093.65,4480799.95
http://www.group10.org/pl/resource/Location/L24510,440106.6,4480808.33
http://www.group10.org/pl/resource/Location/L24511,440373.52,4480671.02
http://www.group10.org/pl/resource/Location/L24512,440372.86,4480655.57
http://www.group10.org/pl/resource/Location/L24513,440361.99,4480662.91
http://www.group10.org/pl/resource/Location/L24514,440321.22,4480738.26
http://www.group10.org/pl/resource/Location/L24515,440181.16,4480639.49
http://www.group10.org/pl/resource/Location/L24516,439849.94,4480633.07
http://www.group10.org/pl/resource/Location/L24517,439849.8,4480659.09
http://www.group10.org/pl/resource/Location/L24518,439975.04,4480752.59
http://www.group10.org/pl/resource/Location/L24519,439833.66,4480676.99
http://www.group10.org/pl/resource/Location/L24520,439993.05,4480624.61
http://www.group10.org/pl/resource/Location/L24521,439966.86,4480635.07
http://www.group10.org/pl/resource/Location/L24522,440097.79,4480632.08
http://www.group10.org/pl/resource/Location/L24523,440333.64,4480757.25
http://www.group10.org/pl/resource/Location/L24524,439999.22,4480634.43
http://www.group10.org/pl/resource/Location/L24525,439918.76,4480636.24
http://www.group10.org/pl/resource/Location/L24526,439950.63,4480625.48
http://www.group10.org/pl/resource/Location/L24527,439912.06,4480626.25
http://www.group10.org/pl/resource/Location/L24528,439860.27,4480661.4
http://www.group10.org/pl/resource/Location/L24529,439843.74,4480703.99
http://www.group10.org/pl/resource/Location/L24530,440068.68,4480765.86
http://www.group10.org/pl/resource/Location/L24531,440072.32,4480756.36
http://www.group10.org/pl/resource/Location/L24532,439625.33,4481532.42
http://www.group10.org/pl/resource/Location/L24533,439843.72,4481573.64
http://www.group10.org/pl/resource/Location/L24534,439837.97,4481582.66
http://www.group10.org/pl/resource/Location/L24535,439678.04,4481529.53
http://www.group10.org/pl/resource/Location/L24536,439664.07,4481525.46
http://www.group10.org/pl/resource/Location/L24537,439714.31,4481554.04
http://www.group10.org/pl/resource/Location/L24538,439735.29,4481545.18
http://www.group10.org/pl/resource/Location/L24539,439753.93,4481560.62
http://www.group10.org/pl/resource/Location/L24540,439641.85,4481518.76
http://www.group10.org/pl/resource/Location/L24541,439656.11,4481523.08
http://www.group10.org/pl/resource/Location/L24542,439561.96,4481508.59
