identificador_x,matricula,gis_x,gis_y,distrito 1,barrio 1,calle,num_finca,identificador_y
http://www.group10.org/pl/resource/ParkingMeter/PM309210009,309210009,438779.7145,4475628.315,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DEL MARQUES DE URQUIJO,48,http://www.group10.org/pl/resource/Location/L33093
http://www.group10.org/pl/resource/ParkingMeter/PM309210038,309210038,439423.8933,4475173.237,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DE MARTIN DE LOS HEROS,15,http://www.group10.org/pl/resource/Location/L33094
http://www.group10.org/pl/resource/ParkingMeter/PM309210036,309210036,439132.9842,4475617.555,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DE MARTIN DE LOS HEROS,61,http://www.group10.org/pl/resource/Location/L33095
http://www.group10.org/pl/resource/ParkingMeter/PM309210035,309210035,439004.4718,4475808.568,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DE MARTIN DE LOS HEROS,79,http://www.group10.org/pl/resource/Location/L33096
http://www.group10.org/pl/resource/ParkingMeter/PM309210034,309210034,438944.5074,4475918.659,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DE MARTIN DE LOS HEROS,80,http://www.group10.org/pl/resource/Location/L33097
http://www.group10.org/pl/resource/ParkingMeter/PM309210013,309210013,439129.7436,4475224.545,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,PASEO DEL PINTOR ROSALES,6,http://www.group10.org/pl/resource/Location/L33098
http://www.group10.org/pl/resource/ParkingMeter/PM309210008,309210008,438697.4754,4475739.579,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,PASEO DEL PINTOR ROSALES,60,http://www.group10.org/pl/resource/Location/L33099
http://www.group10.org/pl/resource/ParkingMeter/PM309210007,309210007,438618.87,4475854.129,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,PASEO DEL PINTOR ROSALES,66,http://www.group10.org/pl/resource/Location/L33100
http://www.group10.org/pl/resource/ParkingMeter/PM309210047,309210047,439200.0296,4475860.221,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DE LA PRINCESA,61,http://www.group10.org/pl/resource/Location/L33101
http://www.group10.org/pl/resource/ParkingMeter/PM309210048,309210048,439324.6351,4475586.158,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DE QUINTANA,1,http://www.group10.org/pl/resource/Location/L33102
http://www.group10.org/pl/resource/ParkingMeter/PM309210058,309210058,439225.9251,4475547.803,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DE QUINTANA,8,http://www.group10.org/pl/resource/Location/L33103
http://www.group10.org/pl/resource/ParkingMeter/PM309210023,309210023,439063.9233,4475440.858,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DE QUINTANA,19,http://www.group10.org/pl/resource/Location/L33104
http://www.group10.org/pl/resource/ParkingMeter/PM309210057,309210057,438980.5515,4475393.922,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DE QUINTANA,31,http://www.group10.org/pl/resource/Location/L33105
http://www.group10.org/pl/resource/ParkingMeter/PM309210030,309210030,439190.6798,4475381.021,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DEL REY FRANCISCO,19,http://www.group10.org/pl/resource/Location/L33106
http://www.group10.org/pl/resource/ParkingMeter/PM309210059,309210059,439082.0544,4475308.051,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DEL REY FRANCISCO,29,http://www.group10.org/pl/resource/Location/L33107
http://www.group10.org/pl/resource/ParkingMeter/PM309210025,309210025,438819.5074,4475924.219,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DE ROMERO ROBLEDO,16,http://www.group10.org/pl/resource/Location/L33108
http://www.group10.org/pl/resource/ParkingMeter/PM309210046,309210046,439456.7417,4475243.701,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DEL TUTOR,1,http://www.group10.org/pl/resource/Location/L33109
http://www.group10.org/pl/resource/ParkingMeter/PM309210044,309210044,439316.5724,4475493.207,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DEL TUTOR,22,http://www.group10.org/pl/resource/Location/L33110
http://www.group10.org/pl/resource/ParkingMeter/PM309210043,309210043,439212.5296,4475661.874,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DEL TUTOR,36,http://www.group10.org/pl/resource/Location/L33111
http://www.group10.org/pl/resource/ParkingMeter/PM309210042,309210042,439112.1164,4475811.874,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-02,CALLE DEL TUTOR,48,http://www.group10.org/pl/resource/Location/L33112
http://www.group10.org/pl/resource/ParkingMeter/PM109330979,109330979,439295.1174,4478503.471,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE AJALVIR,2,http://www.group10.org/pl/resource/Location/L33114
http://www.group10.org/pl/resource/ParkingMeter/PM109330960,109330960,439713.0602,4477909.632,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE ALMANSA,78,http://www.group10.org/pl/resource/Location/L33115
http://www.group10.org/pl/resource/ParkingMeter/PM109330961,109330961,439721.5976,4477889.536,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE ALMANSA,79,http://www.group10.org/pl/resource/Location/L33116
http://www.group10.org/pl/resource/ParkingMeter/PM109330962,109330962,439600.9612,4477877.576,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE ALMANSA,91,http://www.group10.org/pl/resource/Location/L33117
http://www.group10.org/pl/resource/ParkingMeter/PM109330963,109330963,439400.1834,4477870.854,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE ALMANSA,104,http://www.group10.org/pl/resource/Location/L33118
http://www.group10.org/pl/resource/ParkingMeter/PM109330992,109330992,439322.6763,4477845.875,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE ALMANSA,105,http://www.group10.org/pl/resource/Location/L33119
http://www.group10.org/pl/resource/ParkingMeter/PM109330957,109330957,439556.6834,4477787.187,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE ARAVACA,20,http://www.group10.org/pl/resource/Location/L33121
http://www.group10.org/pl/resource/ParkingMeter/PM109330975,109330975,439504.4057,4478493.021,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DEL ARQUITECTO SµNCHEZ ARCAS,13,http://www.group10.org/pl/resource/Location/L33122
http://www.group10.org/pl/resource/ParkingMeter/PM109330956,109330956,439393.6526,4477739.564,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE BEATRIZ DE BOBADILLA,12,http://www.group10.org/pl/resource/Location/L33125
http://www.group10.org/pl/resource/ParkingMeter/PM109330955,109330955,439288.9057,4477770.576,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE BEATRIZ DE BOBADILLA,13,http://www.group10.org/pl/resource/Location/L33126
http://www.group10.org/pl/resource/ParkingMeter/PM109330951,109330951,439445.9145,4477586.23,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DEL CONDE DE LA CIMERA,1,http://www.group10.org/pl/resource/Location/L33127
http://www.group10.org/pl/resource/ParkingMeter/PM109330952,109330952,439359.702,4477548.28,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DEL CONDE DE LA CIMERA,5,http://www.group10.org/pl/resource/Location/L33128
http://www.group10.org/pl/resource/ParkingMeter/PM109330972,109330972,439480.0168,4478658.243,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,AVENIDA DEL DOCTOR FEDERICO RUBIO Y GALI,106,http://www.group10.org/pl/resource/Location/L33129
http://www.group10.org/pl/resource/ParkingMeter/PM109330949,109330949,439657.5168,4477655.354,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE LA EXPLANADA,1,http://www.group10.org/pl/resource/Location/L33133
http://www.group10.org/pl/resource/ParkingMeter/PM109330971,109330971,439400.1279,4478521.576,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE FRANCISCO DE DIEGO,1,http://www.group10.org/pl/resource/Location/L33134
http://www.group10.org/pl/resource/ParkingMeter/PM109330983,109330983,439349.6032,4478638.304,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE FRANCISCO DE DIEGO,10,http://www.group10.org/pl/resource/Location/L33135
http://www.group10.org/pl/resource/ParkingMeter/PM109330989,109330989,439494.2946,4478798.354,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE FRANCOS RODRIGUEZ,73,http://www.group10.org/pl/resource/Location/L33136
http://www.group10.org/pl/resource/ParkingMeter/PM109330947,109330947,439872.6557,4477709.576,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE JUAN MONTALVO,2,http://www.group10.org/pl/resource/Location/L33137
http://www.group10.org/pl/resource/ParkingMeter/PM109330948,109330948,439727.0931,4477667.533,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE JUAN MONTALVO,11,http://www.group10.org/pl/resource/Location/L33138
http://www.group10.org/pl/resource/ParkingMeter/PM109330950,109330950,439580.3223,4477620.243,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE JUAN MONTALVO,30,http://www.group10.org/pl/resource/Location/L33139
http://www.group10.org/pl/resource/ParkingMeter/PM109330966,109330966,439488.0168,4478016.409,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,PASEO DE JUAN XXIII,21,http://www.group10.org/pl/resource/Location/L33140
http://www.group10.org/pl/resource/ParkingMeter/PM109330993,109330993,439211.5168,4477750.632,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,PASEO DE JUAN XXIII,24,http://www.group10.org/pl/resource/Location/L33141
http://www.group10.org/pl/resource/ParkingMeter/PM109330965,109330965,439372.739,4477952.687,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,PASEO DE JUAN XXIII,40,http://www.group10.org/pl/resource/Location/L33143
http://www.group10.org/pl/resource/ParkingMeter/PM109330968,109330968,439745.2722,4477970.048,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE LA OLIMPIADA,1,http://www.group10.org/pl/resource/Location/L33145
http://www.group10.org/pl/resource/ParkingMeter/PM109330974,109330974,439612.739,4478686.243,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,AVENIDA DE PABLO IGLESIAS,89,http://www.group10.org/pl/resource/Location/L33147
http://www.group10.org/pl/resource/ParkingMeter/PM109330984,109330984,439252.2946,4478775.909,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE LOS PIRINEOS,5,http://www.group10.org/pl/resource/Location/L33148
http://www.group10.org/pl/resource/ParkingMeter/PM109330985,109330985,439210.239,4478629.354,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE LOS PIRINEOS,23,http://www.group10.org/pl/resource/Location/L33149
http://www.group10.org/pl/resource/ParkingMeter/PM109330986,109330986,439110.1074,4478451.551,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE LOS PIRINEOS,43,http://www.group10.org/pl/resource/Location/L33150
http://www.group10.org/pl/resource/ParkingMeter/PM109330953,109330953,439163.776,4477649.934,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE SANTIAGO RUSIÑOL,13,http://www.group10.org/pl/resource/Location/L33152
http://www.group10.org/pl/resource/ParkingMeter/PM109330980,109330980,439217.2946,4478407.298,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE TREMP,9,http://www.group10.org/pl/resource/Location/L33153
http://www.group10.org/pl/resource/ParkingMeter/PM109330958,109330958,439693.2946,4477816.465,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DE LOS VASCOS,24,http://www.group10.org/pl/resource/Location/L33158
http://www.group10.org/pl/resource/ParkingMeter/PM109330991,109330991,439829.3703,4477799.27,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-03,CALLE DEL VIVERO,1,http://www.group10.org/pl/resource/Location/L33159
http://www.group10.org/pl/resource/ParkingMeter/PM109431143,109431143,439737.7494,4479254.162,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,CALLE DE AGUILAFUENTE,1,http://www.group10.org/pl/resource/Location/L33160
http://www.group10.org/pl/resource/ParkingMeter/PM109431148,109431148,439844.4224,4479296.679,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,CALLE DE ALESANCO,11,http://www.group10.org/pl/resource/Location/L33162
http://www.group10.org/pl/resource/ParkingMeter/PM109431132,109431132,439601.2807,4478818.701,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,CALLE DE FRANCOS RODRIGUEZ,100,http://www.group10.org/pl/resource/Location/L33163
http://www.group10.org/pl/resource/ParkingMeter/PM109431138,109431138,439716.7269,4478893.904,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,CALLE DE OFELIA NIETO,9,http://www.group10.org/pl/resource/Location/L33165
http://www.group10.org/pl/resource/ParkingMeter/PM109431151,109431151,439876.4057,4479194.201,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,CALLE DE OFELIA NIETO,51,http://www.group10.org/pl/resource/Location/L33166
http://www.group10.org/pl/resource/ParkingMeter/PM109431150,109431150,439896.1102,4479253.898,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,CALLE DE OFELIA NIETO,71,http://www.group10.org/pl/resource/Location/L33167
http://www.group10.org/pl/resource/ParkingMeter/PM109431139,109431139,439718.227,4478958.97,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,CALLE DE SAN CESAR,5,http://www.group10.org/pl/resource/Location/L33168
http://www.group10.org/pl/resource/ParkingMeter/PM109431137,109431137,439671.7241,4478939.094,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,CALLE DE SANCHEZ PRECIADO,17,http://www.group10.org/pl/resource/Location/L33169
http://www.group10.org/pl/resource/ParkingMeter/PM109431136,109431136,439708.6557,4479003.451,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,CALLE DE SANCHEZ PRECIADO,24,http://www.group10.org/pl/resource/Location/L33170
http://www.group10.org/pl/resource/ParkingMeter/PM109431135,109431135,439703.0307,4479066.076,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,CALLE DE SANCHEZ PRECIADO,37,http://www.group10.org/pl/resource/Location/L33171
http://www.group10.org/pl/resource/ParkingMeter/PM109431152,109431152,439744.2205,4479165.835,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,CALLE DE SANCHEZ PRECIADO,40,http://www.group10.org/pl/resource/Location/L33172
http://www.group10.org/pl/resource/ParkingMeter/PM109431145,109431145,439687.7824,4479129.509,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,CALLE DE SANCHEZ PRECIADO,41,http://www.group10.org/pl/resource/Location/L33173
http://www.group10.org/pl/resource/ParkingMeter/PM109431144,109431144,439715.1453,4479194.017,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,CALLE DE SANCHEZ PRECIADO,43,http://www.group10.org/pl/resource/Location/L33174
http://www.group10.org/pl/resource/ParkingMeter/PM109431147,109431147,439818.1195,4479367.183,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,CALLE DE SANCHEZ PRECIADO,61,http://www.group10.org/pl/resource/Location/L33175
http://www.group10.org/pl/resource/ParkingMeter/PM109431133,109431133,439567.7807,4478885.076,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,AVENIDA DEL SANTO ANGEL DE LA GUARDA,2,http://www.group10.org/pl/resource/Location/L33177
http://www.group10.org/pl/resource/ParkingMeter/PM109431142,109431142,439619.0448,4479158.458,http://www.group10.org/pl/resource/District/D09,http://www.group10.org/pl/resource/Neighborhood/N09-04,AVENIDA DEL SANTO ANGEL DE LA GUARDA,6,http://www.group10.org/pl/resource/Location/L33178
http://www.group10.org/pl/resource/ParkingMeter/PM310130001,310130001,438645.591,4473360.154,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-01,CALLE DE DAIMIEL,5,http://www.group10.org/pl/resource/Location/L33181
http://www.group10.org/pl/resource/ParkingMeter/PM310130004,310130004,438544.2428,4473179.308,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-01,PASEO DE LA ERMITA DEL SANTO,48,http://www.group10.org/pl/resource/Location/L33182
http://www.group10.org/pl/resource/ParkingMeter/PM310130006,310130006,438625.7553,4473055.334,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-01,CALLE DE SAN CONRADO,1,http://www.group10.org/pl/resource/Location/L33184
http://www.group10.org/pl/resource/ParkingMeter/PM310130005,310130005,438528.7461,4473069.591,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-01,CALLE DE SAN CONRADO,7,http://www.group10.org/pl/resource/Location/L33185
http://www.group10.org/pl/resource/ParkingMeter/PM310130002,310130002,438586.7037,4473328.231,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-01,CALLE DE SAN GALO,13,http://www.group10.org/pl/resource/Location/L33186
http://www.group10.org/pl/resource/ParkingMeter/PM310130003,310130003,438658.4532,4473202.088,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-01,CALLE DE SAN RUFO,1,http://www.group10.org/pl/resource/Location/L33187
http://www.group10.org/pl/resource/ParkingMeter/PM310230009,310230009,438406.1247,4474014.25,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE ALONSO FERNANDEZ,3,http://www.group10.org/pl/resource/Location/L33188
http://www.group10.org/pl/resource/ParkingMeter/PM310230012,310230012,438209.4993,4473861.116,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE ANTILLON,5,http://www.group10.org/pl/resource/Location/L33189
http://www.group10.org/pl/resource/ParkingMeter/PM310230019,310230019,438236.8065,4473740.696,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE ANTILLON,17,http://www.group10.org/pl/resource/Location/L33190
http://www.group10.org/pl/resource/ParkingMeter/PM310230035,310230035,438330.9181,4473448.857,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE BUJALANCE,3,http://www.group10.org/pl/resource/Location/L33191
http://www.group10.org/pl/resource/ParkingMeter/PM310230041,310230041,438283.4503,4473447.057,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE BUJALANCE,10,http://www.group10.org/pl/resource/Location/L33192
http://www.group10.org/pl/resource/ParkingMeter/PM310230023,310230023,438355.4015,4473643.485,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE CARAMUEL,29,http://www.group10.org/pl/resource/Location/L33193
http://www.group10.org/pl/resource/ParkingMeter/PM310230029,310230029,438292.4883,4473544.002,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE CARAMUEL,33,http://www.group10.org/pl/resource/Location/L33194
http://www.group10.org/pl/resource/ParkingMeter/PM310230028,310230028,438182.7776,4473446.068,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE CARAMUEL,49,http://www.group10.org/pl/resource/Location/L33195
http://www.group10.org/pl/resource/ParkingMeter/PM310230020,310230020,438406.5379,4473766.006,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DEL CARDENAL MENDOZA,16,http://www.group10.org/pl/resource/Location/L33196
http://www.group10.org/pl/resource/ParkingMeter/PM310230040,310230040,438702.4638,4473358.914,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE DAIMIEL,1,http://www.group10.org/pl/resource/Location/L33198
http://www.group10.org/pl/resource/ParkingMeter/PM310230017,310230017,438313.7693,4473795.861,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE DOÑA BERENGUELA,21,http://www.group10.org/pl/resource/Location/L33199
http://www.group10.org/pl/resource/ParkingMeter/PM310230013,310230013,438305.5737,4473845.069,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE DOÑA URRACA,30,http://www.group10.org/pl/resource/Location/L33200
http://www.group10.org/pl/resource/ParkingMeter/PM310230030,310230030,438384.947,4473537.184,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,PLAZA DE EGABRO,7,http://www.group10.org/pl/resource/Location/L33201
http://www.group10.org/pl/resource/ParkingMeter/PM310230016,310230016,438549.582,4473873.719,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,PASEO DE LA ERMITA DEL SANTO,4,http://www.group10.org/pl/resource/Location/L33202
http://www.group10.org/pl/resource/ParkingMeter/PM310230039,310230039,438611.4983,4473435.623,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,PASEO DE LA ERMITA DEL SANTO,13,http://www.group10.org/pl/resource/Location/L33203
http://www.group10.org/pl/resource/ParkingMeter/PM310230027,310230027,438640.3631,4473657.474,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,PASEO DE LA ERMITA DEL SANTO,16,http://www.group10.org/pl/resource/Location/L33204
http://www.group10.org/pl/resource/ParkingMeter/PM310230034,310230034,438232.7776,4473443.072,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE FUENTEOVEJUNA,15,http://www.group10.org/pl/resource/Location/L33205
http://www.group10.org/pl/resource/ParkingMeter/PM310230036,310230036,438523.3223,4473466.151,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE LA GENISTA,4,http://www.group10.org/pl/resource/Location/L33206
http://www.group10.org/pl/resource/ParkingMeter/PM310230025,310230025,438518.6247,4473726.853,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE JUAN TORNERO,2,http://www.group10.org/pl/resource/Location/L33207
http://www.group10.org/pl/resource/ParkingMeter/PM310230022,310230022,438346.5172,4473713.423,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE JUAN TORNERO,30,http://www.group10.org/pl/resource/Location/L33208
http://www.group10.org/pl/resource/ParkingMeter/PM310230021,310230021,438242.7982,4473697.411,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE JUAN TORNERO,44,http://www.group10.org/pl/resource/Location/L33209
http://www.group10.org/pl/resource/ParkingMeter/PM310230014,310230014,438398.2734,4473888.802,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE LAIN CALVO,5,http://www.group10.org/pl/resource/Location/L33210
http://www.group10.org/pl/resource/ParkingMeter/PM310230024,310230024,438437.9429,4473619.002,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE LAIN CALVO,28,http://www.group10.org/pl/resource/Location/L33211
http://www.group10.org/pl/resource/ParkingMeter/PM310230011,310230011,438555.9181,4474054.539,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,PASEO DEL MARQUES DE MONISTROL,3,http://www.group10.org/pl/resource/Location/L33212
http://www.group10.org/pl/resource/ParkingMeter/PM310230032,310230032,438612.4281,4473531.857,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE LA NEGUILLA,2,http://www.group10.org/pl/resource/Location/L33213
http://www.group10.org/pl/resource/ParkingMeter/PM310230033,310230033,438520.8428,4473510.782,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE LA NEGUILLA,3,http://www.group10.org/pl/resource/Location/L33214
http://www.group10.org/pl/resource/ParkingMeter/PM310230006,310230006,438382.1577,4474072.204,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE LA OBERTURA,3,http://www.group10.org/pl/resource/Location/L33215
http://www.group10.org/pl/resource/ParkingMeter/PM310230026,310230026,438541.6619,4473684.911,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE PABLO CASALS,2,http://www.group10.org/pl/resource/Location/L33216
http://www.group10.org/pl/resource/ParkingMeter/PM310230037,310230037,438476.5224,4473419.506,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE PABLO CASALS,7,http://www.group10.org/pl/resource/Location/L33217
http://www.group10.org/pl/resource/ParkingMeter/PM310230031,310230031,438491.0892,4473516.825,http://www.group10.org/pl/resource/District/D10,http://www.group10.org/pl/resource/Neighborhood/N10-02,CALLE DE PABLO CASALS,12,http://www.group10.org/pl/resource/Location/L33218
