X,Y,IDPTOVENTA,Municipio,Provincia,Código_Postal,Dirección,Latitud,Longitud
-3.65855999999997,40.38217,FB_0293B5,Madrid,MADRID,28018,"CL VOLVER A EMPEZAR,4 ESQ P.NERUDA",40.38217,-3.65856
-3.73467999999997,40.3947700000001,FB_0388F8,Madrid,MADRID,28019,"CL ALCAUDON, 64",40.39477,-3.73468
-3.72736999999995,40.39264,FB_035942,Madrid,MADRID,28019,"CL URGEL, 37",40.39264,-3.72737
-3.71157999999997,40.3956200000001,FB_038DE3,Madrid,MADRID,28019,"CL INMAC.CONCEPCION, 36",40.39562,-3.71158
-3.71157999999997,40.3957300000001,FB_034F51,Madrid,MADRID,28019,"CL INMACULADA CONCEPCION, 45",40.39573,-3.71158
-3.72296999999998,40.3922600000001,FB_034D14,Madrid,MADRID,28019,"CL RADIO, 18 - 20",40.39226,-3.72297
-3.72202999999996,40.3942500000001,FB_02A75F,Madrid,MADRID,28019,"CL GENERAL RICARDOS, 65",40.39425,-3.72203
-3.72200999999995,40.38678,FB_038BB1,Madrid,MADRID,28019,"CL LA VIA, 7",40.38678,-3.72201
-3.71602999999993,40.39718,FB_038BDA,Madrid,MADRID,28019,"GR MARQUES DE VADILLO, 4",40.39718,-3.71603
-3.72534999999993,40.3917300000001,FB_02AB75,Madrid,MADRID,28019,"CL SAN PATRICIO, 6",40.39173,-3.72535
-3.70744999999994,40.39369,FB_036185,Madrid,MADRID,28019,"CL ANTONIO LOPEZ, 90",40.39369,-3.70745
-3.70961999999997,40.3952100000001,FB_034D11,Madrid,MADRID,28019,"CL ANTONIO LOPEZ, 57",40.39521,-3.70962
-3.71601999999996,40.39745,FB_035104,Madrid,MADRID,28019,"PL MARQUES DE VADILLO, 5",40.39745,-3.71602
-3.72975999999994,40.38969,FB_0388C6,Madrid,MADRID,28019,"CL GENERAL RICARDOS, 143",40.38969,-3.72976
-3.73089999999996,40.38804,FB_035296,Madrid,MADRID,28019,"CL JUAN FRANCISCO 1, L-6",40.38804,-3.7309
-3.70832999999993,40.39284,FB_029577,Madrid,MADRID,28019,"CL PEDRO YAGUE, 2",40.39284,-3.70833
-3.71638999999993,40.3886600000001,FB_03532A,Madrid,MADRID,28019,"CL ANTONIO LEYVA, 82",40.38866,-3.71639
-3.73348999999996,40.3924400000001,FB_0385D6,Madrid,MADRID,28019,"CL CA?ETE, 2",40.39244,-3.73349
-3.71893999999998,40.3953100000001,FB_033DC3,Madrid,MADRID,28019,"CL JACINTO VERDAGUER, 36",40.39531,-3.71894
-3.71302999999995,40.3963400000001,FB_0397FE,Madrid,MADRID,28019,"CL ANTONIO LOPEZ, 28",40.39634,-3.71303
-3.69898999999998,40.4541300000001,FB_039BA1,Madrid,MADRID,28020,"CL INFANTA MERCEDES, 10",40.45413,-3.69899
-3.69522999999998,40.44852,FB_02A53A,Madrid,MADRID,28020,"CL ORENSE, 8",40.44852,-3.69523
-3.70943999999997,40.4506500000001,FB_039D9D,Madrid,MADRID,28020,"CL DULCINEA, 67",40.45065,-3.70944
-3.70312999999993,40.45392,FB_0394DD,Madrid,MADRID,28020,"CL BRAVO MURILLO, 187",40.45392,-3.70313
-3.70290999999997,40.4550400000001,FB_039683,Madrid,MADRID,28020,"CL BRAVO MURILLO, 201",40.45504,-3.70291
-3.70365999999996,40.4501500000001,FB_03979C,Madrid,MADRID,28020,"CL BRAVO MURILLO, 133",40.45015,-3.70366
-3.69264999999996,40.4541800000001,FB_039864,Madrid,MADRID,28020,"CL CAPITAN HAYA, 7",40.45418,-3.69265
-3.70327999999995,40.4503100000001,FB_03986B,Madrid,MADRID,28020,"CL BRAVO MURILLO, 140",40.45031,-3.70328
-3.70165999999995,40.4420200000001,FB_03940C,Madrid,MADRID,28020,"CL BRAVO MURILLO, 110",40.44202,-3.70166
-3.69042999999994,40.46041,FB_0386F5,Madrid,MADRID,28020,"CL PEDRO TEIXEIRA, 10",40.46041,-3.69043
-3.69262999999995,40.45624,FB_038797,Madrid,MADRID,28020,"CL SAN GERM?N, 5",40.45624,-3.69263
-3.69173999999992,40.4653000000001,FB_03896F,Madrid,MADRID,28020,"CL POETA JOAN MARAGALL, 65",40.4653,-3.69174
-3.69445999999994,40.4600600000001,FB_0354F6,Madrid,MADRID,28020,CL ORENSE 83 (L-3),40.46006,-3.69446
-3.70229999999998,40.4484100000001,FB_0355D1,Madrid,MADRID,28020,"CL HERNANI, 15",40.44841,-3.7023
-3.70187999999996,40.45685,FB_036333,Madrid,MADRID,28020,"CL BRAVO MURILLO, 223",40.45685,-3.70188
-3.69539999999995,40.45352,FB_03532B,Madrid,MADRID,28020,"CL ORENSE, 35",40.45352,-3.6954
-3.69706999999994,40.4478100000001,FB_03544F,Madrid,MADRID,28020,"CL GENERAL MOSCARDO, 9",40.44781,-3.69707
-3.69681999999995,40.4522700000001,FB_02AC33,Madrid,MADRID,28020,"AV GENERAL PERON, 16",40.45227,-3.69682
-3.69201999999996,40.45732,FB_03375E,Madrid,MADRID,28020,"CL POETA JOAN MARAGALL, 22",40.45732,-3.69202
-3.69595999999996,40.46396,FB_0343B3,Madrid,MADRID,28020,"CL BRAVO MURILLO, 318 -320",40.46396,-3.69596
-3.69659999999993,40.45971,FB_0344DD,Madrid,MADRID,28020,"CL INFANTA MERCEDES, 58",40.45971,-3.6966
-3.69892999999996,40.45991,FB_03475D,Madrid,MADRID,28020,"CL BRAVO MURILLO, 250",40.45991,-3.69893
-3.70050999999995,40.45719,FB_034A01,Madrid,MADRID,28020,"CL SAN GERM?N, 49",40.45719,-3.70051
-3.69586999999996,40.4610500000001,FB_039CE9,Madrid,MADRID,28020,"CL INFANTA MERCEDES, 70",40.46105,-3.69587
-3.68840999999998,40.34396,FB_039C53,Madrid,MADRID,28021,"CL BENIMAMET, 13 L-3",40.34396,-3.68841
-3.69129999999996,40.3430500000001,FB_038A53,Madrid,MADRID,28021,"PL PINAZOS, 3 LOC.212",40.34305,-3.6913
-3.68545999999998,40.3423000000001,FB_038F0A,Madrid,MADRID,28021,"CL ROCAFORT, 78",40.3423,-3.68546
-3.70817999999997,40.3471700000001,FB_038F35,Madrid,MADRID,28021,"PASEO ALBERTO PALACIOS, 14",40.34717,-3.70818
-3.70957999999996,40.3440600000001,FB_038F92,Madrid,MADRID,28021,"CL PEDRO JIMENEZ, 2",40.34406,-3.70958
-3.71442999999994,40.34479,FB_037A60,Madrid,MADRID,28021,"CL REAL DE PINTO, 5 LOCAL",40.34479,-3.71443
-3.71650999999997,40.34338,FB_03686A,Madrid,MADRID,28021,"PS ALBERTO PALACIOS, 82",40.34338,-3.71651
-3.68790999999993,40.3544900000001,FB_0370CE,Madrid,MADRID,28021,"CL MARIA CALLAS, 4",40.35449,-3.68791
-3.68692999999996,40.35058,FB_034C64,Madrid,MADRID,28021,"CL ENCARNACION OVIOL, 50",40.35058,-3.68693
-3.68861999999996,40.35164,FB_03536D,Madrid,MADRID,28021,"CL MARTINEZ OVIOL, 21",40.35164,-3.68862
-3.68243999999993,40.3535400000001,FB_034571,Madrid,MADRID,28021,"CL JULIA SOLA, 7",40.35354,-3.68244
-3.71202999999997,40.34211,FB_029F3B,Madrid,MADRID,28021,"CL  DOMINGO PARRAGA, 38",40.34211,-3.71203
-3.68713999999994,40.3414500000001,FB_02A007,Madrid,MADRID,28021,"CL ROCAFORT, 22",40.34145,-3.68714
-3.71201999999994,40.3466100000001,FB_02895C,Madrid,MADRID,28021,"CL CALAMINA, 14",40.34661,-3.71202
-3.70629999999994,40.34594,FB_028993,Madrid,MADRID,28021,"CL REAL DE PINTO, 31",40.34594,-3.7063
-3.70825999999994,40.3463400000001,FB_0289BE,Madrid,MADRID,28021,"CL DR. MARTIN  AREVALO, 4",40.34634,-3.70826
-3.61330999999996,40.4450800000001,FB_035042,Madrid,MADRID,28022,"CL BOLTA?A, 15",40.44508,-3.61331
-3.60605999999996,40.4303200000001,FB_03629F,Madrid,MADRID,28022,"CL JULIA GARCIA BOUTAN, 35 L-2",40.43032,-3.60606
-3.61074999999994,40.4415500000001,FB_035094,Madrid,MADRID,28022,"CL RIBADUMIA, 3",40.44155,-3.61075
-3.61094999999995,40.4297300000001,FB_035817,Madrid,MADRID,28022,"AV CANILLEJAS A VICALVARO, 111",40.42973,-3.61095
-3.59503999999993,40.4447300000001,FB_0388FB,Madrid,MADRID,28022,CL ONCE 2,40.44473,-3.59504
-3.61141999999995,40.4434000000001,FB_03992B,Madrid,MADRID,28022,"CL VALDERROBRES, 4, LOCAL 4",40.4434,-3.61142
-3.61191999999994,40.4471100000001,FB_039726,Madrid,MADRID,28022,"CL ALCALA, 607",40.44711,-3.61192
-3.60623999999996,40.4267300000001,FB_028930,Madrid,MADRID,28022,"CL NIZA, 7",40.42673,-3.60624
-3.60966999999994,40.4476100000001,FB_02A9F1,Madrid,MADRID,28022,"CL BOLTA?A, 57",40.44761,-3.60967
-3.59628999999995,40.4482,FB_02983B,Madrid,MADRID,28022,"CL AVENIDA QUINTA, 9",40.4482,-3.59629
-3.61224999999996,40.4351300000001,FB_034C18,Madrid,MADRID,28022,"CR VICALVARO, 63",40.43513,-3.61225
-3.78578999999996,40.4483500000001,FB_039983,Madrid,MADRID,28023,AVD DEL TALGO S/N,40.44835,-3.78579
-3.78269999999998,40.4578500000001,FB_029D3C,Madrid,MADRID,28023,"CL BAJA DE LA IGLESIA, 13",40.45785,-3.7827
-3.80792999999994,40.4653500000001,FB_039981,Madrid,MADRID,28023,CL RAFAEL BOT? EST CERC BARRIAL,40.46535,-3.80793
-3.78449999999998,40.46295,FB_034AB5,Madrid,MADRID,28023,"CL PLEYADES, 25",40.46295,-3.7845
-3.82869999999997,40.47196,FB_039731,Madrid,MADRID,28023,"AVENIDA VICTORIA, 41",40.47196,-3.8287
-3.78044999999997,40.4592400000001,FB_039BA2,Madrid,MADRID,28023,"AV OSA MAYOR, 37",40.45924,-3.78045
-3.76750999999996,40.3953500000001,FB_034433,Madrid,MADRID,28024,"CL SESE?A, 72",40.39535,-3.76751
-3.77099999999996,40.3973500000001,FB_03544B,Madrid,MADRID,28024,"CL GALICIA, 3",40.39735,-3.771
-3.76116999999994,40.39297,FB_034643,Madrid,MADRID,28024,"CL ILLESCAS, 115",40.39297,-3.76117
-3.76442999999995,40.3958700000001,FB_03822A,Madrid,MADRID,28024,"CL ILLESCAS, 55",40.39587,-3.76443
-3.77346999999997,40.3965700000001,FB_029BB2,Madrid,MADRID,28024,"CL VILLAVICIOSA, 54 L-C",40.39657,-3.77347
-3.76154999999994,40.3976500000001,FB_03846A,Madrid,MADRID,28024,"CL ESCALONA, 12",40.39765,-3.76155
-3.76111999999995,40.3898100000001,FB_0350CA,Madrid,MADRID,28024,"CL QUERO, 75",40.38981,-3.76112
-3.76936999999998,40.3979600000001,FB_02A709,Madrid,MADRID,28024,"CL MIRLO, 25",40.39796,-3.76937
-3.78315999999995,40.38365,FB_02A7BA,Madrid,MADRID,28024,"CL FUENTE DE LIMA, 7",40.38365,-3.78316
-3.74088999999998,40.3807200000001,FB_0350A2,Madrid,MADRID,28025,"PL CARABANCHEL BAJO, 1",40.38072,-3.74089
-3.73078999999996,40.3839600000001,FB_02AC04,Madrid,MADRID,28025,"PZ TARIFA, 5",40.38396,-3.73079
-3.74130999999994,40.3885000000001,FB_033735,Madrid,MADRID,28025,"CL REAL MADRID, 11",40.3885,-3.74131
-3.73801999999995,40.3891800000001,FB_03440D,Madrid,MADRID,28025,"CL OCA, 49",40.38918,-3.73802
-3.74026999999995,40.38991,FB_02A922,Madrid,MADRID,28025,"CL TUCAN, 17",40.38991,-3.74027
-3.72647999999998,40.3857400000001,FB_028952,Madrid,MADRID,28025,"PL SAN VICENTE PAUL, 6",40.38574,-3.72648
-3.74785999999995,40.3784600000001,FB_039C48,Madrid,MADRID,28025,"CL EUGENIA DE MONTIJO, 84",40.37846,-3.74786
-3.73672999999997,40.3855100000001,FB_039C74,Madrid,MADRID,28025,"CL GENERAL RICARDOS, 202",40.38551,-3.73673
-3.72657999999996,40.38269,FB_039D60,Madrid,MADRID,28025,CL CAMINO VIEJO DE LEGANES 137,40.38269,-3.72658
-3.73398999999995,40.37658,FB_039076,Madrid,MADRID,28025,"CL GENERAL RICARDOS, 244",40.37658,-3.73399
-3.71950999999996,40.3853500000001,FB_038581,Madrid,MADRID,28025,"AVDA OPORTO, 6",40.38535,-3.71951
-3.72895999999997,40.3793000000001,FB_0388FD,Madrid,MADRID,28025,"CL CARRERO JUAN RAMON, 10",40.3793,-3.72896
-3.74918999999994,40.3795000000001,FB_037347,Madrid,MADRID,28025,"PSO MU?OZ GRANDES, 13",40.3795,-3.74919
-3.73702999999995,40.3880300000001,FB_035608,Madrid,MADRID,28025,"CL OCA, 26",40.38803,-3.73703
-3.74192999999997,40.3890400000001,FB_03628E,Madrid,MADRID,28025,"CL LAGUNA, 113",40.38904,-3.74193
-3.74210999999997,40.3867300000001,FB_034EAF,Madrid,MADRID,28025,"PS MU?OZ GRANDES, 29",40.38673,-3.74211
-3.70145999999994,40.38969,FB_0350AC,Madrid,MADRID,28026,"CL ANTONIO LOPEZ, 154",40.38969,-3.70146
-3.69555999999994,40.38269,FB_038896,Madrid,MADRID,28026,"CL ANTONIO LOPEZ, 205",40.38269,-3.69556
-3.70043999999996,40.3859200000001,FB_034C63,Madrid,MADRID,28026,"CL JESUS DEL GRAN PODER,50",40.38592,-3.70044
-3.70942999999994,40.3831000000001,FB_0298EB,Madrid,MADRID,28026,"CL DOLORES BARRANCO, 69",40.3831,-3.70943
-3.71383999999995,40.38064,FB_029FCD,Madrid,MADRID,28026,"CL MARINA USERA, 23",40.38064,-3.71384
-3.70811999999995,40.3846300000001,FB_02A759,Madrid,MADRID,28026,"CL ISABELITA USERA, 18",40.38463,-3.70812
-3.70620999999994,40.3914300000001,FB_0289A2,Madrid,MADRID,28026,"CL MARIBLANCA, 18",40.39143,-3.70621
-3.70160999999996,40.38804,FB_039BAA,Madrid,MADRID,28026,"CL AMPARO USERA, 45",40.38804,-3.70161
-3.70255999999995,40.3862600000001,FB_039C19,Madrid,MADRID,28026,"CL CRISTO DE LA VICTORIA, 100",40.38626,-3.70256
-3.71138999999994,40.3812500000001,FB_039CC3,Madrid,MADRID,28026,"AVD RAFAELA YBARRA, 30",40.38125,-3.71139
-3.69990999999993,40.3876100000001,FB_0396B7,Madrid,MADRID,28026,"CL MARCELO USERA, 11",40.38761,-3.69991
-3.70683999999994,40.38343,FB_038A21,Madrid,MADRID,28026,"CL DOLORES BARRANCO, 50",40.38343,-3.70684
-3.71260999999993,40.3852800000001,FB_038BAC,Madrid,MADRID,28026,"CL MARCELO USERA, 150",40.38528,-3.71261
-3.71231999999998,40.3787,FB_039010,Madrid,MADRID,28026,"AV CERRO LOS ANGELES, 23",40.3787,-3.71232
-3.71724999999998,40.3851300000001,FB_038825,Madrid,MADRID,28026,"PZ FERNANDEZ LADREDA, S/N",40.38513,-3.71725
-3.70335999999998,40.3835300000001,FB_034438,Madrid,MADRID,28026,"CL DOLORES BARRANCO, 10",40.38353,-3.70336
-3.65399999999994,40.4388900000001,FB_0350B3,Madrid,MADRID,28027,"CL ESTEBAN MORA, 43",40.43889,-3.654
-3.65657999999996,40.4345000000001,FB_035465,Madrid,MADRID,28027,"AV DONOSTIARRA, 15",40.4345,-3.65658
-3.64556999999996,40.4342300000001,FB_02AC4B,Madrid,MADRID,28027,"CL ALCALA, 338",40.43423,-3.64557
-3.64474999999993,40.4358,FB_033982,Madrid,MADRID,28027,"CL HERMANOS DE PABLO, 12",40.4358,-3.64475
-3.65458999999993,40.4321200000001,FB_0340D6,Madrid,MADRID,28027,"CL ALCALA, 256",40.43212,-3.65459
-3.65340999999995,40.44467,FB_03485D,Madrid,MADRID,28027,"CL CONDESA VENADITO, 16",40.44467,-3.65341
-3.63391999999993,40.4390000000001,FB_029E89,Madrid,MADRID,28027,"CL ALCALA, 461",40.439,-3.63392
-3.64416999999997,40.4402400000001,FB_02892D,Madrid,MADRID,28027,"CL JOSE DEL HIERRO, 39",40.44024,-3.64417
-3.62490999999994,40.4444800000001,FB_028983,Madrid,MADRID,28027,"AV 25 DE SEPTIEMBRE, 2",40.44448,-3.62491
-3.63562999999994,40.43841,FB_0289B9,Madrid,MADRID,28027,"CL ALCALA, 440",40.43841,-3.63563
-3.65311999999994,40.43458,FB_039C33,Madrid,MADRID,28027,"CL VIRGEN DEL LLUCH, 26",40.43458,-3.65312
-3.65561999999994,40.4331100000001,FB_039764,Madrid,MADRID,28027,"CL ALCALDE LOPEZ CASERO, 7",40.43311,-3.65562
-3.65110999999996,40.4390100000001,FB_03986A,Madrid,MADRID,28027,"PZ VIRGEN DEL ROMERO, 8",40.43901,-3.65111
-3.64199999999994,40.4359700000001,FB_0389DF,Madrid,MADRID,28027,"CL ALCALA, 378",40.43597,-3.642
-3.65110999999996,40.4378300000001,FB_0381EA,Madrid,MADRID,28027,"CL VIRGEN FUENCISLA, 22",40.43783,-3.65111
-3.65650999999997,40.4345300000001,FB_035120,Madrid,MADRID,28027,"AV DONOSTIARRA, 26 (POSTERIOR)",40.43453,-3.65651
-3.67026999999996,40.43496,FB_0350BC,Madrid,MADRID,28028,"CL CARTAGENA, 35",40.43496,-3.67027
-3.66508999999996,40.4300000000001,FB_034CB3,Madrid,MADRID,28028,"CL ALCALA, 227",40.43,-3.66509
-3.66492999999997,40.43663,FB_0289A3,Madrid,MADRID,28028,"AV BRUSELAS, 39",40.43663,-3.66493
-3.66471999999993,40.4382900000001,FB_0289A9,Madrid,MADRID,28028,"AV BRUSELAS, 48",40.43829,-3.66472
-3.66302999999994,40.4255600000001,FB_039A5D,Madrid,MADRID,28028,"CL DOCTOR ESQUERDO, 43",40.42556,-3.66303
-3.66234999999995,40.42897,FB_039783,Madrid,MADRID,28028,"PZ AMERICA ESPA?OLA, 2",40.42897,-3.66235
-3.67299999999995,40.43271,FB_0397D0,Madrid,MADRID,28028,"CL FRANCISCO SILVELA, 45",40.43271,-3.673
-3.65348999999998,40.4293900000001,FB_0398C3,Madrid,MADRID,28028,"CL MAESTRO ALONSO, 1 ACCESO POR CL",40.42939,-3.65349
-3.66758999999996,40.42681,FB_039955,Madrid,MADRID,28028,"PS MARQUES DE ZAFRA, 7",40.42681,-3.66759
-3.66884999999996,40.42576,FB_038ECC,Madrid,MADRID,28028,"CL FRANCISCO SILVELA, 76",40.42576,-3.66885
-3.67385999999993,40.4345900000001,FB_03894F,Madrid,MADRID,28028,"CL ALONSO HEREDIA, 2",40.43459,-3.67386
-3.66296999999997,40.4406300000001,FB_037451,Madrid,MADRID,28028,"AV BRUSELAS, 66",40.44063,-3.66297
-3.67056999999994,40.43064,FB_038167,Madrid,MADRID,28028,"CL CARTAGENA, 1",40.43064,-3.67057
-3.67200999999994,40.4376800000001,FB_03554D,Madrid,MADRID,28028,"CL CARTAGENA, 73 A LOCAL 2",40.43768,-3.67201
-3.67102999999997,40.4334200000001,FB_0349D3,Madrid,MADRID,28028,"CL AZCONA, 18",40.43342,-3.67103
-3.69940999999994,40.46925,FB_033CC9,Madrid,MADRID,28029,"AV ASTURIAS, 53",40.46925,-3.69941
-3.71402999999998,40.47752,FB_034C71,Madrid,MADRID,28029,"AV PUERTO MASPALOMAS, 1",40.47752,-3.71403
-3.70260999999994,40.47713,FB_029E3A,Madrid,MADRID,28029,"CL MELCHOR FDEZ.ALMAGRO,44",40.47713,-3.70261
-3.70266999999996,40.4792200000001,FB_02A9AE,Madrid,MADRID,28029,"CL FINISTERRE, 27",40.47922,-3.70267
-3.69469999999995,40.46489,FB_028968,Madrid,MADRID,28029,"CL. PINOS ALTA, 1",40.46489,-3.6947
-3.70487999999995,40.4793300000001,FB_028A70,Madrid,MADRID,28029,"CL MONFORTE LEMOS,VAGUADA L-80",40.47933,-3.70488
-3.70327999999995,40.46678,FB_039C5B,Madrid,MADRID,28029,"CL CAPITAN B. ARGIBAY, 112",40.46678,-3.70328
-3.69822999999997,40.4680500000001,FB_039824,Madrid,MADRID,28029,CL PINOS ALTA 63,40.46805,-3.69823
-3.71008999999998,40.4758600000001,FB_039855,Madrid,MADRID,28029,"PZ TUY, 14",40.47586,-3.71009
-3.71004999999997,40.47817,FB_038BCC,Madrid,MADRID,28029,"AV MONFORTE DE LEMOS, 123",40.47817,-3.71005
-3.71189999999996,40.47542,FB_038DB5,Madrid,MADRID,28029,"PZ MONDARIZ, 1 L-3 ACC AVDA. MONFOR",40.47542,-3.7119
-3.69141999999994,40.4702800000001,FB_038F45,Madrid,MADRID,28029,"CL MAGNOLIAS, 69",40.47028,-3.69142
-3.69763999999998,40.4677100000001,FB_03877F,Madrid,MADRID,28029,"CL PINOS ALTA, 49",40.46771,-3.69764
-3.77656999999994,40.7530800000001,FB_038822,Madrid,MADRID,28029,AV DE ASTURIAS S/N SOT-2,40.75308,-3.77657
-3.69968999999998,40.4778600000001,FB_0389E1,Madrid,MADRID,28029,"CL MELCHOR FDEZ ALMAGRO, S/N",40.47786,-3.69969
-3.71486999999996,40.4815100000001,FB_038182,Madrid,MADRID,28029,"AV BETANZOS, 55",40.48151,-3.71487
-3.70775999999995,40.4760900000001,FB_0381DF,Madrid,MADRID,28029,CL LA BA?EZA 40 (L-2),40.47609,-3.70776
-3.71099999999996,40.47232,FB_038300,Madrid,MADRID,28029,"CL RIBADAVIA, 5",40.47232,-3.711
-3.69190999999995,40.4661300000001,FB_038346,Madrid,MADRID,28029,"CL CONDE SERRALLO, 6",40.46613,-3.69191
-3.70485999999994,40.4744400000001,FB_0357CD,Madrid,MADRID,28029,AV EL FERROL 18,40.47444,-3.70486
-3.69945999999993,40.46549,FB_036109,Madrid,MADRID,28029,"CL FRAY JUNIPERO SERRA, 43 ENTRADA",40.46549,-3.69946
-3.71451999999994,40.47547,FB_0370F3,Madrid,MADRID,28029,"CL SARRIA, 36",40.47547,-3.71452
-3.70440999999994,40.4787400000001,FB_034000,Madrid,MADRID,28029,"CL GINZO DE LIMIA, 31 L-1",40.47874,-3.70441
-3.63655999999997,40.40867,FB_039D39,Madrid,MADRID,28030,"AV DOCTOR GARCIA TAPIA, 139",40.40867,-3.63656
-3.65004999999996,40.4063,FB_02892B,Madrid,MADRID,28030,"AV MORATALAZ, 121 L-1 C-4",40.4063,-3.65005
-3.64958999999993,40.4098500000001,FB_0339BB,Madrid,MADRID,28030,"CL CAMINO DE LOS VINATEROS, 99",40.40985,-3.64959
-3.64906999999994,40.4046200000001,FB_0381E4,Madrid,MADRID,28030,"CL HACIENDA PAVONES, 13",40.40462,-3.64907
-3.64215999999993,40.4056900000001,FB_0289B0,Madrid,MADRID,28030,"CL CAMINO VINATEROS, 167",40.40569,-3.64216
-3.64125999999993,40.3970100000001,FB_033C8D,Madrid,MADRID,28030,"CL TACONA, 33",40.39701,-3.64126
-3.64445999999998,40.4035900000001,FB_0396C4,Madrid,MADRID,28030,"CL HACIENDA DE PAVONES, 4",40.40359,-3.64446
-3.65110999999996,40.40826,FB_039DBA,Madrid,MADRID,28030,"CL ARROYO PILILLAS, 24",40.40826,-3.65111
-3.64199999999994,40.4094200000001,FB_028925,Madrid,MADRID,28030,"AV MORATALAZ, 197",40.40942,-3.642
-3.64625999999993,40.39966,FB_03976E,Madrid,MADRID,28030,"CL ARROYO FONTARRON, 111",40.39966,-3.64626
-3.66045999999994,40.41056,FB_02890F,Madrid,MADRID,28030,"CL CAMINO VINATEROS, 10",40.41056,-3.66046
-3.65279999999996,40.4083200000001,FB_02A8C6,Madrid,MADRID,28030,"CL ARROYO BELINCOSO, 3",40.40832,-3.6528
-3.64684999999997,40.4096500000001,FB_02A7ED,Madrid,MADRID,28030,"CL CAMINO DE VINATEROS, 123",40.40965,-3.64685
-3.63388999999995,40.40081,FB_038572,Madrid,MADRID,28030,"CL HACIENDA DE PAVONES, 233",40.40081,-3.63389
-3.64284999999995,40.4027100000001,FB_033C39,Madrid,MADRID,28030,"CL HACIENDA PAVONES, 144",40.40271,-3.64285
-3.63306999999998,40.4059,FB_033F55,Madrid,MADRID,28030,"CL MARIO CABRE, 31",40.4059,-3.63307
-3.65318999999994,40.4107500000001,FB_034312,Madrid,MADRID,28030,"CL CAMINO VINATEROS, 57",40.41075,-3.65319
-3.64599999999996,40.4075100000001,FB_0397DB,Madrid,MADRID,28030,"AVDA. MORATALAZ, 162",40.40751,-3.646
-3.61918999999995,40.3745700000001,FB_03848A,Madrid,MADRID,28031,"CL SIERRA AITANA, 6",40.37457,-3.61919
-3.62228999999996,40.3802200000001,FB_0338AE,Madrid,MADRID,28031,"PL SIERRA GADOR, 35",40.38022,-3.62229
-3.59614999999997,40.3800900000001,FB_0399F5,Madrid,MADRID,28031,"CR M-203, KM 0,28 MARGEN DCHO",40.38009,-3.59615
-3.59768999999994,40.3803100000001,FB_0399F6,Madrid,MADRID,28031,"CR M-203, KM 0,23 MARGEN IZDO",40.38031,-3.59769
-3.60697999999996,40.38131,FB_0293EB,Madrid,MADRID,28031,"CL VIRGEN DE LAS VI?AS, 16",40.38131,-3.60698
-3.62422999999995,40.3788000000001,FB_037A5D,Madrid,MADRID,28031,"CL SIERRA MORENA, 25 LOC.15",40.3788,-3.62423
-3.62206999999995,40.3783800000001,FB_037D57,Madrid,MADRID,28031,"CL PUERTO SOMOSIERRA, 6",40.37838,-3.62207
-3.60900999999996,40.4064500000001,FB_034F19,Madrid,MADRID,28032,"CL VILLALMANZO, 11",40.40645,-3.60901
-3.60774999999995,40.40732,FB_0289B4,Madrid,MADRID,28032,"CL VILLAJIMENA, 6 LOC.17",40.40732,-3.60775
-3.60649999999993,40.4023500000001,FB_02896B,Madrid,MADRID,28032,"AV REAL, 6",40.40235,-3.6065
-3.61262999999997,40.40738,FB_02891E,Madrid,MADRID,28032,"CL CALAHORRA, 11",40.40738,-3.61263
-3.61943999999994,40.4208600000001,FB_029F31,Madrid,MADRID,28032,"CL AQUITANIA 33, L-5",40.42086,-3.61944
-3.60881999999998,40.4049900000001,FB_0356FF,Madrid,MADRID,28032,CL SAN CIPRIANO (C. COMERCIAL) S/N,40.40499,-3.60882
-3.62251999999995,40.39682,FB_033CC0,Madrid,MADRID,28032,"CL ALPUJARRAS, 2",40.39682,-3.62252
-3.84526999999997,40.3920600000001,FB_038637,Madrid,MADRID,28032,"CL TREN DE ARGANDA, 8",40.39206,-3.84527
-3.61721999999997,40.41927,FB_03926B,Madrid,MADRID,28032,CL AQUITANIA 31,40.41927,-3.61722
-3.62473999999997,40.3986,FB_038A01,Madrid,MADRID,28032,"BULEVAR JOSE PRAT, 5",40.3986,-3.62474
-3.60558999999995,40.3967400000001,FB_03992E,Madrid,MADRID,28032,"CL MINERVA, 89",40.39674,-3.60559
-3.63275999999996,40.47148,FB_028915,Madrid,MADRID,28033,"CL CHIQUINQUIRA, 54",40.47148,-3.63276
-3.64694999999995,40.47851,FB_034FBE,Madrid,MADRID,28033,"CL SANTA SUSANA, 41",40.47851,-3.64695
-3.65233999999998,40.4726900000001,FB_029534,Madrid,MADRID,28033,"CL COSTA DEL SOL, 8",40.47269,-3.65234
-3.64997999999997,40.4751900000001,FB_0361D0,Madrid,MADRID,28033,"AV VIRGEN DEL CARMEN, 41",40.47519,-3.64998
-3.63713999999993,40.4744900000001,FB_033DD7,Madrid,MADRID,28033,"CL GUAIMARAL, 5 (LOC.2)",40.47449,-3.63714
-3.66664999999995,40.47866,FB_0387B0,Madrid,MADRID,28033,"CL JAZMIN, 36",40.47866,-3.66665
-3.70564999999993,40.41535,FB_039BA5,Madrid,MADRID,28033,"CL CALERUEGA, 1",40.41535,-3.70565
-3.63980999999995,40.47488,FB_038BA3,Madrid,MADRID,28033,"AV DE LA BARRANQUILLA, 15 L-4",40.47488,-3.63981
